aligned_date,headline,text,section,url
2023-03-01,"On Ukraine, Biden Outshines Macron, Scholz — and DeSantis","To President Emmanuel Macron of France, a suggestion:",Opinion,https://www.nytimes.com/2023/02/28/opinion/ukraine-war-biden-russia.html
2023-03-01,"Linda Kasabian, 73, Dies; Lookout Testified Against Charles Manson","Linda Kasabian, who stood lookout while other members of the Charles Manson family engaged in two nights of murder in 1969 and then, after an immunity deal, became a pivotal prosecution witness in the trials that put Mr. Manson and four of his other followers in prison, died on Jan. 21 in Tacoma, Wash. She was 73.",U.S.,https://www.nytimes.com/2023/02/28/us/linda-kasabian-dead.html
2023-03-01,"Lawmakers Question Pentagon on Ukraine Funds, Signaling Fresh Concerns","WASHINGTON — Republicans in Congress sharply questioned senior Pentagon officials on Tuesday about the tens of billions of dollars in military and other aid the United States has sent to Ukraine, casting fresh doubt on whether they would embrace future spending as Democrats pleaded for a cleareyed assessment of how much more money would be needed.",U.S.,https://www.nytimes.com/2023/02/28/us/politics/ukraine-congress-military-spending-republicans-democrats.html
2023-03-01,"After a Difficult Debut, Fire Commissioner Faces a Suit From Top Chiefs",Few thought it would be easy when Laura Kavanagh took the reins of the nation’s largest fire department in November as its first female leader.,New York,https://www.nytimes.com/2023/02/28/nyregion/fdny-laura-kavanagh-lawsuit.html
2023-03-01,Review: A ‘Seagull’ Airlifted to a World of Soy Milk and Prada Sneakers,"With so many Chekhov adaptations on the market, it’s fair to wonder whether the Dramatists Guild requires playwrights to crank them out as a condition of membership.",Theater,https://www.nytimes.com/2023/02/28/theater/the-seagull-woodstock-ny-review.html
2023-03-01,Chicago Municipal Election Results,See full results and maps from the Chicago Municipal elections.,U.S.,https://www.nytimes.com/interactive/2023/02/28/us/elections/results-illinois-chicago-municipal-election.html
2023-03-01,Fox Leaders Wanted to Break From Trump but Struggled to Make It Happen,"Five days after a pro-Trump mob attacked the U.S. Capitol, a board member of the Fox Corporation, Anne Dias, reached out to Rupert and Lachlan Murdoch with an urgent plea.",Business Day,https://www.nytimes.com/2023/02/28/business/media/fox-news-trump-break.html
2023-03-01,Vanessa Bryant Settles Helicopter Crash Photos Lawsuit for $28.85 Million,"Los Angeles County agreed to pay Vanessa Bryant and three of her daughters nearly $30 million to settle a lawsuit and potential claims over the sharing of graphic photos of the January 2020 helicopter crash that killed Bryant’s husband, the basketball star Kobe Bryant, and one of their daughters, according to a court filing on Tuesday. The settlement includes $15 million a jury awarded Vanessa Bryant in August, with additional funds to settle potential claims from her daughters.",Sports,https://www.nytimes.com/2023/02/28/sports/basketball/vanessa-bryant-kobe-helicopter-crash-lawsuit.html
2023-03-01,"Blinken Finds Receptive Leaders in Central Asia, Where Russia Seeks Aid","ASTANA, Kazakhstan — Secretary of State Antony J. Blinken came to Central Asia to press his case that the region should hold the line against Russian efforts to seek economic aid as Moscow grapples with Western sanctions.",World,https://www.nytimes.com/2023/02/28/world/asia/blinken-russia.html
2023-03-01,"Adams, Discussing Faith, Dismisses Idea of Separating Church and State",The annual interfaith breakfast hosted on Tuesday by Mayor Eric Adams began normally enough. A choir sang a rousing rendition of “My Country ’Tis of Thee.” A rabbi spoke. So did Buddhist and Muslim leaders.,New York,https://www.nytimes.com/2023/02/28/nyregion/eric-adams-religion-church.html
2023-03-01,Just a Thought,Jump to: Tricky Clues | Today’s Theme,Crosswords & Games,https://www.nytimes.com/2023/02/28/crosswords/daily-puzzle-2023-03-01.html
2023-03-01,Death Toll Climbs After Trains Collide in Greece,A train with about 350 passengers collided with a freight train near the city of Larissa in northern Greece.,World,https://www.nytimes.com/video/world/europe/100000008791166/greece-train-crash.html
2023-03-01,"Foreign Efforts to Subvert Canada’s Last 2 Elections Failed, Report Says","OTTAWA — Foreign governments tried to interfere with the last two federal elections in Canada, but they did not succeed in “impacting” the voting results, according to an independent review released on Tuesday.",World,https://www.nytimes.com/2023/02/28/world/canada/canada-elections-foreign-interference.html
2023-03-01,"Bola Tinubu, a Political ‘Godfather’ in Nigeria, Sought the Presidency for Years","The winner of Nigeria’s presidential election, Bola Tinubu, is a divisive figure in Africa’s most populous country.",World,https://www.nytimes.com/2023/02/28/world/africa/nigeria-election-bola-tinubu.html
2023-03-01,"Corrections: March 1, 2023","An article on Tuesday about the Supreme Court’s review of a federal identity theft law misstated the given name of a defendant who was convicted of health care fraud. He is David Dubin, not Davis.",Corrections,https://www.nytimes.com/2023/02/28/pageoneplus/corrections-march-1-2023.html
2023-03-01,Quotation of the Day: Why Jaromir Jagr Can’t Quit Hockey,“This club and this city made my life. It’s my responsibility to give it back.”,Corrections,https://www.nytimes.com/2023/02/28/pageoneplus/quotation-of-the-day-why-jaromir-jagr-cant-quit-hockey.html
2023-03-01,How an Israeli Raid on a Safe House Ended With Civilians Killed,"When Israeli forces entered the city of Nablus in the occupied West Bank on the morning of Feb. 22, their goal was to apprehend three members of an armed Palestinian group in a single safe house. But after a firefight broke out with the three gunmen, chaos and violence spread well beyond the stated targets and into the busy surrounding streets.",World,https://www.nytimes.com/2023/03/01/world/middleeast/israel-palestinian-safe-house-raid.html
2023-03-01,"Whales, Turtles, the Alligator, Flaco: Animals in the News",Good morning. Today we’ll look at what has happened to animals that have made headlines lately.,New York,https://www.nytimes.com/2023/03/01/nyregion/whales-turtles-the-alligator-flaco-animals-in-the-news.html
2023-03-01,Man Arrested in Brazen Sidewalk Killing in St. Louis That Was Captured on Video,"A 23-year-old man has been charged with first-degree murder in connection with a brazen sidewalk killing of a man in St. Louis on Monday, the police said, an episode that a witness captured on video that was widely shared on social media.",U.S.,https://www.nytimes.com/2023/03/01/us/st-louis-man-shot.html
