aligned_date,headline,text,section,url
2017-05-01,April Fools’ With the Epitome of Cool,Dear Diary:,New York,https://www.nytimes.com/2017/04/30/nyregion/metropolitan-diary-april-fools-with-the-epitome-of-cool.html
2017-05-01,"City Pays for Mets Moment, Guided by Firm With Troubled Ties to de Blasio","The steps of City Hall had the look and feel of a celebratory moment in sports history three decades ago, with banners and bunting again marking an improbable, come-from-behind World Series victory by the New York Mets.",New York,https://www.nytimes.com/2017/04/30/nyregion/mets-mayor-bill-de-blasio.html
2017-05-01,"Review: Philip Glass’s ‘Madrigal Opera,’ Transparent and Opaque","In one of the old Eastern Bloc jokes told about the fictitious Radio Yerevan, a caller asks: “I have a recipe for Duck à l’Orange, but I only have pork and cabbage. Can I still make the dish?”",Arts,https://www.nytimes.com/2017/04/30/arts/music/review-philip-glasss-madrigal-opera-transparent-and-opaque.html
2017-05-01,"Emboldened by Trump but Divided by Generations, Democrats Look to 2020","MANCHESTER, N.H. — A vast array of Democratic leaders, divided by generations but uniformly emboldened by President Trump’s perceived vulnerability, have begun taking palpable steps toward seeking the White House in an election that is still three and a half years away.",U.S.,https://www.nytimes.com/2017/04/30/us/politics/democrats-2020.html
2017-05-01,Murdochs’ TV Deal in Britain Hinges on 3 Words: ‘Fit and Proper’,"LONDON — For most of the last 10 years, the Murdoch family, which controls 21st Century Fox, has wanted one thing for its global media empire above all else: the complete ownership of the popular and highly profitable Sky satellite and cable network.",Business Day,https://www.nytimes.com/2017/04/30/business/media/murdochs-sky-deal-britain.html
2017-05-01,Shaming Children So Parents Will Pay the School Lunch Bill,"On the first day of seventh grade last fall, Caitlin Dolan lined up for lunch at her school in Canonsburg, Pa. But when the cashier discovered she had an unpaid food bill from last year, the tray of pizza, cucumber slices, an apple and chocolate milk was thrown in the trash.",Well,https://www.nytimes.com/2017/04/30/well/family/lunch-shaming-children-parents-school-bills.html
2017-05-01,"Jazz Top the Clippers in Game 7, Escorting Them to Another Early Exit","LOS ANGELES — The Los Angeles Clippers have maintained a holding pattern, both satisfying and distressing, over the last six seasons. They have reached the playoffs each year, a streak that ranks fourth in the N.B.A., yet they have not pushed beyond the second round despite an enviable roster sprinkled with All-Stars present and past.",Sports,https://www.nytimes.com/2017/04/30/sports/basketball/playoffs-los-angeles-clippers-utah-jazz.html
2017-05-01,"Fed Will Update Economic Outlook, and April Jobs Data Is Ahead",Here’s a look at what’s coming up this week.,Business Day,https://www.nytimes.com/2017/04/30/business/fed-will-update-economic-outlook-and-april-jobs-data-is-ahead.html
2017-05-01,Entertaining Loss Doesn’t Dim Luster of Yankees’ Opening Month,"When a team surprisingly has the best record in baseball, a backup catcher and a backup shortstop playing like All-Stars, and a recent rally from eight runs down for a win, a manager might have a little hubris.",Sports,https://www.nytimes.com/2017/04/30/sports/baseball/new-york-yankees-baltimore-orioles.html
2017-05-01,"Sebastian Gorka Likely to Be Out of White House Role, Officials Say","Sebastian Gorka, a West Wing adviser to President Trump who has become a flash point for controversy, is likely to be moved out of the White House in the coming weeks for a different role in the administration, two senior administration officials said Sunday.",U.S.,https://www.nytimes.com/2017/04/30/us/politics/sebastian-gorka-white-house.html
2017-05-01,"‘The Leftovers’ Season 3, Episode 3 Recap: Down Under","In 1981, shortly after his wife died, policeman Kevin Garvey Sr. of Mapleton, N.Y., vacationed in Niagara Falls with his son, Kevin Jr. Using the tape recorder his mother gave him before she passed, the younger Garvey recorded conversations with his dad. The two men talked about the parallels between “Taxi Driver” and the assassination attempt on President Ronald Reagan, and about how AAA guidebooks are unreliable because they steer travelers to businesses that have made deals with AAA. Decades later, when 140 million people mysteriously disappeared from the Earth, Kevin Sr. lost his grip on his sanity. But he held onto the tape labeled “Niagara 81,” and he listened to it repeatedly, contemplating its meaning.",Arts,https://www.nytimes.com/2017/04/30/arts/television/the-leftovers-recap-crazy-whitefella-thinking.html
2017-05-01,Quotation of the Day: Shaming Children So Parents Will Pay the School Lunch Bill,“They would use the sandwich like a threat.”,Today’s Paper,https://www.nytimes.com/2017/04/30/todayspaper/quotation-of-the-day-shaming-children-so-parents-will-pay-the-school-lunch-bill.html
2017-05-01,Bipartisan Agreement Reached to Fund Government Through September,"WASHINGTON — Congressional leaders reached a bipartisan agreement on Sunday to fund the government through September, effectively ending any suspense about the possibility of a government shutdown next weekend.",U.S.,https://www.nytimes.com/2017/04/30/us/politics/bipartisan-agreement-reached-to-fund-government-through-september.html
2017-05-01,"‘Billions’ Season 2, Episode 11 Recap: Even the Losers Get Plucky",“*** massive reversal of fortune.”,Arts,https://www.nytimes.com/2017/04/30/arts/television/billions-recap-golden-frog-time.html
2017-05-01,21st Century Fox and Blackstone Said to Be Interested in Buying Tribune Media,"21st Century Fox is in talks with Blackstone Group, the giant investment firm, to make an offer for Tribune Media and its stable of television stations, people briefed on the negotiations said on Sunday night, a move that would potentially forestall a rival bid for Tribune.",Business Day,https://www.nytimes.com/2017/04/30/business/21st-century-fox-and-blackstone-said-to-be-interested-in-buying-tribune-media.html
