aligned_date,headline,text,section,url
2010-08-02,"A Few Visit Steinbrenner’s Grave, but No Sign of Yankees","TRINITY, Fla. — The Boss’s final resting place looked as neat and pressed as Yankee pinstripes. No flower bouquets, no gaudy makeshift shrines. Only a lone Rawlings baseball resting at the entrance to his mausoleum.",Sports,https://bats.blogs.nytimes.com/2010/07/31/a-few-visit-stienbrenners-grave-but-no-sign-of-yankees/
2010-08-02,Town Elbows Its Way Into Clinton Wedding,"RHINEBECK, N.Y.  Bill and Hillary Clinton have tried to shield their daughter, Chelsea, from the gaze of the public for most of her life. ",New York,https://www.nytimes.com/2010/08/01/nyregion/01chelsea.html
2010-08-02,Families Fear Phone Call From Mexico’s Cartels,"T was lucky he heard his cellphone ring over the racket of his construction equipment as he worked outside in the suburbs last September. “We have your father,” said a man in a voice T recalled as eerily calm. “Try to get the money together as soon as you can so that your dad can be freed.”",U.S.,https://www.nytimes.com/2010/08/01/us/01cnccartel.html
2010-08-02,Márquez Is Closer to Joining Red Bulls,"The Red Bulls’ second designated player, Thierry Henry, was scheduled to make his debut in Major League Soccer on Saturday night in Houston while the man who is expected to soon become the club’s third high-priced import, Rafael Márquez, was released from his contract with Barcelona earlier in the day.",Sports,https://www.nytimes.com/2010/08/01/sports/soccer/01soccer.html
2010-08-02,"To Help Democrats in the Fall, Obama May Stay Away","WASHINGTON  As lunch was served in the Roosevelt Room of the White House one day last week, President Obama assured the nine Democratic members of Congress sitting around the table that he would do anything he could to help them survive their fall elections.",U.S.,https://www.nytimes.com/2010/08/01/us/politics/01obama.html
2010-08-02,Charging Station,"Electric cars are not clogging local streets yet, but auto industry analysts expect California to be the largest market for electric vehicles in the United States. An infrastructure for charging the vehicles is being built in places like the parking lot of the Amtrak station in Martinez.",U.S.,https://www.nytimes.com/2010/08/01/us/01bcintel.html
2010-08-02,"Whatever the Verdicts, Blagojevich Trial Hasn’t Answered All the Questions","As Rod Blagojevich’s lawyer declared to the jury in his closing argument last week, “Think about it.” He wanted jurors to consider what he thinks is self-evident about his client’s innocence.",U.S.,https://www.nytimes.com/2010/08/01/us/politics/01cncwarren.html
2010-08-02,Age and the Demands of Managing,"Lou Piniella turns 67 next month. Last week he decided that 23 years managing five big-league teams was enough, and he told the Cubs he would be stepping down and heading home to Tampa after the season. ",Sports,https://www.nytimes.com/2010/08/01/sports/baseball/01cncsports.html
2010-08-02,"After Development Plan Fails, the Accusations Fly","Alameda, an island long resistant to growth, threw a warm embrace around an unlikely suitor last year. The Southern California developer SunCal Companies proposed to build thousands of homes, sports fields, offices and a ferry terminal on 770 acres of a decommissioned naval base.",U.S.,https://www.nytimes.com/2010/08/01/us/01bcsuncal.html
2010-08-02,"In Series of Trades, Yanks Take Another Shot at Firming Up Weak Spots","ST. PETERSBURG, Fla.  As Manager Joe Girardi was walking toward the Yankees’ clubhouse after Thursday’s game in Cleveland, he spotted a former teammate. ",Sports,https://www.nytimes.com/2010/08/01/sports/baseball/01pins.html
2010-08-02,"Mets Remain the Same, but That Could Change","For many teams, Saturday was a time to evaluate the deals at the nonwaiver trading deadline and to look ahead with optimism to the final third of the season, which could include pennant races and the playoffs.",Sports,https://www.nytimes.com/2010/08/01/sports/baseball/01citifield.html
2010-08-02,"Family Is Selling Huntington Hotel, Nob Hill Fixture, but Allure Is Faded","John J. Cope’s father may have been known as the high-living “nabob of Nob Hill,” but Mr. Cope, who runs his family’s Huntington Hotel, is clearly eager to move on.",U.S.,https://www.nytimes.com/2010/08/01/us/01bchuntington.html
2010-08-02,Alabama Shrimping Opens Late and Starts Slow,"For the Skinner family, the official opening to the shrimping season was as slow as expected. Gary Skinner had to purchase shrimp from Florida and his sons, who do the fishing for the store, hope the season turns around later this month.",U.S.,https://www.nytimes.com/slideshow/2010/08/01/us/20100801VOICES.html
