aligned_date,headline,text,section,url
2010-03-01,"For Bay, Aiming to Left Will Be All Right","PORT ST. LUCIE, Fla. — Jason Bay was out on Field 7 for the first time Sunday, where the outfield dimensions replicate Citi Field. The Mets said they wanted to sign the right-handed-hitting Bay because his pull swing was well suited to the dimensions of Citi Field’s left-field wall.",Sports,https://bats.blogs.nytimes.com/2010/02/28/for-bay-aiming-to-left-will-be-all-right/
2010-03-01,Lottery Numbers,"Feb. 27, 2010",New York,https://www.nytimes.com/2010/02/28/nyregion/28lottery.html
2010-03-01,Prudential P.L.C. Closes In on A.I.G. Unit,5:14 a.m. | Updated Prudential P.L.C. confirmed early Monday morning that it had agreed to acquire American International Group for its Asia unit. The company said it would obtain the cash for the deal through a $20 billion rights issue and $5 billion in senior debt. ,Business Day,https://dealbook.nytimes.com/2010/02/28/prudential-p-l-c-closes-in-on-a-i-g-unit/
2010-03-01,Lieutenant Governor Makes His Rounds,Lt. Gov. Richard Ravitch of New York is the first ever appointed to the position in the state.,New York,https://www.nytimes.com/slideshow/2010/02/28/nyregion/0228RAVITCH_index.html
2010-03-01,Nightmare No Shovel Can Beat,"CHAPPAQUA, N.Y.",New York,https://www.nytimes.com/2010/03/01/nyregion/01towns.html
2010-03-01,Germany’s Merck to Buy Millipore for $7.2 Billion,"Merck of Germany said on Sunday that it had agreed to buy Millipore, an American provider of purifiers and filters for biotechnology laboratories, for about $7.2 billion, including debt.",Business Day,https://dealbook.nytimes.com/2010/02/28/germanys-merck-to-buy-millipore-for-7-2-billion/
2010-03-01,"David Bankier, Scholar of Holocaust, Dies at 63","JERUSALEM — David Bankier, who helped expand the contours of Holocaust research by examining the participation of ordinary Europeans in the extermination of their Jewish neighbors, died over the weekend after a long illness, Yad Vashem, the Jerusalem Holocaust center, announced. He was 63.",World,https://www.nytimes.com/2010/03/01/world/middleeast/01bankier.html
2010-03-01,A.I.G. Unit Said to Be Near Sale to a British Company,"Prudential P.L.C., the British financial services company, was nearing a deal on Sunday to acquire the American International Group’s big life insurance business in Asia for about $35.5 billion in a move that would help repay taxpayer bailout money, people briefed on the matter said.",Business Day,https://www.nytimes.com/2010/03/01/business/global/01aig.html
2010-03-01,Reyes Not Worried After Meeting With Investigators,"PORT ST. LUCIE, Fla. — Jose Reyes seemed completely relaxed and unconcerned Sunday about his interview with federal investigators at the Mets’ complex last Thursday.",Sports,https://bats.blogs.nytimes.com/2010/02/28/reyes-not-worried-after-meeting-with-investigators/
2010-03-01,Blogging the Closing Ceremony,"The New York Times reporters Juliet Macur, Katie Thomas and Ian Austen provided live updates throughout the closing ceremony for the 2010 Winter Olympics from the downtown Vancouver arena, B.C. Place. Readers are invited to join the conversation in the comments box below.",Sports,https://vancouver2010.blogs.nytimes.com/2010/02/28/live-updates-from-closing-ceremony/
2010-03-01,Unknotting Father’s Reins in Hope of ‘Reinventing’ Libya,"TRIPOLI, Libya — Prying open a closed economy is no easy job, especially if the country in question is Libya — a nation that has spent more than two decades with its back turned to the world. It becomes all the more challenging when doing so means taking on the legacy of your father and fighting an entrenched bureaucracy with little interest in serious change.",World,https://www.nytimes.com/2010/03/01/world/middleeast/01libya.html
2010-03-01,Lowe’s Puts Its Focus on Knowing the Customer’s Wants,"THE bar in “Cheers” was supposedly where everybody knew your name. A leading home-improvement retailer plans to present itself as the place where everybody knows which type of washer you need, which type of insect is infesting your garden or which shade of purple a teenage girl can paint her room without driving her mother crazy.",Business Day,https://www.nytimes.com/2010/03/01/business/media/01adcol.html
2010-03-01,A Manager Who Exceeded His Own Expectations,"Lake Buena Vista, Fla.",Sports,https://www.nytimes.com/2010/03/01/sports/baseball/01vecsey.html
2010-03-01,Israeli Police Clash With Stone Throwers,JERUSALEM — Israeli police officers in Jerusalem entered the plaza containing Al Aksa Mosque on Sunday after Palestinian youths barricaded inside threw stones at visitors they believed to be radical Jewish settlers. ,World,https://www.nytimes.com/2010/03/01/world/middleeast/01mideast.html
2010-03-01,Looking Ahead,"ECONOMIC DATA Reports will include personal income and spending for January, the Institute for Supply Management’s manufacturing index for February and construction spending for January (Monday); the A.D.P. employment report for February and the I.S.M.’s service index for February (Wednesday); revised fourth-quarter productivity, factory orders for January and pending home sales for January (Thursday); and unemployment for February and consumer credit for January (Friday).",Business Day,https://www.nytimes.com/2010/03/01/business/01ahead.html
2010-03-01,Give the Olympics a Home,"Berkeley, Calif.",Opinion,https://www.nytimes.com/2010/03/01/opinion/01altekruse.html
2010-03-01,"Slain Hamas Operative Was Drugged, Dubai Police Say","DUBAI, United Arab Emirates — A Hamas official who was killed in his hotel room here in January was first injected with a fast-acting muscle relaxant and then suffocated, Dubai police officials said Sunday.",World,https://www.nytimes.com/2010/03/01/world/middleeast/01dubai.html
