aligned_date,headline,text,section,url
2023-01-02,How Do You Think About the Question of When Life Begins? Tell Us.,"In the months since the Supreme Court overturned Roe vs. Wade, politicians and activists have attempted to squeeze concrete answers from an eternal question of human existence: When does life begin? This question goes far beyond politics, law and science into the heart of human experience.",U.S.,https://www.nytimes.com/2022/12/31/us/life-personhood-callout.html
2023-01-02,When Does Life Begin?,"The question is at the heart of the human experience — and the nation’s abortion debate. An exploration through science, theology and philosophy.",U.S.,https://www.nytimes.com/interactive/2022/12/31/us/human-life-begin.html
2023-01-02,T.C.U. Upends Michigan in Wild Playoff Semifinal,"GLENDALE, Ariz. — Sonny Dykes is not the ideal of the jut-jawed football coach. He opens his program up, instead of building walls around it. He freely acknowledges there were times when he was a younger coach — several, in fact — that the pressure of winning games became suffocating.",Sports,https://www.nytimes.com/2022/12/31/sports/ncaafootball/fiesta-bowl-michigan-tcu.html
2023-01-02,"In Bucha, a Final Rampage Served as a Coda to a Month of Atrocities","BUCHA, Ukraine — On one of the last nights of the Russian occupation of Bucha, a lone Russian soldier, drunk or high, went out looking for wine. He forced a 75-year-old resident at gunpoint along the street and made him bang on the doors of private homes.",World,https://www.nytimes.com/2022/12/31/world/europe/bucha-ukraine-killings.html
2023-01-02,Georgia Downs Ohio State in Semifinal on Last-Minute Touchdown,"ATLANTA — The Georgia Bulldogs appeared very nearly finished, just as they had looked for much of Saturday night.",Sports,https://www.nytimes.com/2023/01/01/sports/ncaafootball/peach-bowl-georgia-ohio-state.html
2023-01-02,The First Afterlife of Pope Benedict XVI,"The first pope to resign was Celestine V, born Pietro Da Morrone, who was living the life of a pious hermit when he was elevated to the papacy in 1294, in his 80s, to break a two-year deadlock in the College of Cardinals. Feeling overmastered by the job, he soon resigned in the expectation that he could return to his monastic existence. Instead, he was imprisoned by his successor, Boniface VIII, who feared that some rival faction might make Celestine an antipope.",Opinion,https://www.nytimes.com/2023/01/01/opinion/pope-benedict-xvi-catholic-church.html
2023-01-02,"Quotation of the Day: ‘Today Girl’ to TV Icon, Walters Traversed News and Celebrity",“She rattled a lot of cages before women were even allowed into the zoo.”,Corrections,https://www.nytimes.com/2023/01/01/pageoneplus/quotation-of-the-day-today-girl-to-tv-icon-walters-traversed-news-and-celebrity.html
2023-01-02,"No Corrections: Jan. 1, 2023","An article last Sunday about investors who find roboadvisers’ financial advice lacking misstated the title of Brian Ream of CLA and referred incorrectly to CLA’s operations. Mr. Ream is a principal, not an adviser and manag­ing partner, and CLA is a wealth advisory, not management, firm.",Corrections,https://www.nytimes.com/2023/01/01/pageoneplus/no-corrections-jan-1-2023.html
2023-01-02,Spelling Bee Forum,"SUNDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",Crosswords & Games,https://www.nytimes.com/2023/01/01/crosswords/spelling-bee-forum.html
2023-01-02,How Should You Be? Try Taking Suggestions.,"Some chapters of life attract advice. After a breakup, friends who are typically silent about your romances might urge you to get back on dating apps and block your ex on social media. Starting a family gives rise to opinions about prenatal vitamins and stroller brands; interviewing for a new job might prompt advice about salary negotiations and work-life balance.",Style,https://www.nytimes.com/2023/01/01/style/resolutions-suggestions-advice.html
2023-01-02,"‘Suddenly, It Appeared as Though the Bus Was Going to Be Able to Move’",Dear Diary:,New York,https://www.nytimes.com/2023/01/01/nyregion/metropolitan-diary.html
2023-01-02,Veterans Trickle Through a Special New York Court Known Only to a Few,"Edward Hernandez sat on a bench in a Lower Manhattan courthouse, waiting for his case to be called.",New York,https://www.nytimes.com/2023/01/01/nyregion/new-york-veterans-court.html
2023-01-02,Eric Adams Said He Wanted to ‘Get Stuff Done.’ Did He?,"The message, arriving as New Yorkers were growing more concerned about crime, was simple: Eric Adams, a former police captain, was the only candidate for mayor in 2021 who could rein in a sense of disorder that had seeped into the city during the pandemic.",New York,https://www.nytimes.com/2023/01/01/nyregion/eric-adams-mayor.html
2023-01-02,Strife in the Schools: Education Dept. Logs Record Number of Discrimination Complaints,"WASHINGTON — The Education Department’s Office for Civil Rights logged a record number of discrimination complaints in the past year, the latest indicator of how the social and political strife roiling the country is reverberating in the nation’s schools.",U.S.,https://www.nytimes.com/2023/01/01/us/politics/education-discrimination.html
2023-01-02,"‘OK, Mexico, Save Me’: After China, This Is Where Globalization May Lead","As American companies recalibrate the risks of relying on Chinese factories to make their goods, some are shifting business to a country far closer to home: Mexico.",Business Day,https://www.nytimes.com/2023/01/01/business/mexico-china-us-trade.html
2023-01-02,Police Officers Injured in Machete Attack Near Times Square,"The police shot a machete-wielding man who attacked three officers on Saturday night near Times Square, injuring him and creating a chaotic scene just hours before the ball dropped to mark New Year’s Day in New York City, the authorities said.",New York,https://www.nytimes.com/2023/01/01/nyregion/times-square-machete-attack.html
2023-01-02,North Korea Vows to Escalate Nuclear Threat Against the South,"SEOUL — North Korea’s leader, Kim Jong-un, vowed to expand his country’s nuclear capabilities against rival South Korea​ “exponentially,”​ indicating that he would escalate his military brinkmanship in the new year ​despite sanctions from abroad and economic woes​ at home​.",World,https://www.nytimes.com/2023/01/01/world/asia/north-korea-nuclear-escalate.html
2023-01-02,Week 17 N.F.L. Playoff Picture Preview: A Team-by-Team Guide,Some games are much more important than others.,The Upshot,https://www.nytimes.com/interactive/2023/01/01/upshot/nfl-playoff-picture-week-17.html
2023-01-02,‘Terrorist’ — to Whom?,"The word “terrorist,” or some variation thereof, shows up six times on the opening page of V.V. Ganeshananthan’s “Brotherless Night.” To be bludgeoned this way by such a poisoned piece of political taxonomy is to be reminded that for those fortunate enough to wield it, “terrorist” is a word that cleanses nuance: It suggests that there are good and bad people, and the bad ones are irredeemable enough to warrant a fixed label.",Books,https://www.nytimes.com/2023/01/01/books/review/v-v-ganeshananthan-brotherless-night.html
2023-01-02,Your 2023 Guide to Low-Down-Payment Mortgages,It’s a perennial question for would-be home buyers: How can I possibly come up with such a huge down payment?,Your Money,https://www.nytimes.com/2023/01/01/your-money/low-down-payment-mortgages.html
2023-01-02,"A New Puzzle Turns Earth Into a Rubik’s Cube, but More Complex","Another orbit around the sun and here we are again: back where we started but spun about — changed, perhaps deranged.",Science,https://www.nytimes.com/2023/01/01/science/puzzles-math-segerman.html
