aligned_date,headline,text,section,url
2007-11-01,Bloggingheads: Battleship Hillary,"Journalists Michael Tomasky (l), of Guardian America, and Byron York (r), of the National Review, on whether Hillary Clinton's rivals can find a vulnerability.<br/><a href=""http://bloggingheads.tv/"" class=""more"">Go to Bloggingheads.tv</a>",Opinion,https://www.nytimes.com/video/opinion/1194817111893/bloggingheads-battleship-hillary.html
2007-11-01,New McCain Ad: ‘Guts’,"Senator John McCain has a new ad out in New Hampshire, portraying him as a corruption-busting, responsible fiscal steward. But it also contains perhaps one of the closest brushes with commercial confrontation, flashing pictures of two Republican opponents, former Massachusetts Governor Mitt Romney, former New York Mayor Rudolph Giuliani, alongside those of two Democratic opponents, Senator Hillary Clinton of New York and former Senator John Edwards of North Carolina, as an announcer says, “All of the candidates say they’ll stop wasteful spending—one man has actually done it,” and as the spot switches to a shot of Mr. McCain sitting at a desk.",U.S.,https://thecaucus.blogs.nytimes.com/2007/10/31/new-mccain-ad-guts/
2007-11-01,Writers Break Off Contract Talks,Reuters reports:,Business Day,https://mediadecoder.blogs.nytimes.com/2007/10/31/hollywood-writers-break-off-contract-talks/
2007-11-01,10-Year-Old With Matches Started a California Wildfire,"LOS ANGELES, Oct. 31 — A 10-year-old boy admitted that he accidentally started one of the largest of last week’s Southern California wildfires while playing with matches, enforcement officials say.",U.S.,https://www.nytimes.com/2007/11/01/us/01wildfire.html
2007-11-01,Child Health Care Bill Advances in Senate,"WASHINGTON, Oct. 31 — The Senate moved on Wednesday to take up a bill providing health insurance for 10 million children, just hours after President Bush said he would veto the legislation because it called for “a massive tax increase.”",Washington,https://www.nytimes.com/2007/11/01/washington/01child.html
2007-11-01,Green Grocers (and Bakeries),Most people probably would not associate having a sweet tooth with saving the planet. But the owners of the Little Cupcake Bake Shop would respectfully like you to know that they are part of the solution.,Business Day,https://www.nytimes.com/2007/11/01/business/smallbusiness/01sbiz.html
2007-11-01,Striving Hard to Recover From a September Morning,"Memory tends to blur sharp edges. But Sept. 11, 2001, remains a jagged obsidian crag thrusting through the veil that usually descends on the recent past. It is still hard to know how to deal with a single event that looms so large and yet was so isolated. The musical “Crossing Brooklyn,” by Jenny Giering and Laura Harrington, which opened on Sunday at the Connelly Theater, takes on the subject and stirs in the process a lot of memories for anyone who was in New York on that day. But the show remains an uneasy synthesis in which real life keeps tearing at the illusion that art strives to uphold. ",Theater,https://www.nytimes.com/2007/11/01/theater/reviews/01cros.html
2007-11-01,Actor Is Sentenced,"Lane Garrison, 27, who played David Apolskis, a k a Tweener, in the Fox television series “Prison Break,” was sentenced yesterday in Los Angeles to three years and four months in prison, The Associated Press reported. In May he pleaded guilty to vehicular manslaughter without gross negligence, driving under the influence of alcohol and providing alcohol to a minor. In December he was driving when he lost control and crashed into a tree, killing Vahagn Setian, a 17-year-old high school student, and injuring two other passengers, 15-year-old girls. Mr. Garrison could have been sentenced to seven years.",Arts,https://www.nytimes.com/2007/11/01/arts/01arts-1-ACTORISSENTE_BRF.html
2007-11-01,Girardi Introduced as Yankees Manager,"Joe Girardi said today that the Yankees may not be ready to win a World Series yet, because the team does not “have all the pieces” it needs. But he said that is the “ultimate goal.”",Sports,https://www.nytimes.com/2007/11/01/sports/baseball/01cnd-yankees.html
2007-11-01,Tough Young-Offender Law Is Set Back in Rhode Island,"BOSTON, Oct. 31  The Rhode Island legislature has voted to repeal a four-month-old law under which 17-year-old offenders were treated as adults in the criminal justice system. ",U.S.,https://www.nytimes.com/2007/11/01/us/01juvenile.html
2007-11-01,Fresh-Faced Eco-Consumers,"FOR many customers in the Whole Foods Market on the Lower East Side last Friday night, just spotting the word “organic” on recycled packaging would have been reason enough to grab a bottle of moisturizer. But not Erin Schrode, 16, a founder of Teens for Safe Cosmetics, a nonprofit in Marin County, Calif. She was there to play host to a rally-cum-marketing-event she had organized with her mother, Judi Shils, the group’s executive director. ",Fashion & Style,https://www.nytimes.com/2007/11/01/fashion/01SkinSide.html
2007-11-01,Room to Improve,"Q. How do I choose a deep color for my bedroom that will look dramatic, not depressing?",Home & Garden,https://www.nytimes.com/2007/11/01/garden/01room.html
2007-11-01,Merck Buys License to Sell New Vaccine for Hepatitis,"Merck has licensed the exclusive worldwide rights to sell a new, potentially more powerful vaccine against hepatitis B from Dynavax Technologies Corporation, a biotechnology company that is exploiting new findings about how the immune system works. ",Business Day,https://www.nytimes.com/2007/11/01/business/01vaccine.html
2007-11-01,Nominee’s Stand May Avoid Tangle of Torture Cases,"WASHINGTON, Oct. 31 — In adamantly refusing to declare waterboarding illegal, Michael B. Mukasey, the nominee for attorney general, is steering clear of a potential legal quagmire for the Bush administration: criminal prosecution or lawsuits against Central Intelligence Agency officers who used the harsh interrogation practice and those who authorized it, legal experts said Wednesday.",Washington,https://www.nytimes.com/2007/11/01/washington/01mukasey.html
2007-11-01,"The Yes, No and Maybe on Driver’s Licenses","In the Democratic debate on Tuesday night, Tim Russert, the moderator, tried to pin down Senator Hillary Rodham Clinton on letting illegal immigrants obtain driver’s licenses:",U.S.,https://www.nytimes.com/2007/11/01/us/politics/01words.html
2007-11-01,Staph at the Gym? Not if You’re Careful,"THE news has been scary: a virulent strain of methicillin-resistant staphylococcus aureus, or MRSA, a staph bacterium usually associated with hospitals and nursing homes, has been surfacing in other settings. In the last month, schools across the country have reported outbreaks, some of them deadly. ",Fashion & Style,https://www.nytimes.com/2007/11/01/fashion/01staph.html
2007-11-01,"Paul W. Tibbets Jr., Pilot of Enola Gay, Dies at 92","Brig. Gen. Paul W. Tibbets Jr., the commander and pilot of the Enola Gay, the B-29 Superfortress that dropped the atomic bomb on Hiroshima in the final days of World War II, died today at his home in Columbus, Ohio. He was 92.",Obituaries,https://www.nytimes.com/2007/11/01/obituaries/01cnd-tibbets.html
2007-11-01,The F.C.C. and Cable Companies,To the Editor:,Opinion,https://www.nytimes.com/2007/11/01/opinion/lweb01cable.html
2007-11-01,Torre Is Close to Finalizing Contract With Dodgers,"When the Yankees made a trade with the Los Angeles Dodgers on July 31, the Dodgers had a slightly better record. But the Yankees stormed through the rest of their regular season, and the Dodgers limped to an 82-80 finish.",Sports,https://www.nytimes.com/2007/11/01/sports/baseball/01torre.html
2007-11-01,Russia Sets Limits on Foreign Vote Monitors,"MOSCOW, Oct. 31 — The system of international monitoring intended to ensure clean elections in the states of the former Soviet Union appeared near collapse on Wednesday after Russia formally declared that it would sharply cut the number of observers for it parliamentary elections in December. Officials in charge of the monitoring mission refused to agree to the change.",World,https://www.nytimes.com/2007/11/01/world/europe/01russia.html
2007-11-01,"Aleksandr Feklisov, Spy Tied to Rosenbergs, Dies at 93","Col. Aleksandr Feklisov, a Soviet spy whose long career included directing the intelligence-gathering of Julius Rosenberg, who was convicted of espionage and executed in 1953, and acting as an intermediary between the White House and the Kremlin during the 1962 Cuban missile crisis, has died. He was 93.",World,https://www.nytimes.com/2007/11/01/world/europe/01feklisov.html
2007-11-01,Browne Sanders Is an Inspiration After Winning a Lawsuit,"Since winning her sexual-harassment lawsuit against the men who run the Knicks, Anucha Browne Sanders has talked to Anita Hill, been feted by Billie Jean King and galvanized women who are not famous but whose workplace horror stories are familiar.",Sports,https://www.nytimes.com/2007/11/01/sports/basketball/01sanders.html
2007-11-01,Victim’s Wife Says City Is Improperly Withholding Girl, The lawyer for a woman whose estranged husband was shot dead on a Queens playground on Sunday argued yesterday that the city was improperly keeping her 4-year-old daughter from her. ,New York,https://www.nytimes.com/2007/11/01/nyregion/01dentist.html
2007-11-01,Corrections: For the Record," An article yesterday about a fatal fire in Queens that killed Renee Chong, a New York City correction officer, and her two young sons misstated the year that she was promoted to captain. It was 2000, not 1988. (She joined the Correction Department in 1988.)",Corrections,https://www.nytimes.com/2007/11/01/pageoneplus/01corrections-004.html
2007-11-01,"A Rate Cut by the Fed, but a Sense It Stops Here","WASHINGTON, Oct. 31 — The Federal Reserve gave investors what they wanted on Wednesday, lowering short-term rates for the second time in two months. But it pointedly warned Wall Street not to assume that more reductions were ahead.",Business Day,https://www.nytimes.com/2007/11/01/business/01fed.html
2007-11-01,A Concussion Could End Coles’s Streaks,"HEMPSTEAD, N.Y., Oct. 31 — The gap between Laveranues Coles and Terrence McGee closed almost instantly. Coles turned back toward the football, away from the defender, and cradled his only catch of the game last Sunday. A split-second passed, McGee gathered momentum, and ... BOOM.",Sports,https://www.nytimes.com/2007/11/01/sports/football/01jets.html
2007-11-01,"Surge Will Be Brief, Economists Say","The economy expanded faster than expected in the third quarter, led by a surge in consumer spending and export sales, the government reported yesterday. But economists said the good news would not last. ",Business Day,https://www.nytimes.com/2007/11/01/business/01econ.html
2007-11-01,Tip of the Week: Check Spelling Automatically,"Do you often forget to proofread your outgoing Outlook messages? Recent versions of the commonly used Microsoft program include an option to check the spelling automatically in a message before you send it. Just go to the Tools menu to Options, then click on the Spelling tab. Put a check in the box next to “Always check spelling before sending” and click the O.K. button.",Technology,https://www.nytimes.com/2007/11/01/technology/personaltech/01askk-003.html
2007-11-01,Lazard Says It Doubled Earnings in Quarter,"Lazard, the investment bank run by Bruce Wasserstein, more than doubled its profits for the third quarter this year, buoyed by sharp gains in its fees for advising on deals.",Business Day,https://www.nytimes.com/2007/11/01/business/01lazard.html
2007-11-01,Playing Sudan’s Game,"After four years of genocidal massacres that have killed more than 200,000 people, the Darfur region of Sudan desperately needs a peace agreement and a robust multinational force to carry it out. Regrettably, this week’s internationally sponsored peace conference in Libya is doing little to meet those urgent needs. ",Opinion,https://www.nytimes.com/2007/11/01/opinion/01thu2.html
2007-11-01,Ex-Prosecutor Acquitted of Misconduct in 9/11 Case,"DETROIT, Oct. 31 — A former federal prosecutor was found not guilty on Wednesday of charges that he illegally withheld evidence from defense lawyers in the first major terrorism case that the Justice Department brought after the Sept. 11 attacks.",U.S.,https://www.nytimes.com/2007/11/01/us/01detroit.html
2007-11-01,Corrections: For the Record,"A dance review yesterday about Ice Theater of New York, at the Sky Rink at Chelsea Piers, misstated the title of David Liu, who choreographed a competition routine. He is the company’s co-artistic director, not artistic director. (Moira North, who founded the company, is the artistic director.)",Corrections,https://www.nytimes.com/2007/11/01/pageoneplus/01corrections-008.html
2007-11-01,Analyst Raises Doubts About Citigroup Dividend,"A longtime banking analyst said late last night that Citigroup may be forced to cut its dividend or sell assets to stave off what she said was a $30 billion capital shortfall, moves that could pull down its shareholder returns for several years.",Business Day,https://www.nytimes.com/2007/11/01/business/01citi-web.html
2007-11-01,New Details Are Released in Death of Gotbaum,"When Noah Gotbaum was told that his wife, Carol, had died in police custody at the Phoenix airport on Sept. 28, he responded with anger.",New York,https://www.nytimes.com/2007/11/01/nyregion/01gotbaum.html
2007-11-01,Panel Criticizes Army Contracting for Troops,"WASHINGTON, Oct. 31 — An independent panel has sharply criticized the Army for failing to train enough experienced contracting officers, deploy them quickly to war zones like Iraq and Afghanistan and ensure they manage billions of dollars in contracts to supply American troops in the field, according to officials briefed on the panel’s findings. ",Washington,https://www.nytimes.com/2007/11/01/washington/01cnd-army.html
2007-11-01,Two Hard Drives Double Your Fun,Q. I saw a new laptop for sale with two hard drives — why is that? What is the advantage?,Technology,https://www.nytimes.com/2007/11/01/technology/personaltech/01askk-001.html
2007-11-01,Seasonal Stress Test Is Starting for Knicks,"GREENBURGH, N.Y., Oct. 31  The next-to-last practice of a historically awful off-season was winding down early Wednesday afternoon, and Coach Isiah Thomas stood at midcourt, sharing a ferocious belly laugh with Jamal Crawford as the Knicks slowly dispersed. The snapshot, brief as it was, belied the immense stresses bearing down on Thomas and his franchise.",Sports,https://www.nytimes.com/2007/11/01/sports/basketball/01knicks.html
2007-11-01,Mexico: Floods Batter Tabasco State,"Four days of steady rain in the Gulf Coast state of Tabasco has caused rivers to overflow their banks, leaving vast areas of the state capital, Villahermosa, underwater. Newspaper photos showed cars underwater and parts of the city turned into a vast lake, and Gov. Andrés Granier appealed to residents of the city’s central district to leave their homes. He said that as many as 400,000 people around the state had been affected by the flooding and that river levels were continuing to rise. Some 20,000 people have been moved to shelters.",World,https://www.nytimes.com/2007/11/01/world/americas/01briefs-floods.html
2007-11-01,Ex-Prosecutor Innocent of Withholding Evidence,"DETROIT, Oct. 31 — A former federal prosecutor today was found not guilty of charges that he illegally withheld evidence from defense lawyers in the first major terrorism case brought by the department after the Sept. 11 terror attacks.",U.S.,https://www.nytimes.com/2007/11/01/us/01cnd-detroit.html
2007-11-01,Burmese Monks March Again Ahead of Visit by U.N. Envoy,"BANGKOK, Thursday, Nov. 1  A small group of Buddhist monks held a protest march in Myanmar on Wednesday in the first significant public show of defiance since troops crushed a pro-democracy uprising a month ago.",World,https://www.nytimes.com/2007/11/01/world/asia/01myanmar.html
2007-11-01,Biologists for Agency Endorse Dams Plan,"SAN FRANCISCO, Oct. 31  Federal fisheries officials in Seattle on Wednesday endorsed, with minor modifications, a plan for the government’s continued operation of the hydroelectric dams on the Columbia and Snake Rivers. They said it did not jeopardize the survival of 13 stocks of salmon and steelhead that the government must protect under the Endangered Species Act.",U.S.,https://www.nytimes.com/2007/11/01/us/01salmon.html
2007-11-01,F.T.C. to Review Online Ads and Privacy,"Whitney Chianese was exchanging e-mail messages with her mother a few weeks ago, discussing the recent death of her grandmother, when advertisements for health care products began popping up on her computer screen.",Technology,https://www.nytimes.com/2007/11/01/technology/01Privacy.html
2007-11-01,Corrections,Editors' Note,Corrections,https://www.nytimes.com/2007/11/01/pageoneplus/corrections.html
2007-11-01,Foreign Service Officers Resist Mandatory Iraq Postings,"WASHINGTON, Oct. 31  Career Foreign Service officers at the State Department reacted angrily at a town hall meeting on Wednesday to the possibility that they might be forced to go to Iraq, putting senior Bush administration officials on the defensive.",Washington,https://www.nytimes.com/2007/11/01/washington/01diplo.html
2007-11-01,A Washington Monument: Her Life and Bold Times,"Stacy A. Cordery’s “Alice” is by no means the first biography of America’s most famous, rambunctious and press-baiting first daughter. But it’s the first such book in 20 years. And according to Ms. Cordery it is “the first full biography of Alice Roosevelt Longworth based on her personal papers.” ",Books,https://www.nytimes.com/2007/11/01/books/01masl.html
2007-11-01,Everybody vs. Hillary,"Hillary Clinton stood on a stage for two hours Tuesday night, being yelled at by six men. Now this is what they mean by pressure. The most important job in the world is at stake and every single one of the other candidates walked into the presidential debate gunning for her. They began piling on from the first question. She took it all and came out the other end in one piece. She’s one tough woman. Kudos.",Opinion,https://www.nytimes.com/2007/11/01/opinion/01collins.html
2007-11-01,A Quake in the Bay Area Raises Concerns,"SAN FRANCISCO, Oct. 31 — An earthquake rattled the Bay Area on Tuesday night, and in many ways it was just a pre-Halloween scare that did little damage, injured no one and barely merited a break-in to prime time broadcasting. ",U.S.,https://www.nytimes.com/2007/11/01/us/01quake.html
2007-11-01,Wright’s Late Scoring Spree Helps Get Nets’ Party Started,"EAST RUTHERFORD, N.J., Oct. 31 — Antoine Wright spent countless hours in a Las Vegas gym this summer working on his game. Still, the Nets decided last week to pass on his fourth-year option, meaning he will become a free agent after this season.",Sports,https://www.nytimes.com/2007/11/01/sports/basketball/01nets.html
2007-11-01,How Do You Ski if There Is No Snow?,PARIS — Global warming’s foes rarely cite ski resorts and golf courses among its victims. ,Business Day,https://www.nytimes.com/2007/11/01/business/01tourism.html
2007-11-01,Fool's Errand? Send Me.,"As he was preparing to write his business column for PLAY Magazine, about the escalation of spending by college football programs (“Skybox U”), Joe Nocera found himself admiring those who were “fighting the fight” against the spiraling costs that Nocera says have made football too dominant in university life. “They’re clinging to an idealistic notion of sports, and I’m fundamentally in favor of that,” Nocera told me. “I do think in American life that college sports should be downplayed. Still, it’s a little too Don Quixote-ish, and just unrealistic.”",Sports,https://www.nytimes.com/2007/11/01/sports/playemail/1101playnocera.html
2007-11-01,The Philharmonics Asian Itinerary,"The New York Philharmonic yesterday announced the stops on its Asian tour from Feb. 11 through 24: Taipei and Kaohsiung on Taiwan and Hong Kong, Beijing and Shanghai in China. The orchestra is still considering an extension of its tour to North Korea. Lorin Maazel, the music director, will conduct works by Barber, Beethoven, Brahms, Dvorak, Elgar, Mendelssohn, Mozart, Rossini and Tchaikovsky. On Feb. 18 in Hong Kong, Xian Zhang, associate conductor, will share the podium with Mr. Maazel, leading works by Mozart and Richard Strauss.",Arts,https://www.nytimes.com/2007/11/01/arts/music/01arts-1-THEPHILHARMO_BRF.html
2007-11-01,,Manhattan,Home & Garden,https://www.nytimes.com/2007/11/01/garden/01nysale.html
2007-11-01,All Dressed Up,"AT J. Roaman, a home furnishings store in East Hampton, N.Y., a painted white iron bed wears a giant charm bracelet over its left head post. The bracelet isn’t there because the bed wants for visual interest; it’s already enveloped in a brightly colored quilt by Lisa Corti, a Milanese designer, and topped with four pillows, five throw pillows and a bolster. The reason for the jewelry, according to Judi Roaman, a former fashion retailer who opened the store in May, is that furniture, like any carefully curated outfit, should express its owner’s personality. “Accessories make the bed into who you want her to be,” she explained. ",Home & Garden,https://www.nytimes.com/2007/11/01/garden/01fashion.html
2007-11-01,Analyst Says Citigroup Needs to Cut Its Dividend,"A long-time banking analyst said last night that Citigroup would need to cut its dividend or sell assets to stave off what she said was a $30 billion capital shortfall, moves that could pull down its earnings for several years.",Business Day,https://www.nytimes.com/2007/11/01/business/01citi.html
2007-11-01,Her Life Coach Comes From Another Lifetime,"Barbara, the heroine of “Spain,” a new play by Jim Knable at the Lucille Lortel Theater, has an unusual pest problem. She’s got a conquistador infestation in her living room. A real, live Spanish adventurer from the 16th century has plopped himself down on her couch — battered armor, blood-spattered sword and all — and he won’t take his grimy boots off the coffee table. Whom do you call in this kind of urban emergency? 311? ",Theater,https://www.nytimes.com/2007/11/01/theater/reviews/01spai.html
2007-11-01,Saudi Arabia’s King Hits a Few Bumps in His Visit to Britain,"LONDON, Oct. 31 — First, King Abdullah of Saudi Arabia chastised his host, the British government, for not doing enough to combat terrorism. Then the acting leader of Britain’s Liberal Democrat Party announced that he was boycotting ceremonial events for Abdullah to protest his country’s human rights policy. Then the mayor of London criticized British officials for “bending over backwards, desperate to win arms deals” with the Saudis. ",World,https://www.nytimes.com/2007/11/01/world/europe/01britain.html
2007-11-01,"Survivor of Steam Blast, in Pain, Relives Escape","By the time he woke up, the summer had passed. Days and weeks he couldn’t remember had been crossed off the calendar hanging on the wall of his hospital room. ",New York,https://www.nytimes.com/2007/11/01/nyregion/01steam.html
2007-11-01,"Sam Dana, 104, Oldest Former N.F.L. Player, Is Dead","Sam Dana, the oldest former National Football League player, who emerged as a celebrity of sorts four years ago when he was found to be alive — contrary to reports in the football record book — died Monday in Kenmore, N.Y., outside Buffalo. He was 104.",Sports,https://www.nytimes.com/2007/11/01/sports/football/01dana.html
2007-11-01,Renewal in Afghanistan,To the Editor:,Opinion,https://www.nytimes.com/2007/11/01/opinion/l01afghan.html
