aligned_date,headline,text,section,url
2008-05-01,World’s Most Expensive Mint Julep Cup,"If you watched the Kentucky Derby post position draw Wednesday on ESPN2, perhaps you caught a glimpse of the internationally famous sports artist LeRoy Neiman — how could you miss his mustache? — scribbling away in the crowd.",Sports,https://therail.blogs.nytimes.com/2008/04/30/worlds-most-expensive-mint-julep-cup/
2008-05-01,Jagr’s Last Stand?,"Aside from the injury to Sean Avery and the steep odds against a comeback from a 3-0 series deficit to the Penguins, the biggest issue hovering over the Rangers in Thursday night’s Game 4 is whether or not it is Jaromir Jagr’s last stand in New York.",Sports,https://slapshot.blogs.nytimes.com/2008/04/30/jagrs-last-stand/
2008-05-01,Auction Season’s Highs and Lows,Carol Vogel picks the best and worst of the season.,Arts,https://www.nytimes.com/slideshow/2008/04/30/arts/0504-VOGE_index.html
2008-05-01,Winding Up as a Season Winds Down,"O.K., the first all-English Champions League final is less than three weeks away. It will be played in Moscow’s Luzhniki Stadium on May 21. (Note that the stadium’s artificial turf, which was used for last year’s Euro 2008 qualifier between Russia and England, has been covered with the real thing for the match.) But there are some other loose ends around the globe, some that do not necessarily show the game at its best.",Sports,https://goal.blogs.nytimes.com/2008/04/30/winding-up-as-a-season-winds-down/
2008-05-01,"The End of the Gate, Not the End of the World","The fact that Big Brown will break from Post 20 doesn’t change my perception of his chances in the Derby. Richard Dutrow Jr. is putting his colt out there for all to see. No excuses now; he can’t get pinched between horses coming out of the gate, and chances are quite good that he won’t get touched at all with the speedy Gayego, who breaks just inside, figuring to go quickly forward rather than sideways.",Sports,https://therail.blogs.nytimes.com/2008/04/30/why-post-20-isnt-all-that-bad/
2008-05-01,Into the Amazon,"In the Amazon jungle in Ecuador, Nicholas D. Kristof encounters an unusual pair of activists who are fighting to preserve the rainforest.",Opinion,https://www.nytimes.com/video/opinion/1194817111569/into-the-amazon.html
2008-05-01,Regent’s Park building getting luxury residential makeover,>Cornwall Terrace,Real Estate,https://raisingtheroof.blogs.nytimes.com/2008/05/01/regents-park-building-getting-luxury-residential-makeover/
2008-05-01,Your Comments on Thursday’s Amazon Column,"My Thursday column (accompanied by this video) is the second part from the Ecuadorian Amazon, about the work of a remarkable American businessman and a former Amazonian hunter in promoting education in the region, as a way to raise living standards and preserve the rain forest. You can find more about their work — everything from their eco-lodge to their chocolate company — at the Yachana website.",Opinion,https://kristof.blogs.nytimes.com/2008/04/30/your-comments-on-thursdays-amazon-column/
2008-05-01,More Workplace Lessons From the Canine Set,"A few weeks ago, when I blogged about working alongside my new puppy, Sinatra, I asked readers to tell me about their experiences of working with dogs. (Please excuse my unintentional discrimination; I should have been more inclusive of the array of furry, and probably nonfurry, workplace companions out there.) I received many photos of pets engaged in adorable (or just lazy) antics around the office. But the most productive pet I heard about was Bella, the boxer, who is listed as director of goodwill at the public relations firm, Galvin Communications, in Portland, Ore. ",Business Day,https://shiftingcareers.blogs.nytimes.com/2008/04/30/more-workplace-lessons-from-the-canine-set/
2008-05-01,Justice Dept. Will Share Interrogation Opinions,"WASHINGTON  In a partial concession to Congressional pressure, the Bush administration agreed on Wednesday to show the Senate and House Intelligence Committees secret Justice Department legal opinions justifying harsh interrogation techniques that critics call torture.",Washington,https://www.nytimes.com/2008/05/01/washington/01justice.html
2008-05-01,Lacerated Spleen Sidelines Avery,"GREENBURGH, N.Y.  The news that Rangers forward Sean Avery had sustained a lacerated spleen and was hospitalized rippled through the Rangers practice Wednesday morning, another hurdle thrown in front of a team facing elimination in its playoff series against Pittsburgh.",Sports,https://www.nytimes.com/2008/05/01/sports/hockey/01rangers.html
2008-05-01,Names of the Dead,"The Department of Defense has identified 4,046 American service members who have died since the start of the Iraq war. It confirmed the death of the following American on Wednesday:",U.S.,https://www.nytimes.com/2008/05/01/us/01list.html
2008-05-01,CURRENTS | A Chance to Shop Till You Help,"Design on a Dime, the annual sale to benefit Housing Works thrift shops, which raise money for poor New Yorkers with H.I.V. or AIDS, begins next Thursday evening. All furnishings will be sold at 60 to 80 percent off retail, and vignettes will be created by 30 designers, including Jamie Drake, Thom Filicia and James Huniford. An opening-night cocktail party ($200 a ticket) will be an early opportunity to shop and to take part in a silent auction of photographs. Admission to the rest of the sale, on May 9 and 10, is free. At the Metropolitan Pavilion, 125 West 18th Street, housingworksauctions.com or (212) 645-8111. ",Home & Garden,https://www.nytimes.com/2008/05/01/garden/01whoo.html
2008-05-01,"The B.C.S. Takes a Pass, Again","For a system originally designed to produce a definitive winner, the Bowl Championship Series can't win.",Sports,https://www.nytimes.com/2008/05/01/sports/playemail/0501playshanoff.html
2008-05-01,Arizona Adds Digit to License Plates to Keep Up With Growth,"As people have rushed to Arizona in the past decade like water to a drain, the state has faced problems familiar to bigger states  crowded schools, urban sprawl and jammed freeways.",U.S.,https://www.nytimes.com/2008/05/01/us/01license.html
2008-05-01,Open-Toed Fetishes (and More),"ON the subway ride to Christian Louboutin, so far up the Upper East Side as to be in what I call “Canada,” I was getting my mind blown by Guy Debord’s “Society of the Spectacle”: ",Fashion & Style,https://www.nytimes.com/2008/05/01/fashion/01CRITIC.html
2008-05-01,"Step Right Up, Kids (and Thank the Dance Gods You’re Not Elephants)"," With Jerome Robbins’s death in 1998, roles in his ballets and shows began to be taken by performers who had never met him. Ten years later, we’ve already entered the era when his ballets are danced by those born after his lifetime. Enter the School of American Ballet.",Arts,https://www.nytimes.com/2008/05/01/arts/dance/01ball.html
2008-05-01,Reprise: The Fifth Avenue Ballad of Pale Male and Lola,April is the cruelest month.,New York,https://www.nytimes.com/2008/05/01/nyregion/01palemale.html
2008-05-01,Door Keeper on 79th St. Keeps Stories of Queens,"Daytime and evening shifts are busy ones for an Upper East Side doorman  hailing cabs, helping with luggage  but how does the late-night doorman pass the wee hours, once quiet descends upon the lobby?",New York,https://www.nytimes.com/2008/05/01/nyregion/01doorman.html
2008-05-01,A Beach Where Discretion Is More Than Just Advised,"LONG BEACH TOWNSHIP, N.J.  The New Jersey surfer defies stereotype. He may work as a carpenter or as an eye surgeon. Could be in his 20s or late 50s. He’s able to “rip the swell” in water temperatures of 50 degrees for up to six hours, then hop on a one-speed bicycle with a board and steer one-handed. Or no-handed, while doing that signature thumb-and-pinky sign.",New York,https://www.nytimes.com/2008/05/01/nyregion/01nude.html
2008-05-01,Pellicano on Pellicano: He Was No Mastermind,"LOS ANGELES  Defiant and colorful to the end, the accused Hollywood wiretapper Anthony Pellicano told jurors in his racketeering trial Wednesday that he was no criminal mastermind but a diligent private eye and a “lone ranger” who deliberately kept his accomplices in the dark.",Business Day,https://www.nytimes.com/2008/05/01/business/media/01pellicano.html
2008-05-01,IPod Quandary: Fix or Replace?,Q. Is it possible to get a cracked iPod screen repaired for significantly less than what it would cost to just buy a new iPod? Are there other repair options besides Apple?,Technology,https://www.nytimes.com/2008/05/01/technology/personaltech/01askk-001.html
