aligned_date,headline,text,section,url
2018-11-01,Review: ‘The Nutcracker and the Four Realms’ Is Fine and Forgettable,"As with “A Christmas Carol” and the Grinch, every generation gets its own version of “The Nutcracker,” it seems.",Movies,https://www.nytimes.com/2018/10/31/movies/the-nutcracker-and-the-four-realms-review.html
2018-11-01,Robert Bowers Indicted on 44 Counts After Synagogue Shooting in Pittsburgh,"A federal grand jury on Wednesday indicted a man who the authorities say killed 11 people in a Pittsburgh synagogue while spewing anti-Semitic slurs on 44 counts, including hate crimes. He could face the death penalty.",U.S.,https://www.nytimes.com/2018/10/31/us/synagogue-shooting-charges-robert-bowers.html
2018-11-01,You Don’t Need to Go to the Dark Web to Find Hateful Conspiracy Theories,"You don’t have to go deep into the internet to find the baseless conspiracies that provided a backdrop for mass murder in Pittsburgh and the recent pipe-bomb mailings to Barack Obama, the Clintons, George Soros and CNN. They are served up in plain sight, for profit, at airport bookstores, at movie-theater chains and on cable television.",Business Day,https://www.nytimes.com/2018/10/31/business/media/dark-web-conspiracy-theories.html
2018-11-01,Scientists Find a New Way to Take the Oceans’ Temperature,"Editors’ Note: November 14, 2018",Climate,https://www.nytimes.com/2018/10/31/climate/ocean-temperatures-hotter.html
2018-11-01,Ryan Zinke Faces Increased Ethics Scrutiny ,"WASHINGTON — Ryan Zinke, the secretary of the Interior Department and a key figure in President Trump’s push to roll back environmental regulations and ramp up oil drilling, is facing increased scrutiny amid federal investigations into allegations that he abused travel spending and maintained close ties with industries he oversees. ",Climate,https://www.nytimes.com/2018/10/31/climate/zinke-investigations.html
2018-11-01,Imagining the Ideal Trump Rally,Donald Trump is holding 10 rallies over five days before the midterm elections. How bad do you think it’s going to be?,Opinion,https://www.nytimes.com/2018/10/31/opinion/trump-rally-false.html
2018-11-01,Dove Painted on Franco’s Tomb Reignites a Debate,"MADRID — A Spanish artist painted a dove on the tomb of Gen. Francisco Franco on Wednesday as a protest against the former dictator, the latest in a series of controversies over his tomb and plans to move his remains.",World,https://www.nytimes.com/2018/10/31/world/europe/franco-tomb-dove-paint.html
2018-11-01,"In Oscar Bid, Netflix Will Release 3 Movies in Theaters First","LOS ANGELES — Netflix softened its longstanding view on movie distribution, saying late Wednesday that it would release three prestige movies in a way that it had repeatedly said was a nonstarter — in cinemas first, and on the streaming service later.",Business Day,https://www.nytimes.com/2018/10/31/business/netflix-theater-streaming-release.html
2018-11-01,"‘Empire’ Aims to Educate, Not Shock, with an H.I.V.-Positive Love Story","In Season 2 of “Empire,” Lucious Lyon (Terrence Howard), the vindictive, ruthless music mogul, delivered a blistering statement to his gay son, Jamal (Jussie Smollett): “You ain’t nothing to me but a disappointment. And the day you die from AIDS, I’mma celebrate.”",Arts,https://www.nytimes.com/2018/10/31/arts/television/empire-jamal-jussie-smollett-kai-hiv.html
2018-11-01,"Willie McCovey, 80, Dies; Hall of Fame Slugger With the Giants","Willie McCovey, the Hall of Fame first baseman who hit 521 home runs in 22 major league seasons, almost all of them with the Giants, and remained a beloved figure in San Francisco into his final years, died on Wednesday at Stanford Hospital in California. He was 80.",Obituaries,https://www.nytimes.com/2018/10/31/obituaries/willie-mccovey-dead.html
2018-11-01,Quotation of the Day: U.S. and Britain Seek a Cease-Fire in the Yemen War,"“It is time to end this conflict, replace conflict with compromise, and allow the Yemeni people to heal through peace and reconstruction.”",Today’s Paper,https://www.nytimes.com/2018/10/31/todayspaper/quotation-of-the-day-us-and-britain-seek-a-cease-fire-in-the-yemen-war.html
2018-11-01,A Restoration for Shakespeare’s Home in Central Park,"Pray, is there any sweeter rite of summer than an evening of Shakespeare in the Park at the Delacorte Theater? Do we not swoon at the verdant backdrop of Turtle Pond and Belvedere Castle, more alluring than any scenic designer could conjure?",Theater,https://www.nytimes.com/2018/10/31/theater/delacorte-theater-shakespeare-in-the-park.html
2018-11-01,Multicolored Beans,"THURSDAY PUZZLE — We’ve talked about Schrödinger puzzles before — as recently as last August, in fact, and you can learn more about them in that column — but if you are just joining us, the first thing you should know is that they’re pretty special and extraordinarily hard to make. You’ll find a link to the most famous one The Times has ever published in constructor Matt Ginsberg’s notes below. Consider giving it a try, and bear in mind that it ran the day of the 1996 U.S. presidential election, before the votes were counted, which made the puzzle seem like an extraordinary act of E.S.P. Until you got the trick.",Crosswords & Games,https://www.nytimes.com/2018/10/31/crosswords/daily-puzzle-2018-11-01.html
2018-11-01,North Korea #MeToo Voices: ‘They Consider Us Toys’,"SEOUL, South Korea — Since Kim Jong-un took power in 2011, North Korea has eased restrictions on markets, allowing many families to make the bulk of their earnings from such economic activity.",World,https://www.nytimes.com/2018/10/31/world/asia/north-korea-women-metoo.html
2018-11-01,"Subway Break Dancers, Clad in Armor, Go Medieval at the Met Museum","Out of nowhere, the clang of armor and the beat of hip-hop music boomed through a gallery at the Metropolitan Museum of Art. Tourists who had been peering at filigreed shields and wrought-iron broadswords swung toward the sound.",New York,https://www.nytimes.com/2018/10/31/nyregion/subway-dancers-metropolitan-museum-art.html
2018-11-01,"In Florida Rally, Trump Calls Constitutional Citizenship Protections ‘a Crazy Policy’","ESTERO, Fla. — With a somber trip to Pittsburgh to visit victims of a synagogue shooting behind him, President Trump flew to one of his favorite places in the world — Florida — on Wednesday to host another one of his high-decibel political rallies.",U.S.,https://www.nytimes.com/2018/10/31/us/politics/trump-florida-rally-constitution.html
2018-11-01,"Corrections: November 1, 2018",FRONT PAGE,Corrections,https://www.nytimes.com/2018/10/31/pageoneplus/corrections-november-1-2018.html
2018-11-01,Fact-Checking Trump’s Florida Rally,"President Trump’s claim of a $1 billion price cut conflates the cost of an interim facility and a high estimate for the cost of opening a permanent United States Embassy in Jerusalem. (Last December, he announced that he would move the embassy to Jerusalem from Tel Aviv; it opened in May.) ",U.S.,https://www.nytimes.com/2018/10/31/us/politics/fact-check-trump-florida-rally.html
2018-11-01,Does Wellness Begin in the Bedroom?,"Last year, the subway stations of New York and the feeds of Instagram were plastered with cheeky ads with slumped cactuses that offered a tantalizing proposition. They promoted a new service offering guys — young, yuk-yuk millennial guys — solutions to the kind of problems it’s easier to confide to your smartphone than to your doctor: erectile dysfunction; (“Womp womp,” said the ad campaign); hair loss (Womp); acne.",Style,https://www.nytimes.com/2018/11/01/style/hers-birth-control-vitamins-wellness.html
2018-11-01,Why Voting Is in Fashion,"In August, Dahna Goldstein, a 44-year-old entrepreneur and mother of one, was feeling frustrated. She was glued to the coming midterm elections, following myriad candidates and the rising tide of disrupters around the country, and she wanted to take what had become a focus of her personal life and include it in her professional life.",Fashion & Style,https://www.nytimes.com/2018/11/01/fashion/vote-midterms-fashion.html
2018-11-01,"In U.S.-India Trade, Trump Sees Only Harley-Davidson","MUMBAI, India — When it comes to trade, it often seems that India and the United States are playing a perplexing game of multidimensional chess.",Business Day,https://www.nytimes.com/2018/11/01/business/us-india-trade-harley-davidson.html
2018-11-01,Tiny Stories,"Recently, the Modern Love column challenged readers to tell their own love stories in 100 words or fewer.",The Learning Network,https://www.nytimes.com/2018/11/01/learning/tiny-stories.html
2018-11-01,On Politics: Is Obama’s Idealistic Style Outdated?,Good Thursday morning. Here are some of the stories making news in Washington and politics today.,U.S.,https://www.nytimes.com/2018/11/01/us/politics/obama-midterms-trump.html
2018-11-01,"Yemen, Indonesia, Whitey Bulger: Your Thursday Briefing",(Want to get this briefing by email? Here’s the sign-up.),Briefing,https://www.nytimes.com/2018/11/01/briefing/yemen-indonesia-whitey-bulger.html
