aligned_date,headline,text,section,url
2016-10-03,Bridge Trial Focuses on Christie’s Political Tactics,"NEWARK — Fourteen months before Chris Christie was up for re-election as governor of New Jersey, officials in his administration were already discussing his 2016 bid for the White House.",New York,https://www.nytimes.com/2016/10/01/nyregion/bridge-trial-focuses-on-christies-political-tactics.html
2016-10-03,El Cajon Police Release Video of Fatal Shooting,"The authorities in El Cajon, Calif., on Friday released video footage of an officer fatally shooting an unarmed black man, as part of an effort to quell what has been growing unrest in the community since the episode on Tuesday.",U.S.,https://www.nytimes.com/2016/10/01/us/el-cajon-police-release-video-of-fatal-shooting.html
2016-10-03,Arnold Palmer’s Presence Is Felt at Ryder Cup’s Opening,"CHASKA, Minn. — A soupy fog hung over Hazeltine National Golf Club like a mourning veil on Friday. It was a fitting mood setter for the 41st Ryder Cup, a usually raucous affair being contested with heavy hearts this year by competitors on both sides. Davis Love III, the United States team captain, set the tone at the opening ceremony the day before when he described Arnold Palmer as the captain here “working for both teams.”",Sports,https://www.nytimes.com/2016/10/01/sports/golf/arnold-palmers-presence-is-felt-at-the-opening-of-ryder-cup.html
2016-10-03,"Carli Lloyd on Rio, Rapinoe and Equal Pay","Carli Lloyd has been a member of the United States women’s national soccer team since 2005, and there has been a certain symmetry to the biggest moments of her career. She scored the game-winning goals that gave the Americans the gold medal at the 2008 and 2012 Olympics, and she scored a hat trick in the 2015 Women’s World Cup final as the United States won the sport’s showpiece for a third time.",Sports,https://www.nytimes.com/2016/10/02/sports/soccer/carli-lloyd-megan-rapinoe-equal-pay-uswnt.html
2016-10-03,Is There a ‘Ferguson Effect’?,"This week, the F.B.I. released its official tally of crime in the United States in 2015. As expected, the numbers show an uptick in violence. In the nation as a whole, violent crime rose 3.9 percent last year. Homicides were up 10.8 percent, aggravated assaults 4.6 percent, robberies 1.4 percent.",Opinion,https://www.nytimes.com/2016/10/02/opinion/sunday/is-there-a-ferguson-effect.html
2016-10-03,Philadelphia Orchestra Walks Out on Opening Night,"The musicians of the fabled Philadelphia Orchestra went on strike on Friday just before their season-opening gala concert, rattling the classical music world and silencing one of the nation’s great ensembles a little more than four years after it emerged from bankruptcy.",New York,https://www.nytimes.com/2016/10/01/nyregion/philadelphia-orchestra-walks-out-on-opening-night.html
2016-10-03,"After Disappointing Postseason, Rangers Have Several Newcomers","With several star players arriving late to training camp because of the World Cup of Hockey, Rangers Coach Alain Vigneault has had plenty of time to evaluate the team’s many new faces.",Sports,https://www.nytimes.com/2016/10/01/sports/hockey/after-disappointing-postseason-rangers-have-several-newcomers.html
2016-10-03,Extremist Imam Tests F.B.I. and the Limits of the Law,"WASHINGTON — For more than a decade, Suleiman Anwar Bengharsa has served as a Muslim cleric in Maryland, working as a prison chaplain and as an imam at mosques in Annapolis and outside Baltimore. He gave a two-week course in 2011 on Islamic teachings on marriage at the Islamic Society of Baltimore, where President Obama made a much-publicized visit this year.",U.S.,https://www.nytimes.com/2016/10/01/us/maryland-imam-fbi-suleiman-anwar-bengharsa.html
2016-10-03,Why Try Out for Nets’ New D-League Team? It Beats Playing in Mongolia,"BROOKVILLE, N.Y. — Several weeks before the start of the team’s inaugural season, officials from the Long Island Nets of the N.B.A. Development League decamped to Pratt Recreation Center on the campus of L.I.U. Post here for the most inclusive form of community engagement imaginable: an open tryout.",Sports,https://www.nytimes.com/2016/10/01/sports/basketball/why-try-out-for-nets-new-d-league-team-it-beats-playing-in-mongolia.html
2016-10-03,"Orioles Set Off on Road to Playoffs, With Plenty of Detours Expected","Jonathan Schoop finished his interview in the Baltimore Orioles’ clubhouse Friday night, then peeked over the heads of the reporters by his locker. The televisions in the middle of the room were showing the final inning of the Toronto Blue Jays’ game in Boston. The Jays were down to their last out.",Sports,https://www.nytimes.com/2016/10/01/sports/baseball/orioles-set-off-on-road-to-playoffs-with-plenty-of-detours-expected.html
