aligned_date,headline,text,section,url
2005-07-01,Old and Ghostly but Still a Hoot,"The paint on the balconies of the Majestic Theater looks chipped and the electronic drum machine sounds like something left over from a music video from the 1980’s. But “The Phantom of the Opera” really shows its age (17 years and running) when the signature special effect is presented. Musicals have opened and closed in the time it takes that chandelier to lumber to the floor. Looking like one of Ed Wood’s teetering flying saucers, it crashes to the stage with the force of a shopping cart, the biggest, most extravagant anticlimax in town.",Theater,https://www.nytimes.com/2005/07/01/theater/reviews/old-and-ghostly-but-still-a-hoot.html
2005-07-01,British Scientists Say Carbon Dioxide Is Turning the Oceans Acidic, Correction Appended,Archives,https://www.nytimes.com/2005/07/01/international/europe/01ocean.html
2005-07-01,"Paid Notice: Deaths   KLEIN, JEANNE","KLEIN--Jeanne, died on June 29, 2005. She is remembered by her sister-in-law, nieces, nephews, brother and friends. A graduate of New York University, she had a long career as a securities analyst.",Archives,https://www.nytimes.com/2005/07/01/classified/paid-notice-deaths-klein-jeanne.html
2005-07-01,Searching for a Gear to Be Like Armstrong,"After Tom Danielson burst onto the cycling scene with a breakthrough victory in 2002, just two months after turning pro, people started calling him the next Lance Armstrong.",Sports,https://www.nytimes.com/2005/07/01/sports/othersports/searching-for-a-gear-to-be-like-armstrong.html
2005-07-01,Consumer Spending Unchanged in May,"Consumer spending stayed level in May and incomes increased less than forecast, according to a government report released yesterday.",Business Day,https://www.nytimes.com/2005/07/01/business/consumer-spending-unchanged-in-may.html
2005-07-01,From the Scrap Heap to Luxury,"NANTUCKET, MASS. - FOR decades, tourists would come to Nantucket and shop for dainty lightship baskets. Now they can buy an entire 600-ton lightship.",Travel,https://www.nytimes.com/2005/07/01/travel/escapes/from-the-scrap-heap-to-luxury.html
2005-07-01,Hitting Rewind in Rerun Season: DVD's Culled From TV's Past,Here are reviews of 10 DVD sets of popular television series and special collections. (An introduction appears on Page 1 of Weekend.),Arts,https://www.nytimes.com/2005/07/01/arts/movies/hitting-rewind-in-rerun-season-dvds-culled-from-tvs-past-844535.html
2005-07-01,"A Curvy Klee Museum, Sprouting From the Swiss Hills","BERN, Switzerland - Strangely perhaps, in a land dominated by the Alps, the countryside around the Swiss capital is shaped by rolling hills that invite nothing more dramatic than unhurried contemplation. And it was this, both mood and look, that Renzo Piano sought to evoke when he added an $86 million museum, the Paul Klee Center, to the orderly Bern landscape.",Arts,https://www.nytimes.com/2005/07/01/arts/design/a-curvy-klee-museum-sprouting-from-the-swiss-hills.html
2005-07-01,Service to provide cellphone-PC instant messaging,,Technology,https://www.nytimes.com/2005/07/01/technology/service-to-provide-cellphonepc-instant-messaging.html
2005-07-01,Giving and taking away,,Opinion,https://www.nytimes.com/2005/07/01/opinion/giving-and-taking-away.html
2005-07-01,Corrections,"A picture caption on Sunday with a sports article about Wilt Chamberlain's 100-point game in 1962 referred incorrectly in some copies to a fan at Hershey Sports Arena. The man, to the left of Chamberlain, was unidentified; he was not Steve Wilson.",New York,https://www.nytimes.com/2005/07/01/nyregion/pageoneplus/corrections-363839.html
2005-07-01,Vote system under fire,,World,https://www.nytimes.com/2005/07/01/world/asia/vote-system-under-fire.html
2005-07-01,Taking the Measure of the New Freedom Tower,To the Editor:,Opinion,https://www.nytimes.com/2005/07/01/opinion/taking-the-measure-of-the-new-freedom-tower-361976.html
2005-07-01,World Briefing,MIDDLE EAST,World,https://www.nytimes.com/2005/07/01/international/world-briefing.html
2005-07-01,Bloomberg Vows Strong Response in Bias Attack,"Mayor Michael R. Bloomberg and prosecutors pledged yesterday to seek the maximum penalties in Wednesday's beating of a black man in Howard Beach, Queens, as a second white man was charged in the attack and another was taken into custody as a witness.",New York,https://www.nytimes.com/2005/07/01/nyregion/bloomberg-vows-strong-response-in-bias-attack.html
2005-07-01,U.S. leadsa global crackdown on piracy,,Technology,https://www.nytimes.com/2005/07/01/technology/us-leadsa-global-crackdown-on-piracy.html
2005-07-01,Metro Briefing | New York: Insurer Ordered To Pay $22 Million,"A Florida jury awarded $22 million yesterday to Florida Health Plan Holdings, which claimed it was misled about the financial condition of HIP of Florida when it bought the company five years ago from HIP Health Plan of New York. The award, by a jury in Broward County, comes as New York state officials plan to raise more than $1 billion by allowing HIP Health Plan of New York to sell stock and become a profit-making company. HIP of Florida is now called Vista Health Plans of Florida. Michael D. Fullwood, general counsel of HIP of New York, said the company would appeal. Michael Cooper (NYT)",New York,https://www.nytimes.com/2005/07/01/nyregion/metro-briefing-new-york-insurer-ordered-to-pay-22-million.html
2005-07-01,Hitting Rewind in Rerun Season: DVD's Culled From TV's Past,Here are reviews of 10 DVD sets of popular television series and special collections. (An introduction appears on Page 1 of Weekend.),Arts,https://www.nytimes.com/2005/07/01/arts/movies/hitting-rewind-in-rerun-season-dvds-culled-from-tvs-past-844497.html
2005-07-01,"Protected Birds Are Back, With a Vengeance; Cormorants Take Over, Making Some Enemies","FOUR BROTHERS ISLANDS, N.Y. - The double-crested cormorants perch like conquerors at the tops of the spindly white pines, their driftwood-gray branches devoid of needles. The trees were killed off, along with much of the other vegetation on the small rocky islands here in Lake Champlain, by the birds' highly acidic droppings.",New York,https://www.nytimes.com/2005/07/01/nyregion/protected-birds-are-back-with-a-vengeance-cormorants-take-over.html
2005-07-01,"ABB to cut 1,300 jobs worldwide",,Business Day,https://www.nytimes.com/2005/07/01/business/worldbusiness/abb-to-cut-1300-jobs-worldwide.html
2005-07-01,Chow down in Asia,,Opinion,https://www.nytimes.com/2005/07/01/opinion/chow-down-in-asia.html
2005-07-01,Lottery Numbers,Why does this page look this way?,New York,https://www.nytimes.com/2005/07/01/nyregion/lottery-numbers.html
2005-07-01,U.S. Freezes Assets of Two Senior Syrian Officials,Correction Appended,U.S.,https://www.nytimes.com/2005/07/01/world/middleeast/us-freezes-assets-of-two-senior-syrian-officials.html
2005-07-01,Art in Review; Vitaly Komar,"Three-Day Weekend Ronald Feldman 31 Mercer Street, SoHo Through July 29",Arts,https://www.nytimes.com/2005/07/01/arts/art-in-review-vitaly-komar.html
2005-07-01,Republican Lawmakers Fire Back at Judiciary,"WASHINGTON, June 30 - Stepping up their assault on the federal judiciary, Congressional Republicans announced efforts on Thursday directed at overturning two recent Supreme Court decisions, one that allowed government to claim private property for economic development and another that stripped Kentucky courthouses of the Ten Commandments.",U.S.,https://www.nytimes.com/2005/07/01/politics/republican-lawmakers-fire-back-at-judiciary.html
2005-07-01,"Shares Finish Slow Quarter, as Oil and Bonds Move Up","Crude oil prices breached $60 a barrel. Bonds gained steadily, pushing yields below 4 percent. And seemingly nothing can break the back of the real estate boom.",Business Day,https://www.nytimes.com/2005/07/01/business/shares-finish-slow-quarter-as-oil-and-bonds-move-up.html
2005-07-01,Taking the Measure of the New Freedom Tower,To the Editor:,Opinion,https://www.nytimes.com/2005/07/01/opinion/taking-the-measure-of-the-new-freedom-tower-361950.html
2005-07-01,Legacy: A justice who cast the deciding vote,,World,https://www.nytimes.com/2005/07/01/world/americas/legacy-a-justice-who-cast-the-deciding-vote.html
2005-07-01,Roundup: Fans try to attack Glazer brothers,,Sports,https://www.nytimes.com/2005/07/01/sports/roundup-fans-try-to-attack-glazer-brothers.html
2005-07-01,Taking the Measure of the New Freedom Tower,To the Editor:,Opinion,https://www.nytimes.com/2005/07/01/opinion/taking-the-measure-of-the-new-freedom-tower-361968.html
2005-07-01,Israel declares Gaza 'closed military zone',,World,https://www.nytimes.com/2005/07/01/world/africa/israel-declares-gaza-closed-military-zone.html
2005-07-01,Names of the Dead,"The Department of Defense has identified 1,736 American service members who have died since the start of the Iraq war. It confirmed the death of the following American yesterday:",U.S.,https://www.nytimes.com/2005/07/01/us/names-of-the-dead.html
2005-07-01,Where They Are Today,"In December 1986, a car stalled in Howard Beach. One of the four black men inside remained with the car, while the other three walked to get help. Outside a pizza parlor where the men stopped to use a pay phone, a white gang pounced on the three black men, severely beating one. One escaped, but a third, Michael Griffith, ran onto the Belt Parkway, where he was struck and killed by a car. The bias attack prompted a nationwide furor over race, and a trial of the suspects followed in 1987. ANTHONY RAMIREZ",New York,https://www.nytimes.com/2005/07/01/nyregion/an-attack-with-echoes-where-they-are-today.html
2005-07-01,"Summertime, when the loving is easy",,Opinion,https://www.nytimes.com/2005/07/01/opinion/summertime-when-the-loving-is-easy.html
2005-07-01,"In Russia, a Free Market, Less Freedom",Kremlin Rising Vladimir Putin's Russia and the End of Revolution By Peter Baker and Susan Glasser Illustrated. 453 pages. A Lisa Drew Book/Scribner. $27.50.,Books,https://www.nytimes.com/2005/07/01/books/arts/books-of-the-times-in-russia-a-free-market-less-freedom.html
2005-07-01,Top Editor at Time Inc. Made a Difficult Decision His Own,"In the months leading up to the decisive court rulings this week on whether Time Inc. had to turn over documents to a grand jury, its editor in chief, Norman Pearlstine, pored over histories of how other editors, publishers and public officials had handled cases where the ultimate law of the land went against them.",U.S.,https://www.nytimes.com/2005/07/01/politics/top-editor-at-time-inc-made-a-difficult-decision-his-own.html
2005-07-01,Thomas Now Looking for a Few Big Men,"GREENBURGH, N.Y., June 30 - Isiah Thomas returned to the podium Thursday, once more beaming like a proud father as he handed Knicks caps to his two newest acquisitions. It was a virtual repeat of the scene 24 hours earlier, and it completed a busy week in which Thomas added four players that he expected to change the face of the franchise.",Sports,https://www.nytimes.com/2005/07/01/sports/basketball/thomas-now-looking-for-a-few-big-men.html
2005-07-01,War of Words,"London - I WAS hoping it wouldn't come to this, but after Tom Cruise's interview with Matt Lauer on the NBC show ""Today"" last week, I feel compelled to speak not just for myself but also for the hundreds of thousands of women who have suffered from postpartum depression. While Mr. Cruise says that Mr. Lauer and I do not ""understand the history of psychiatry,"" I'm going to take a wild guess and say that Mr. Cruise has never suffered from postpartum depression.",Opinion,https://www.nytimes.com/2005/07/01/opinion/war-of-words.html
2005-07-01,Motor racing: Formula One experiments with its minor league,,Sports,https://www.nytimes.com/2005/07/01/sports/motor-racing-formula-one-experiments-with-its-minor-league.html
2005-07-01,A Setback for Egypt's Case Against Mubarak Foe,"CAIRO, June 30 - The government forgery case against Ayman Nour, the most determined opposition figure challenging President Hosni Mubarak in the election scheduled for September, suffered a serious blow on Thursday when another defendant reversed his guilty plea.",World,https://www.nytimes.com/2005/07/01/world/africa/a-setback-for-egypts-case-against-mubarak-foe.html
2005-07-01,"The Mao Myth Thrives, but Don't Mention Its Dark Side","YENAN, China - Horribly outnumbered, poorly armed and constantly under attack, 80,000 Communist fighters set out on foot from a base in China's southeastern Jiangxi Province in October 1934 hoping above all to avoid getting wiped out by their Nationalist enemies.",World,https://www.nytimes.com/2005/07/01/world/asia/the-mao-myth-thrives-but-dont-mention-its-dark-side.html
2005-07-01,Style: The return of the gender gap,,Fashion & Style,https://www.nytimes.com/2005/07/01/style/style-the-return-of-the-gender-gap.html
2005-07-01,Homecoming at Morgan Stanley,"For John J. Mack, the new chief executive of Morgan Stanley, it was a moment to savor. On his triumphant return yesterday to the investment bank that unceremoniously dropped him four years ago, Mr. Mack was greeted by a standing ovation from a crowd of 200 employees gathered in a conference room at Morgan Stanley's towering Manhattan headquarters on Times Square.",Business Day,https://www.nytimes.com/2005/07/01/business/homecoming-at-morgan-stanley.html
