aligned_date,headline,text,section,url
2007-09-03,Henman Goes Out With Class,Tim Henman’s Grand Slam career is over.,Sports,https://straightsets.blogs.nytimes.com/2007/08/31/henman-goes-out-with-class/
2007-09-03,‘The Grand Canyon Is Slowly Filling With Tequila’,Aired TK night,Week in Review,https://laughlines.blogs.nytimes.com/2007/08/31/how-much-lead-is-in-this-pacifier/
2007-09-03,Resurgence of the Taliban,"Despite NATO's continued efforts, Taliban fighters have returned to roughly half of a strategic area they occupied in southern Afghanistan last year.",World,https://www.nytimes.com/video/world/1194817111435/resurgence-of-the-taliban.html
2007-09-03,"Nadal Is Still In, but Hewitt is Out","Ahh, Uncle Tony was singing along to “Y.M.C.A.” during the changeovers because his charge and nephew, second-seeded Rafael Nadal of Spain, was moving much better against Janko Tipsarevic Friday night than he had done in his first-round match on Wednesday. Nadal was playing on sore knees, but so was his Serbian opponent. Especially after losing a second-set lead and ultimately the set, the 56th-ranked Tipsarevic indeed was in worst shape than Nadal and took a medical break to get his right side taped (giving the TV audience to see the tattoo on his back, which goes with the tattoos on his arms, and don’t forget the piercing under his lips).",Sports,https://straightsets.blogs.nytimes.com/2007/08/31/nadal-is-still-in-but-hewitt-is-out/
2007-09-03,Charter Schools (1 Letter),To the Editor:,Opinion,https://www.nytimes.com/2007/09/01/opinion/l01charter.html
2007-09-03,Footnotes,"Britney Spears’s first new song in years, a single called “Gimme More,” was released late Thursday on the Web site of the New York radio station Z100 (z100.com), Reuters reported. Several reports said Ms. Spears, right, could have a new album out by early November. ...Mark Rylance will star in a world premiere adaptation of Ibsen’s “Peer Gynt,” by Robert Bly, directed by Tim Carroll, at the Guthrie Theater in Minneapolis, it was announced on Thursday. Previews begin on January 12. Information: (877) 447-8243 and www.guthrietheater.org. ... Lance Bass of ’N Sync, currently starring as Corny Collins in “Hairspray” at the Neil Simon Theater, will serve as host of the 16th annual Broadway on Broadway free concert. The event, featuring stars from current and coming productions, will be held in Times Square, beginning at 11:30 a.m. on Sept. 16.",Arts,https://www.nytimes.com/2007/09/01/arts/01arts-FOOTNOTES_BRF.html
2007-09-03,Actors Fund Honors,"The Actors Fund Medal of Honor will be presented by Patti LuPone to the producer and entertainment lawyer John Breglio on Oct. 15 at Carnegie Hall. The evening, celebrating the 125th anniversary of the fund, a nonprofit organization that helps needy performing-arts professionals, will feature the Carnegie Hall solo debut concert of Brian Stokes Mitchell, a Tony Award winner and the fund’s president. Mr. Breglio, producer of the current revival of “A Chorus Line,” has been chairman of the Theater Development Fund and has represented many theater artists, including Stephen Sondheim, Andrew Lloyd Webber, August Wilson and Julie Andrews.",Theater,https://www.nytimes.com/2007/09/01/theater/01arts-ACTORSFUNDHO_BRF.html
2007-09-03,Google Settles Trademark Suit,"Google settled a lawsuit with American Blind and Wallpaper Factory, which had claimed advertisements on Google Web pages infringed trademarks.",Technology,https://www.nytimes.com/2007/09/01/technology/01settle.html
2007-09-03,"Two Wild Pitches, Two-Game Suspension", The Yankees rookie Joba Chamberlain was suspended for two games and fined an undisclosed amount yesterday by Major League Baseball after being thrown out of Thursday’s game for firing two fastballs over the head of Boston’s Kevin Youkilis in the ninth inning.,Sports,https://www.nytimes.com/2007/09/01/sports/baseball/01pins.html
2007-09-03,Corrections,For the Record,Corrections,https://www.nytimes.com/2007/09/01/pageoneplus/01corrections-002.html
