aligned_date,headline,text,section,url
2014-06-02,American Solo Sailor May Change a Culture,"At 3 a.m. Wednesday, Ryan Breymaier had been prone on a two-inch foam pad for barely 30 minutes when the call came for him to get up. He was delivering the 60-foot racing sailboat Hugo Boss from Newport, R.I., to Manhattan as training for the Imoca Ocean Masters New York to Barcelona race, in which he and Pepe Ribes of Spain will sail across the Atlantic against four other teams starting Sunday.",Sports,https://www.nytimes.com/2014/06/01/sports/american-solo-sailor-may-change-a-culture.html
2014-06-02,Identity Intelligence: Image Is Everything,"An excerpt of a document obtained by Edward J. Snowden, a former contractor with the National Security Agency, referring to the agency’s use of images in intelligence gathering.",U.S.,https://www.nytimes.com/interactive/2014/06/01/us/nsa-document.html
2014-06-02,Lesson for P.O.W.’s Father: Men Sometimes Do Come Back,WASHINGTON — For five years Robert Bergdahl waged a father’s war for the return of his soldier son. ,U.S.,https://www.nytimes.com/2014/06/01/us/bowe-bergdahl-obama-frees-pow-of-taliban-five-years.html
2014-06-02,Police Search for Upset Teenager Who Sank Into the Hudson,"A distraught student left her elite high school in Harlem between classes on Thursday, classmates and witnesses said, and went to Fort Washington Park, along the Hudson River. She laid her phone and wallet on a rock on the bank of the river. She walked into the water and sank beneath the surface.",New York,https://www.nytimes.com/2014/06/01/nyregion/police-search-for-upset-teenager-who-sank-into-the-hudson.html
2014-06-02,Players Seek Approval of $40 Million Deal in Video Games Case,"College athletes, prohibited under N.C.A.A. rules from being paid, are moving closer to being compensated for the use of their likenesses in video games.",Sports,https://www.nytimes.com/2014/06/01/sports/players-seek-approval-of-40-million-deal-in-video-games-case.html
2014-06-02,"After 5 Months of Sales, Colorado Sees the Downside of a Legal High","DENVER — Five months after Colorado became the first state to allow recreational marijuana sales, the battle over legalization is still raging.",U.S.,https://www.nytimes.com/2014/06/01/us/after-5-months-of-sales-colorado-sees-the-downside-of-a-legal-high.html
2014-06-02,Environmental Groups Focus on Change by Strengthening Their Political Operations,"ST. LOUIS — When the police arrested seven students at Washington University in St. Louis recently after a crowd of protesters sought to crash a board of trustees meeting, leaders of the environmental movement were thrilled.",U.S.,https://www.nytimes.com/2014/06/01/us/politics/environmental-groups-focus-on-change-by-strengthening-their-political-operations.html
2014-06-02,"Winning Lottery Numbers for May 31, 2014"," May 31, 2014",New York,https://www.nytimes.com/2014/06/01/nyregion/winning-lottery-numbers-for-may-31-2014.html
2014-06-02,N.S.A. Collecting Millions of Faces From Web Images,"The National Security Agency is harvesting huge numbers of images of people from communications that it intercepts through its global surveillance operations for use in sophisticated facial recognition programs, according to top-secret documents. ",U.S.,https://www.nytimes.com/2014/06/01/us/nsa-collecting-millions-of-faces-from-web-images.html
2014-06-02,"Another Slog for Mets, but This Time, It’s Worth It","PHILADELPHIA — The Mets were asking much of Jacob deGrom without much to offer him in return. Their bullpen was depleted and their spirit broken after a loss in 14 innings the night before, and now they were asking him to pitch deep into their game against the Philadelphia Phillies, to be effective and efficient and essentially carry the team. ",Sports,https://www.nytimes.com/2014/06/01/sports/baseball/this-time-the-mets-win-a-long-one.html
2014-06-02,A Soldier Is Missing. What Comes Next?,"When the United States Army in eastern Afghanistan discovered that one of its soldiers, Pfc. Bowe Bergdahl, was missing in action, it began a frantic search. As detailed in the classified military logs given to WikiLeaks by Pfc. Bradley Manning, now Chelsea Manning, the initial hunt for the captured sergeant included surveillance drones, armed checkpoints and infantry raids on suspected militant strongholds. Intercepts of Taliban communications included in the military records reveal that the militants immediately thought to use the capture for propaganda purposes, and derided American forces for looking in all the wrong places. Andrew W. Lehren ",U.S.,https://www.nytimes.com/2014/06/01/us/timeline-how-us-army-finds-missing-soldiers-bergdahl-pow-wikileaks-documents-details.html
2014-06-02,‘Orphan Black’ Recap: Verbal Knife Fights End in the Cut of Truth,Spoiler warning for any readers who aren’t certified members of Clone Club.,Arts,https://artsbeat.blogs.nytimes.com/2014/05/31/orphan-black-recap-verbal-knife-fights-end-in-the-cut-of-truth/
