aligned_date,headline,text,section,url
2021-05-03,Three Colorado Officers Resign After Arrest of Woman With Dementia,"Three members of a Colorado police department have resigned after they arrested and booked a 73-year-old woman with dementia who was thrown to the ground and handcuffed after she was suspected of shoplifting, officials said on Friday.",U.S.,https://www.nytimes.com/2021/04/30/us/colorado-police-dementia.html
2021-05-03,Manchin says he won’t support a D.C. statehood bill.,"Senator Joe Manchin III, Democrat of West Virginia, told local news reporters on Friday that he would not support a bill to grant statehood to Washington, D.C., saying he believed a constitutional amendment was needed instead of legislation.",U.S.,https://www.nytimes.com/2021/04/30/us/politics/joe-manchin-washington-dc-statehood.html
2021-05-03,MoMA Blocks Protesters Who Planned to Demonstrate Inside,The Museum of Modern Art blocked protesters from entering the museum Friday afternoon at the conclusion of a march designed to focus attention on what the demonstrators say is the undue influence of wealthy patrons on the cultural institution’s values and programming.,Arts,https://www.nytimes.com/2021/04/30/arts/moma-blocks-protesters-who-planned-to-demonstrate-inside.html
2021-05-03,"Eli Broad, Who Helped Reshape Los Angeles, Dies at 87","Eli Broad, a businessman and philanthropist whose vast fortune, extensive art collection and zeal for civic improvement helped reshape the cultural landscape of Los Angeles, died on Friday at Cedars-Sinai Medical Center in Los Angeles. He was 87.",U.S.,https://www.nytimes.com/2021/04/30/us/eli-broad-dead.html
2021-05-03,"Corrections: May 1, 2021","An article on Friday about the expansion of a law in Germany aimed at reducing carbon emissions misstated the title of Peter Altmaier. He is the economy minister, not the finance minister.",Corrections,https://www.nytimes.com/2021/04/30/pageoneplus/corrections-may-1-2021.html
2021-05-03,Quotation of the Day: Soul-Searching in Israel After Deadly Stampede at Religious Site,“It’s been one blow after another. It’s something we don’t know how to pick ourselves up from.”,Today’s Paper,https://www.nytimes.com/2021/04/30/todayspaper/quotation-of-the-day-soul-searching-in-israel-after-deadly-stampede-at-religious-site.html
2021-05-03,Screwballs,"SATURDAY PUZZLE — Happy May, everybody! We’re in the lusty height of spring and Ryan McCarty’s grid today has a lot of romantic touches, some verging on bawdy. We are also back on the short stacks, which is fine — a staircase of seven across entries making a sequence that might fit in at a poetry slam. I think the cluing today is reasonably kind, with a few exceptions, although I think I got lucky with a couple of good guesses in the long down entries, which aren’t easy at all.",Crosswords & Games,https://www.nytimes.com/2021/04/30/crosswords/daily-puzzle-2021-05-01.html
2021-05-03,Looking for a Weekend Excursion? Try Craft Shop Hopping,"When I heard that Creel and Gow, the beloved cabinet of antique and handmade curiosities on Manhattan’s Upper East Side, just opened an outpost in Millbrook, N.Y., in order to have more space for its handcrafted furniture and textiles made by artisans in Morocco, where its owners, Jamie Creel and Marco Scarani, live for part of the year, it occurred to me that the area around Millbrook and in nearby Litchfield County, Conn., has become a mecca for craft. Not the chunky or cheeky minimalist Brooklynite-gone-upstate kind of craft, but the kind made by highly skilled longstanding practitioners, whose wares look most at home when paired with fine old patinated things. These sorts of history-friendly creations are the domain of people like Creel and Scarani — shopkeepers (and decorators and antiques dealers) who make keeping a shop seem like an art.",T Magazine,https://www.nytimes.com/2021/04/30/t-magazine/craft-shops-connecticut-new-york.html
2021-05-03,Medina Spirit Wins the 147th Kentucky Derby,"LOUISVILLE, Ky. — On another first Saturday in May, the beauty of America’s oldest sport battled neck and neck down the stretch with its unseemliness as a colt named Medina Spirit elegantly held off a determined challenge from Mandaloun.",Sports,https://www.nytimes.com/2021/05/01/sports/horse-racing/medina-spirit-wins-kentucky-derby.html
2021-05-03,Tom Brady Charted a New Path. Aaron Rodgers Struggles to Do the Same.,"The final contract that Tom Brady signed in New England, in August 2019, contained a clever provision that prevented the Patriots from placing a franchise or transition tag on him, ensuring that, as he desired, Brady would become a free agent after the season.",Sports,https://www.nytimes.com/2021/05/01/sports/football/aaron-rodgers-trade-packers.html
2021-05-03,Pandemic Inspector General Warns of Oversight Breakdown,WASHINGTON — A breakdown in the oversight of trillions of dollars of economic relief money spilled into public view on Friday night when the Treasury Department’s special inspector general for pandemic recovery said in a report that his powers to scrutinize funds had been curtailed this week after a decision by the Justice Department’s Office of Legal Counsel.,U.S.,https://www.nytimes.com/2021/05/01/us/politics/brian-miller-coronavirus-relief.html
2021-05-03,23 Candidates Are on Ballot for Open Texas Congressional Seat,"AUSTIN, Texas — Not long ago, Texas’ Sixth Congressional District seemed to be securely in Republican hands. Ron Wright, a member of the conservative House Freedom Caucus, was poised to advance the G.O.P.’s agenda after he was elected in 2018.",U.S.,https://www.nytimes.com/2021/05/01/us/house-election-texas-susan-wright.html
