aligned_date,headline,text,section,url
2012-02-01,Should States Raise the Age of Mandatory Attendance?,"Listeners to the Brian Lehrer Show weigh in on the president's proposal to raise the compulsory schooling age to 18, with strong opinions for and against. An economist says the data supports the idea that the longer students stay in school the more likely they are to graduate, and to fare better in the workplace.",Education,https://www.nytimes.com/schoolbook/2012/01/31/should-states-raise-the-age-of-mandatory-attendance/
2012-02-01,Mayoral Hopefuls Protest School Closings,"A week before the city's Panel for Educational Policy is scheduled to vote on plans to shrink or phase-out 25 more struggling schools, four potential mayoral contenders joined opponents of the mayor's school reform policies at a news event on the steps of City Hall.",Education,https://www.nytimes.com/schoolbook/2012/01/31/mayoral-hopefuls-protest-school-closings/
2012-02-01,"Rhythms, Pummeling or Wondrously Delicate","On Monday evening during the second program in “Sound Reimagined: John Cage at 100,” the Juilliard School’s weeklong tribute to Cage, some recorded excerpts were played from “Lecture on Nothing.” Cage gave this famous talk around 1949 at the Artists’ Club in Manhattan. In his soft-spoken, almost expressionless way, Cage was an effective speaker.",Arts,https://www.nytimes.com/2012/02/01/arts/music/launching-the-percussion-revolution-at-juilliard.html
2012-02-01,"An Early Wagner, but With All the Trademark Bells and Whistles","“Rienzi,” Wagner’s third opera, is seldom performed. Even the Wagner Festival in Bayreuth, Germany, has yet to present it. There are many reasons. For one, it’s long. At the opera’s 1842 premiere in Dresden, the performance, including intermissions separating its five acts, ran more than six hours. Wagner later sanctioned many cuts to make the piece more doable. “Rienzi” also poses epic challenges, including a big chorus, marches and processions. Musically, it is the young Wagner’s attempt to do a German version of a French grand opera, and then some.",Arts,https://www.nytimes.com/2012/02/01/arts/music/wagners-rienzi-from-opera-orchestra-at-avery-fisher-hall.html
2012-02-01,Super Bowl Media Day: Ross Ventrone,Mike Tanier at Media Day.,Multimedia/Photos,https://www.nytimes.com/video/multimedia/100000001325694/super-bowl-media-day-ross-ventrone.html
2012-02-01,A Beard Recognizable to All,INDIANAPOLIS — Tom Brady looked to his left at the large throng of reporters and recognized a familiar face. Who wouldn’t? ,Sports,https://fifthdown.blogs.nytimes.com/2012/01/31/a-beard-recognizable-to-all/
2012-02-01,"Asia Society Expands, East and West","Even as cultural organizations around the country contract because of the economic downturn, Asia Society is pushing against the tide with two new multimillion-dollar buildings, one of which opens in Hong Kong next week, the other in Houston this spring.",Arts,https://www.nytimes.com/2012/02/02/arts/asia-society-expands-in-houston-and-hong-kong.html
2012-02-01,A Groupon for Your Dinner Party,Maybe you have a problem getting friends to meet up for cocktails. Or Evite just isn’t driving a turnout for your dinner party. A little incentive might help.,Technology,https://gadgetwise.blogs.nytimes.com/2012/01/31/a-groupon-for-your-dinner-party/
2012-02-01,Super Bowl Media Day: Dragon Spirit,Mike Tanier at Media Day.,Multimedia/Photos,https://www.nytimes.com/video/multimedia/100000001325692/super-bowl-media-day-dragon-spirit.html
2012-02-01,Super Bowl Media Day: Tom Brady,Mike Tanier at Media Day.,Multimedia/Photos,https://www.nytimes.com/video/multimedia/100000001325681/super-bowl-media-day-tom-brady.html
2012-02-01,Florida Primary Live Blog,Florida Republicans went to the polls on Tuesday to decide a hotly contested primary that saw Newt Gingrich trying to corral the state’s conservative voters around his candidacy to stop Mitt Romney’s march to the party’s nomination.,U.S.,https://thecaucus.blogs.nytimes.com/2012/01/31/florida-primary-live-blog/
2012-02-01,Super Bowl Media Day: David Carr Fan,Mike Tanier at Media Day.,Multimedia/Photos,https://www.nytimes.com/video/multimedia/100000001325734/super-bowl-media-day-david-carr-fan.html
2012-02-01,Sun Never Quite Sets on Work of Ed Wood,"TIM BURTON’S finely textured 1994 film, “Ed Wood,” would seem to have dramatized nearly everything the world needs to know about that schlocky filmmaker.",Movies,https://www.nytimes.com/2012/02/05/movies/ed-woods-final-curtain-plays-at-slamdance.html
2012-02-01,Britain: 2 Libyans Sue Former Counterterrorism Chief,"Two Libyan men have sued Mark Allen, the former counterterrorism chief of Britain’s MI6 intelligence service, which they say colluded with the Central Intelligence Agency in secret rendition operations that delivered them to Col. Muammar el-Qaddafi’s secret police. The unusual action follows the decision of British officials to pursue criminal investigations into the role of MI6 in the rendition of the men, Abdel Hakim Belhaj, left, now head of the Tripoli Military Council, and Sami al-Saadi. Mr. Allen’s role became a focus of police inquiries when British newspapers published details of a letter found in Tripoli in which he told the former Libyan spy chief, Moussa Koussa, that the handing over of Mr. Belhaj and Mr. Saadi “was the least we could do for you and Libya” after Colonel Qaddafi agreed to dismantle Libya’s nuclear weapons program. ",World,https://www.nytimes.com/2012/02/01/world/europe/britain-2-libyans-sue-former-counterterrorism-chief.html
2012-02-01,"Footage of Cyclist’s Accident Differs From Reports, Lawyer Says","Nearly two weeks ago, after months of effort and a lawsuit, the family of a Brooklyn cyclist killed in a collision with a truck finally received from the police the details related to the crash. ",New York,https://cityroom.blogs.nytimes.com/2012/01/31/footage-of-cyclists-accident-differs-from-reports-lawyer-says/
2012-02-01,Super Bowl Media Day: Special Souvenir,Mike Tanier at Media Day.,Multimedia/Photos,https://www.nytimes.com/video/multimedia/100000001325793/super-bowl-media-day-special-souvenir.html
2012-02-01,TVs Made More Clear (and More Expensive),"If your 1080p high-definition TV is just not good enough for you, two technologies that were on display at the International Consumer Electronics Show in January may be the upgrades you were waiting for.",Technology,https://gadgetwise.blogs.nytimes.com/2012/01/31/tvs-made-more-clear-and-more-expensive/
2012-02-01,Super Bowl Media Day: Colts Fans,Mike Tanier at Media Day.,Multimedia/Photos,https://www.nytimes.com/video/multimedia/100000001325731/super-bowl-media-day-colts-fans.html
2012-02-01,Super Bowl Media Day: Giants Salsa,Mike Tanier at Media Day.,Multimedia/Photos,https://www.nytimes.com/video/multimedia/100000001325843/super-bowl-media-day-giants-salsa.html
2012-02-01,Super Bowl Media Day: Small Talk,Mike Tanier at Media Day.,Multimedia/Photos,https://www.nytimes.com/video/multimedia/100000001325845/super-bowl-media-day-small-talk.html
2012-02-01,I Had Asperger Syndrome. Briefly.,"Manchester, N.H.",Opinion,https://www.nytimes.com/2012/02/01/opinion/i-had-asperger-syndrome-briefly.html
2012-02-01,Super Bowl Media Day: Mike's Wrapup,Mike Tanier at Media Day.,Multimedia/Photos,https://www.nytimes.com/video/multimedia/100000001325841/super-bowl-media-day-mikes-wrapup.html
2012-02-01,Teixeira Sets His Sights on Small Ball,"After spending the 2011 season watching line drives get eaten up by infielders aligned toward right field, Mark Teixeira is finally ready to play some small ball.",Sports,https://bats.blogs.nytimes.com/2012/01/31/teixeira-sets-his-sights-on-small-ball/
2012-02-01,Cameras That Share Like Phones,"One of the charms of having a camera on your mobile phone is its ability to instantly share pictures, which may be the chief reason for the predicted demise of the point-and-shoot camera.",Technology,https://gadgetwise.blogs.nytimes.com/2012/01/31/cameras-that-share-like-phones/
2012-02-01,"Romney Wins Big in Florida Primary, Regaining Momentum","TAMPA, Fla. — Mitt Romney rolled to victory in the Florida primary on Tuesday, dispatching an insurgent threat from Newt Gingrich and reclaiming his dominant position as he urged Republicans to rally behind his quest to capture the party’s presidential nomination.",U.S.,https://www.nytimes.com/2012/02/01/us/politics/romney-wins-big-in-florida-primary.html
