aligned_date,headline,text,section,url
2017-04-03,Frank Martin’s Formula for Success: ‘You Figure It Out’,"GLENDALE, Ariz. — Frank Martin held another roomful of people under his sway on Friday, delivering lessons that are essentially unchanged from his days working in front of a classroom. After more than 30 years of coaching, including more than a dozen at high schools in his hometown, Miami, Martin finally has an audience commensurate with his outsize personality.",Sports,https://www.nytimes.com/2017/03/31/sports/ncaabasketball/south-carolina-frank-martin-coach.html
2017-04-03,Who’s Worth What at the White House: The Financial Disclosures,The Trump administration released the financial disclosure forms from members of the White House staff. Here is some of what they reveal.,U.S.,https://www.nytimes.com/2017/03/31/us/politics/white-house-releases-staff-financial-disclosures.html
2017-04-03,"Quotation of the Day: In Lawsuit After Lawsuit, It’s Everyday People v. Trump",“It was never my intention to go against the president of the United States. I was just following the law and doing everything the way it’s in the books. And it came to this.”,Today’s Paper,https://www.nytimes.com/2017/03/31/todayspaper/quotation-of-the-day-in-lawsuit-after-lawsuit-its-everyday-people-v-trump.html
2017-04-03,White House Ends Bar Association’s Role in Vetting Judges,"WASHINGTON — The Trump administration has sent the American Bar Association into exile, ending the group’s semiofficial role in evaluating candidates for the federal bench.",U.S.,https://www.nytimes.com/2017/03/31/us/politics/white-house-american-bar-association-judges.html
2017-04-03,An Expansive View of a Forgotten People,"Adam Ferguson sensed the moment was right: “Everyone was simply waiting — but there was an air of suspense, too, with people looking off in different directions. I made the decision, on the spot, that this was going to be it.”",Times Insider,https://www.nytimes.com/2017/03/31/insider/niger-migrants-boko-haram-photography.html
2017-04-03,"And Now, the Dreaded Trump Curse","These days, the last thing you want is to be known as a Friend of Trump.  He’s doing great — he’s president, for heaven’s sake. His kids are getting jobs, his hotels are getting promoted 24/7. He goes golfing more than your average Palm Beach retiree. Meanwhile, the people he hangs around with are watching their reputations crumble into smithereens.",Opinion,https://www.nytimes.com/2017/03/31/opinion/and-now-the-dreaded-trump-curse.html
2017-04-03,"After Murder, a Second Chance","Early next week, the New York State Board of Parole will hear the petition of Judith Clark, who has spent 35 years in prison for her role in the 1981 robbery of a Brinks armored car in Rockland County that resulted in the murder of two police officers and a guard.",Opinion,https://www.nytimes.com/2017/03/31/opinion/after-murder-a-second-chance.html
2017-04-03,"Francine Hughes Wilson, 69, Domestic Violence Victim Who Took Action, Dies","On March 9, 1977, Francine Hughes decided that she had had enough. Thirteen years of verbal and physical abuse from her hard-drinking, fitfully employed husband, James Hughes, known as Mickey, had led to a horrendous fight at their home in Dansville, Mich.",U.S.,https://www.nytimes.com/2017/03/31/us/francine-hughes-wilson-dead-burning-bed-defendant.html
2017-04-03,Oregon’s 3-Point Past Catches Up to the Present,"GLENDALE, Ariz. — The statuette positioned at the top of Oregon’s 1939 N.C.A.A. tournament championship trophy appears to be preparing to take a two-handed set shot. That is how long it has been since the Ducks last played in the Final Four.",Sports,https://www.nytimes.com/2017/03/31/sports/ncaabasketball/oregon-3-pointer-final-four.html
2017-04-03,Man Who Killed Bus Driver With a Stolen Truck Is Found Guilty,"A Georgia man who stole a truck after a night of drinking and rammed into a crosstown city bus, killing the driver, was convicted on Friday of aggravated vehicular homicide and manslaughter on Friday by a Manhattan jury after a three-week trial in state Supreme Court.",New York,https://www.nytimes.com/2017/03/31/nyregion/domonic-whilby-bus-crash-verdict.html
