aligned_date,headline,text,section,url
2007-07-02,Carlyle Group in Talks to Acquire Virgin Media,"The Carlyle Group is in discussions with Virgin Media, the British cable company whose largest investor is Richard Branson, over a potential bid worth around $20 billion, a person familiar with the negotiations said today.",Business Day,https://www.nytimes.com/2007/07/01/business/media/01cnd-virgin.html
2007-07-02,Your Debt May Become My Advantage,"PRIVATE equity firms have been spending billions of dollars to buy up public companies, and there have been clear beneficiaries. Foremost among them are the shareholders of companies acquired at rich prices, and the private equity firms themselves — which often treat themselves to special dividends from the acquired firms and then flip them back to the public at a tidy profit. ",Business Day,https://www.nytimes.com/2007/07/01/business/yourmoney/01debt.html
2007-07-02,Hot-Dog Magic,"One Sunday, while we were visiting my parents in Phoenix, a guy I’d met on the Internet invited Elijah and me to a party. Normally I don’t bring my son to blind play dates with Internet strangers. But my Internet friend writes a good blog about children’s music, so I figured it was safe. The party started at 6. He promised Popsicles and a Slip ’n’ Slide — which are to a 4-year-old what beer and chicken wings are to a frat boy — but no food, so he advised us to eat beforehand.",Magazine,https://www.nytimes.com/2007/07/01/magazine/01funny-humor-t.html
2007-07-02,Korean War,"In Korean tradition, there’s a complicated emotion called han which, by general consensus, applies chiefly to women. A recently published Korean commonplace book defines it as “resentment, sorrow, sense of loss and hardship, stifled passion and love, or the frustration of the downtrodden.” A woman who manages to overcome these obstacles is said to have “resolved her han.” In 21st-century American terms, this is what Oprah would call “living your best life.” ",Books,https://www.nytimes.com/2007/07/01/books/review/Schillinger-t.html
2007-07-02,Regional Immigration Wars,The immigration debate is still unsettled — no surprise there. Generalissimo Franco is still dead. But there have been dispiriting setbacks for those who have been longing for things to quiet down and somehow become sensible and orderly. ,Opinion,https://www.nytimes.com/2007/07/01/opinion/nyregionopinions/WEmigrants.html
2007-07-02,An Uphill Fight to Keep the Island in the Saddle,"A YEAR and a half ago, Lakewood Stables in West Hempstead was a dilapidated, rat-infested place fated for the bulldozer. But local residents persuaded developers who wanted to build 18 condominiums on the 1.2-acre tract to withdraw their proposal and instead buy the horse stable in hopes of revitalizing it. ",New York,https://www.nytimes.com/2007/07/01/nyregion/nyregionspecial2/01mainli.html
2007-07-02,Corrections: For the Record,"A review on Page 6 of the Book Review today misstates part of the title of the book by Chris Mooney. As noted in the table of contents and in the bibliographical note, it is ""Storm World,"" not ""Warning."" (Go to Article)",Corrections,https://www.nytimes.com/2007/07/01/pageoneplus/corrections.html
2007-07-02,Carter Opts Out of Contract; Nets Plan to Get Him Back,"It was no surprise that Vince Carter opted out of the final year of his contract with the Nets on Friday and officially became a free agent yesterday. But the Nets expect to reach a deal with him  in the four-year, $60 million range  as early as this week.",Sports,https://www.nytimes.com/2007/07/01/sports/basketball/01nets.html
2007-07-02,Lottery Numbers,"June 30, 2007",New York,https://www.nytimes.com/2007/07/01/nyregion/01lottery.html
2007-07-02,"The British Are Watching, Very Closely","The instinct for keeping one’s eyes peeled, for watching for the unattended bag or abandoned car, was inculcated in the British beginning in the 1970s as the Irish Republican Army terrorized London with bombings.",Week in Review,https://www.nytimes.com/2007/07/01/weekinreview/01basicB.html
2007-07-02,Inside the List,"SCHIZONOMIA: The new Stephen King — excuse me, Richard Bachman — novel, “Blaze,” is No. 2 on the fiction list. There was a time, two decades ago, when King worked hard to pretend he wasn’t Bachman. (He even issued a fake author photo on the 1984 novel “Thinner.”) ",Books,https://www.nytimes.com/2007/07/01/books/review/01tbr.html
2007-07-02,"Not a Believer, but Just in Case...Om","THE year was 1994, and the show was an artistic act typical of Rudolf Stingel, who had already tweaked the art world with a deadpan step-by-step manual on how to make a Rudolf Stingel painting. This time he took aim at the countless statues of Buddha he had seen in fashionable homes.",Fashion & Style,https://www.nytimes.com/2007/07/01/fashion/01POSS.html
2007-07-02,That War Is Over. It’s O.K. to Trade With the Enemy.,"In 1776, our baby of a nation had a population of 2.5 million. Today that number has grown to 302 million. ",Business Day,https://www.nytimes.com/2007/07/01/business/yourmoney/01count.html
2007-07-02,Israel Resumes Transfer of Taxes to Palestinians,"JERUSALEM, July 1 — The Israeli government agreed today to restore full financial ties with the Palestinian Authority now that it has ousted Hamas.",World,https://www.nytimes.com/2007/07/01/world/middleeast/01cnd-mideast.html
2007-07-02,Blue Skies Help Make This Building Green,"From solar panels on the roof to special pumps that increase the efficiency of air conditioners, the New York Power Authority is doing its part to save energy at the 17-story Clarence D. Rappleyea Building, its headquarters on Main Street in White Plains.",New York,https://www.nytimes.com/2007/07/01/nyregion/nyregionspecial2/01solarwe.html
2007-07-02,In Situ,"The notion of limited-edition design — which is all the rage now and which loomed large last month at Art Basel and its offshoot, Design Miami/Basel — was not born yesterday. Indeed, the Swiss furniture company Vitra embraced it 20 years ago when it started Vitra Edition, which offered a way for cutting-edge architects and designers — like Ron Arad, Frank Gehry, Shiro Kuramata, Ettore Sottsass and others — to do experimental work without the constraints of production or the market. They designed objects that were produced in small runs so that they could be sold to collectors to support their design research. ",Magazine,https://www.nytimes.com/2007/07/01/magazine/01stylechair-t.html
2007-07-02,Double Exposure,"Marianne Wiggins gives us several books for the price of one in this puzzle-box of fiction, biography and memoir. In the first, she relates the struggles of a writer named Marianne Wiggins, whose latest novel — about the American photographer Edward S. Curtis, titled “The Shadow Catcher” — has briefly captured Hollywood’s fancy.",Books,https://www.nytimes.com/2007/07/01/books/review/Woodward-t.html
2007-07-02,"Sara Bleiberg, Benjamin Klein","Sara Beth Bleiberg and Benjamin Samuel Klein are to be married today at Highlawn Pavilion, a restaurant in West Orange, N.J. Rabbi Ramie Arian is to officiate.",Fashion & Style,https://www.nytimes.com/2007/07/01/fashion/weddings/01BLEIBERG.html
2007-07-02,Werner Herzog Is Still Breaking the Rules,"WERNER HERZOG’S films tend to thrust man up against nature, and nature is not a particularly forgiving adversary. In the jungles of South America (“Aguirre, Wrath of God” and “Fitzcarraldo”) or the wilderness of Alaska (the documentary “Grizzly Man”) Mr. Herzog’s characters — real or imagined — attempt to hold on to their sanity and lives. ",Movies,https://www.nytimes.com/2007/07/01/movies/01murp.html
2007-07-02,Star Pitcher Will Ride Tide of Success to South Florida,BERKELEY HEIGHTS,New York,https://www.nytimes.com/2007/07/01/nyregion/nyregionspecial2/01peoplenj.html
2007-07-02,"Enter Acting, Pursued by Applause","LAST spring, the cast of “The Drowsy Chaperone” found a mysterious sign taped to a backstage television monitor. The letters “TN” were followed by a series of tally marks that grew by one every night. Later, “TW” appeared, followed by more tally marks.",Theater,https://www.nytimes.com/2007/07/01/theater/01pinc.html
2007-07-02,"Jenna Armon, Jared Hendricks","Jenna Armon, a daughter of Robyn and Jack Armon of Oyster Bay Cove, N.Y., was married last evening to Jared Hendricks, a son of Helene and Bruce Hendricks of Potomac, Md. Rabbi Susan N. Shankman officiated at the Equinox, a resort in Manchester, Vt. ",Fashion & Style,https://www.nytimes.com/2007/07/01/fashion/weddings/01ARMON.html
2007-07-02,Harry Potter and the Bittersweet Finale (1 Letter),To the Editor:,Opinion,https://www.nytimes.com/2007/07/01/opinion/l01potter.html
2007-07-02,Offshore Tax Breaks Lure Money Managers,"WILLIAM E. GRAYSON, the president of EGM Capital, a hedge fund firm in San Francisco, has never set foot on the Cayman Islands, but he knows that sun-baked Caribbean haven quite well. That’s because he set up one of his funds in the Caymans, where lucrative tax breaks and fabled financial secrecy have made this British territory a magnet for hedge fund managers. ",Business Day,https://www.nytimes.com/2007/07/01/business/yourmoney/01cay.html
2007-07-02,The Week on Long Island,Roosevelt District Faces an Uncertain Future,New York,https://www.nytimes.com/2007/07/01/nyregion/nyregionspecial2/01weekli.html
2007-07-02,"Jennifer DeLeonardo, Adam Frey","Jennifer Marie DeLeonardo, the daughter of Patricia and Jerry V. DeLeonardo of Milford, Conn., was married yesterday to Adam Zachary Frey, a son of Robert E. Frey of Baltimore and the late Bonnie Z. Frey. Cantor Steven S. Sher officiated at the home of the bride’s parents, with Philip A. Scarpellino, a Superior Court judge in Connecticut and an uncle of the bride, taking part.",Fashion & Style,https://www.nytimes.com/2007/07/01/fashion/weddings/01deleonardo.html
2007-07-02,Stepping Up on Climate Change,"If only the Bush administration and Congress would follow the example set by some of the country’s more imaginative and innovative state governments, we might finally begin to get a handle on global warming. ",Opinion,https://www.nytimes.com/2007/07/01/opinion/nyregionopinions/NJwarming.html
