aligned_date,headline,text,section,url
2022-03-01,Russia Is a Potemkin Superpower,"Beware, Vladimir Putin: Spring is coming. And when it does, you’ll lose much of whatever leverage you had left.",Opinion,https://www.nytimes.com/2022/02/28/opinion/putin-military-sanctions-weakness.html
2022-03-01,What We’re Watching in Tuesday’s Texas Primary Election,Follow our live updates on the Texas primary election and election results.,U.S.,https://www.nytimes.com/2022/02/28/us/politics/texas-primary-candidates-midterms.html
2022-03-01,"In State of the Union, Biden Will Focus on Economy and Global Response to Russia","WASHINGTON — President Biden will use his first State of the Union address on Tuesday to claim credit for a robust economy and a unified global response to Russia’s invasion of Ukraine, even as he acknowledges the pain of inflation and the struggle between “democracy and autocracy” around the world, administration officials said on Monday.",U.S.,https://www.nytimes.com/2022/02/28/us/politics/biden-state-of-the-union.html
2022-03-01,G.O.P. Leaders Condemn Lawmakers’ Appearance at White Nationalist Conference,"WASHINGTON — Republican congressional leaders on Monday broke their silence about the participation of two House Republicans at a far-right conference with ties to white supremacy, denouncing the actions of Representative Marjorie Taylor Greene of Georgia and Representative Paul Gosar of Arizona.",U.S.,https://www.nytimes.com/2022/02/28/us/politics/republicans-extremism-marjorie-taylor-greene.html
2022-03-01,"Richard Blum, Political Donor and Husband of Senator Feinstein, Dies at 86","Richard C. Blum, a financier and major donor to Democrats — above all his wife, Senator Dianne Feinstein of California — died on Sunday at the family home in San Francisco. He was 86.",U.S.,https://www.nytimes.com/2022/02/28/us/politics/richard-blum-dead.html
2022-03-01,A few members of the Russian Parliament speak out against the war.,"Three members of Russia’s rubber-stamp Parliament have criticized their country’s war in Ukraine, a rare episode of dissent from within the Russian establishment.",World,https://www.nytimes.com/2022/02/28/world/europe/russia-parliament-ukraine-invasion.html
2022-03-01,Republicans Block Abortion Rights Measure in Senate,WASHINGTON — Republicans on Monday blocked the Senate from taking up sweeping abortion rights legislation as Democrats sought to put lawmakers on the record on the issue in advance of the midterm elections and a coming Supreme Court ruling on access to abortion.,U.S.,https://www.nytimes.com/2022/02/28/us/politics/abortion-rights-measure-senate.html
2022-03-01,"Bracing for Biden and Protests, Officials Fortify the Capitol","WASHINGTON — Officials have ramped up security around the Capitol to levels not seen in months before President Biden’s State of the Union address set for Tuesday, as lawmakers brace for planned convoys of protesting truck drivers descending on Washington.",U.S.,https://www.nytimes.com/2022/02/28/us/politics/capitol-security-sotu-truck-convoy.html
2022-03-01,The U.S. expels 12 Russian diplomats for spying as Ukraine dominates action at the U.N.,"With Russia’s invasion of Ukraine the center of attention at the United Nations, the United States said Monday that it would expel 12 Russian diplomats from Moscow’s U.N. mission, saying they were actually intelligence operatives who had spied on the United States.",World,https://www.nytimes.com/2022/02/28/world/europe/us-russian-diplomats-un.html
2022-03-01,Ukraine Gets $22 Million in Crypto Donations to Fight Invasion,"As Russia’s invasion escalated over the weekend, Ukrainian officials made an unusual request on Twitter: Send us your crypto.",Business Day,https://www.nytimes.com/2022/02/28/business/ukraine-crypto-donations.html
2022-03-01,Why Ukrainians Believe They Can Win,"I met Volodymyr Yermolenko, a Ukrainian philosopher and the chief editor of UkraineWorld, an English-language news site, in Kyiv in 2019. I’d gone there to report on how Ukrainians felt about Donald Trump’s attempts to extort their president, Volodymyr Zelensky, and on the American right’s demonization of Ukrainians who’d worked against corruption. Yermolenko spoke, then, of Ukraine as a front line in the global battle between democracy and authoritarianism, with Europe on one side and Vladimir Putin’s Russia on the other — and the role of the United States under Trump confusing and ambiguous.",Opinion,https://www.nytimes.com/2022/02/28/opinion/ukraine-victory.html
2022-03-01,Chinese Company Removed as Operator of Cobalt Mine in Congo,"A court in the Democratic Republic of Congo has sidelined the Chinese owner of one of the world’s largest copper and cobalt mines, a major victory for the Congolese government as it seeks to become a bigger player in the global clean energy revolution.",World,https://www.nytimes.com/2022/02/28/world/congo-cobalt-mining-china.html
2022-03-01,"As Tanks Rolled Into Ukraine, So Did Malware. Then Microsoft Entered the War.","WASHINGTON — Last Wednesday, a few hours before Russian tanks began rolling into Ukraine, alarms went off inside Microsoft’s Threat Intelligence Center, warning of a never-before-seen piece of “wiper” malware that appeared aimed at the country’s government ministries and financial institutions.",U.S.,https://www.nytimes.com/2022/02/28/us/politics/ukraine-russia-microsoft.html
2022-03-01,They Want to Break T. Rex Into 3 Species. Other Paleontologists Aren’t Pleased.,"Tyrannosaurus rex is the most iconic dinosaur. Its skeletons hold pride of place in museums around the world, and sell for millions of dollars at auction — and a bounty of relatively complete specimens have made it the most thoroughly studied dinosaur in the world.",Science,https://www.nytimes.com/2022/02/28/science/tyrannosaurus-rex-species.html
2022-03-01,Art Briles Resigns From Grambling State,"Art Briles, the former Baylor football coach who was hired last week as Grambling State University’s offensive coordinator, has resigned four days after being hired.",Sports,https://www.nytimes.com/2022/02/28/sports/football/art-briles-grambling-state.html
2022-03-01,Disney and Warner Bros. will pause theatrical movie releases in Russia.,"Disney said on Monday that it was “pausing” the release of films in Russia, becoming the first Hollywood studio to weigh in publicly on the matter. Warner Bros., which had vowed to press on with the release of “The Batman,” reversed course soon after Disney’s announcement and said it, too, would enact a pause.",Business Day,https://www.nytimes.com/2022/02/28/business/disney-warner-bros-russia.html
