aligned_date,headline,text,section,url
2004-06-01,Easing Restless Legs,To the Editor:,Science,https://www.nytimes.com/2004/06/01/science/l-easing-restless-legs-808814.html
2004-06-01,Constant as the North Star? More Like Fickle,"In Shakespeare's ''Julius Caesar,'' the title character declares, ''But I am constant as the Northern Star, of whose true fixed and resting quality there is no fellow in the firmament.''",Health,https://www.nytimes.com/2004/06/01/health/constant-as-the-north-star-more-like-fickle.html
2004-06-01,A National Service Plan,To the Editor:,Opinion,https://www.nytimes.com/2004/06/01/opinion/l-a-national-service-plan-769096.html
2004-06-01,Bush Applauds Formation of New Iraqi Government," WASHINGTON, June 1 — President Bush welcomed the creation of a new Iraqi interim government today, describing the event as a big step on Iraq's inexorable march toward freedom and democracy. ",World,https://www.nytimes.com/2004/06/01/international/middleeast/bush-applauds-formation-of-new-iraqi-government.html
2004-06-01,Taxis for the Disabled,To the Editor:,Opinion,https://www.nytimes.com/2004/06/01/opinion/l-taxis-for-the-disabled-774154.html
2004-06-01,Class Size: What Size Is Right? (5 Letters), To the Editor: ,Opinion,https://www.nytimes.com/2004/06/01/opinion/class-size-what-size-is-right-5-letters.html
2004-06-01,Kerry and Cheney Launch Political Broadsides on Terror, Senator John Kerry and Vice President Dick Cheney launched political broadsides today over strategies for fighting terrorism. ,U.S.,https://www.nytimes.com/2004/06/01/politics/campaign/kerry-and-cheney-launch-political-broadsides-on-terror.html
2004-06-01,ARTS BRIEFING,Correction Appended,Books,https://www.nytimes.com/2004/06/01/books/arts-briefing.html
2004-06-01,Man Is Fatally Shot in Car,"A Brooklyn man was fatally shot early yesterday as he sat double-parked in his new Cadillac outside the building where he lived, the authorities said.",New York,https://www.nytimes.com/2004/06/01/nyregion/man-is-fatally-shot-in-car.html
2004-06-01,Grading The President,"A few weeks ago, The National Journal, the highly respected and highly expensive Washington policy magazine, asked a dozen distinguished and politically independent economists to grade the Bush administration's economic performance. The magazine surveyed people like Charles Schultze of the Brookings Institution, the longtime Federal Reserve economist Lyle Gramley, David Wyss of Standard & Poor's, among others -- a pretty good sampling of mainstream economic thinking.",Opinion,https://www.nytimes.com/2004/06/01/opinion/grading-the-president.html
2004-06-01,From Acting to Unsung Role in Family's Tradition,"WHEN Sarah Rose Kasowitz woke up on the first day of her life as a newly minted teacher, she poured her tea into a mug handed down from her grandmother. Instead of having a funny cartoon cat or a sports logo inscribed on it, the mug said simply, ''Teacher.''",New York,https://www.nytimes.com/2004/06/01/nyregion/public-lives-from-acting-to-unsung-role-in-family-s-tradition.html
2004-06-01,REALLY?,THE CLAIM -- Arthritis is affected by changes in the weather.,Health,https://www.nytimes.com/2004/06/01/health/really.html
2004-06-01,Justice Dept. Details Case Against 'Dirty Bomb' Suspect," WASHINGTON, June 1 — The government sought today to portray Jose Padilla, the American citizen who has been detained as a suspected terrorist for two years, as even more dangerous than previously described, asserting that he wanted to blow up apartment buildings and hotels in the United States. ",U.S.,https://www.nytimes.com/2004/06/01/politics/justice-dept-details-case-against-dirty-bomb-suspect.html
2004-06-01,Heart Drugs Help Diabetics,"Drugs commonly prescribed for high blood pressure and heart disease may lower mortality rates in people with diabetes, even if they show no signs of heart or blood pressure problems.",Health,https://www.nytimes.com/2004/06/01/health/vital-signs-treatment-heart-drugs-help-diabetics.html
