aligned_date,headline,text,section,url
2017-08-01,"Field Is ‘Perfect Place to Die,’ Rookie Says in Front of Roger Goodell","FLORHAM PARK. N.J. — As Commissioner Roger Goodell responded to a fan question Monday about the link between football and degenerative brain disease by citing some of the N.F.L.’s efforts to improve player safety, one of those very players started shaking his head.",Sports,https://www.nytimes.com/2017/07/31/sports/football/roger-goodell-jamal-adams-ny-jets.html
2017-08-01,"Moving Past Health Care, White House Looks to Tax Reform","WASHINGTON — The Trump administration insisted on Monday, in a show of unity with one of the Republican Party’s biggest financial backers, that its plan to rewrite the tax code would be a collaborative and ultimately successful process.",U.S.,https://www.nytimes.com/2017/07/31/us/politics/republicans-tax-reform-koch-brothers.html
2017-08-01,Police See Through Mr. Trump’s Tough Talk,"Prominent police chiefs and prosecutors first raised their voices months ago against the Trump administration’s attempt to revive failed policing strategies and its repeated suggestion that fair, constitutional law enforcement is somehow inconsistent with public safety.",Opinion,https://www.nytimes.com/2017/07/31/opinion/trump-police-brutality-backlash.html
2017-08-01,Mayor and City Council Make Deal on Lawyers for Immigrants,"After months of squabbling over how to pay for immigration-related legal services for undocumented immigrants convicted of crimes and facing deportation, Mayor Bill de Blasio’s office and the City Council came to a compromise on Monday.",New York,https://www.nytimes.com/2017/07/31/nyregion/mayor-and-city-council-make-deal-on-lawyers-for-immigrants.html
2017-08-01,Sam Shepard in Pictures,"Sam Shepard, the celebrated playwright and Oscar-nominated actor, died on July 27 at his home in Kentucky. He was 73.",Obituaries,https://www.nytimes.com/slideshow/2017/07/31/obituaries/sam-shepard-obit.html
2017-08-01,So Much for the Mooch,"Remember, oh, four days ago when Anthony Scaramucci compared himself and Reince Priebus, the White House chief of staff, to Cain and Abel? In his mind he was Cain, and by the next day, Mr. Priebus was history.",Opinion,https://www.nytimes.com/2017/07/31/opinion/so-much-for-the-mooch.html
2017-08-01,"Venezuela’s Opposition, Battling Nicolás Maduro, Suffers a Crippling Blow","BOGOTÁ, Colombia — Just a year and a half ago, Venezuela’s opposition was riding high, at the apex of its power.",World,https://www.nytimes.com/2017/07/31/world/americas/venezuelas-opposition-riding-high-not-long-ago-suffers-a-crippling-blow.html
2017-08-01,"Yankees and Dodgers Make Big Moves, Hoping to Be Juggernauts","BOSTON — Dave Dombrowski was ready. Asked on Monday about the Yankees’ flurry of moves this month, culminating in a trade with Oakland for the prized right-hander Sonny Gray, Dombrowski said the Yankees had become the Golden State Warriors. His team, the Boston Red Sox, is now the underdog.",Sports,https://www.nytimes.com/2017/07/31/sports/baseball/yankees-and-dodgers-make-big-moves-hoping-to-be-juggernauts.html
2017-08-01,"While Other U.S. Companies Flee China, Starbucks Doubles Down","Google does very little business there. McDonald’s has agreed to sell its business and license its name there. Coca-Cola, after investing heavily, sold its bottling unit there.",Business Day,https://www.nytimes.com/2017/07/31/business/dealbook/sorkin-china-starbucks.html
2017-08-01,Quotation of the Day: Preparing Young Children for the Automated Economy,"“Technology can be a vehicle to help people create and collaborate better, but at the end of the day, people need to learn to work with people.”",Today’s Paper,https://www.nytimes.com/2017/07/31/todayspaper/quotation-of-the-day-preparing-young-children-for-the-automated-economy.html
