aligned_date,headline,text,section,url
2004-11-01,"Dr. William Dobelle, Artificial Vision Pioneer, Dies at 62","Dr. William Dobelle, who developed an experimental system of artificial vision for the blind that involved the transmission of electrical signals to electrodes implanted in the brain, died on Oct. 5 at New York-Presbyterian Hospital/Columbia University Medical Center in Manhattan. He was 62.",Obituaries,https://www.nytimes.com/2004/11/01/obituaries/dr-william-dobelle-artificial-vision-pioneer-dies-at-62.html
2004-11-01,Both Parties Are Getting Out the U.S. Vote in Israel,"JERUSALEM, Oct. 31 - In the final hectic days of the American presidential campaign, the candidates have been no-shows in one battleground: Israel.",U.S.,https://www.nytimes.com/2004/11/01/world/middleeast/both-parties-are-getting-out-the-us-vote-in-israel.html
2004-11-01,Concern Rises in Pakistan of a War Without End,"RAWALPINDI, Pakistan, Oct. 29 - Seated in his plush new office at the heavily guarded headquarters of the Pakistani Army, Maj. Gen. Shaukat Sultan chatted amiably and boastfully about Pakistan's contribution to the American-led campaign against terrorism. But when the topic of American foreign policy arose, he bristled.",U.S.,https://www.nytimes.com/2004/11/01/world/asia/concern-rises-in-pakistan-of-a-war-without-end.html
2004-11-01,Unilever Picks Agencies For Two Big Brands,"Unilever Bestfoods North America in Englewood Cliffs, N.J., part of Unilever, has appointed new agencies for two big brands.",Business Day,https://www.nytimes.com/2004/11/01/business/health/the-media-business-advertising-addenda-unilever-picks.html
2004-11-01,Sweep Expected in Venezuela Vote,"BOGOTÁ, Colombia, Oct. 31 - Allies of the Venezuelan president, Hugo Chávez, were expected to sweep crucial posts in nationwide regional elections on Sunday.",World,https://www.nytimes.com/2004/11/01/world/americas/sweep-expected-in-venezuela-vote.html
2004-11-01,"Two Favorites Return, With Violence and Lyricism to Spare","Thirty-four-year-old productions of incessantly repeated repertory are not likely to get the full attention of any major opera company. But it was a pleasure to discover, beneath the general onstage bellowing at the Metropolitan Opera on Saturday afternoon, the Met orchestra and its conductor of the day, Dennis Russell Davies, playing Mascagni and Leoncavallo with exquisite sensibility.",Arts,https://www.nytimes.com/2004/11/01/arts/music/two-favorites-return-with-violence-and-lyricism-to-spare.html
2004-11-01,A Gamble Pays Off for Theatergoing on the Cheap in London,"LONDON, Oct. 31 - Nicholas Hytner, the artistic director of the National Theater here, knew it was a gamble. Slashing the cost of tickets for the Olivier, the largest of the National's three auditoriums, to about the price of a movie was either going to lure a whole new group of people who hadn't been to the theater before or it was going to lose a whole lot of money.",Theater,https://www.nytimes.com/2004/11/01/theater/a-gamble-pays-off-for-theatergoing-on-the-cheap-in-london.html
2004-11-01,Afghan Militants Release Video of Hostages,"KABUL, Afghanistan, Oct. 31 - Militants holding three foreign United Nations staff members in Afghanistan released a videotape on Sunday showing their hostages, and they said the three would be killed if demands for the release of prisoners and the withdrawal of foreign troops were not met by noon Wednesday.",World,https://www.nytimes.com/2004/11/01/world/the-reach-of-war-kidnappings-afghan-militants-release-video-of.html
2004-11-01,"Paid Notice: Deaths   BURNETT, FRANK J. JR.","BURNETT--Frank J. Jr. On October 29, 2004. 78 years. Beloved husband of Lorraine. Loving father of Mattheu. Adored grandfather of Molly and Hannah. Dear brother of Robert. Funeral Mass will be held on Wednesday, November 3, 10 a.m. at Epiphany Church, 22nd Street and 2nd Avenue, followed by interment at Calverton National Cemetery. In lieu of flowers contributions in his memory may be made to a charity of your choice.",Archives,https://www.nytimes.com/2004/11/01/classified/paid-notice-deaths-burnett-frank-j-jr.html
2004-11-01,Phonak Rider Fails Test,"Another star rider for the Phonak team from Switzerland has been accused of using a blood transfusion to bolster his performance illegally, the team said yesterday.",Sports,https://www.nytimes.com/2004/11/01/sports/sports-briefing-cycling-phonak-rider-fails-test.html
