aligned_date,headline,text,section,url
2011-10-03,Top Prosecutor Stands Out by Pushing Back,"THE other day, in his office down on Wall Street, Eric T. Schneiderman owned up to an awkward truth. ",New York,https://www.nytimes.com/2011/10/02/nyregion/for-eric-schneiderman-new-york-attorney-general-some-notice.html
2011-10-03,"Trying to Reverse a Guilty Plea, Blaming A.D.D.","They met in 1986, the setting improbable for romance. She was blond and pretty, but she was in a dentist’s chair, and he was pulling out her wisdom teeth. ",New York,https://www.nytimes.com/2011/10/01/nyregion/dentist-tries-to-reverse-guilty-plea-blaming-add.html
2011-10-03,Want to Join Me for a Game? Anyone?,APP: Sportaneous,New York,https://www.nytimes.com/2011/10/02/nyregion/for-the-sportaneous-app-an-uneven-success.html
2011-10-03,Yankees-Tigers Game Suspended due to Rain,"With the weather radar showing storms littering the area and the forecast expecting rain through the night, tonight’s game has been suspended due to rain. The game will be resumed Saturday night at 8:37 p.m. in the bottom of the second inning, where tonight’s game left off. ",Sports,https://bats.blogs.nytimes.com/2011/09/30/live-analysis-yankees-tigers-a-l-d-s-game-1/
2011-10-03,Al-Awlaki Killed in Drone Strike,Anwar Al-Awlaki was killed in an American drone strike on his vehicle on Friday.,World,https://www.nytimes.com/slideshow/2011/09/30/world/20111001_AWLAKI_2_337.html
2011-10-03,16-Year-Old Becomes Youngest L.P.G.A. Member,"Lexi Thompson became the youngest member in L.P.G.A. history Friday when the tour commissioner, Mike Whan, approved her petition for full membership beginning in 2012.",Sports,https://www.nytimes.com/2011/10/01/sports/golf/lexi-thompson-16-becomes-youngest-lpga-member.html
2011-10-03,TimesCast | Al-Awlaki Killed In Yemen,"September 30, 2011 - An American drone attack in Yemen kills United States-born Qaeda leader and key propagandist, Anwar al-Awlaki.",World,https://www.nytimes.com/video/world/middleeast/100000001084119/timescast--al-awlaki-killed-in-yemen.html
2011-10-03,A Décor to Match a New Connection,"After 25 years of earning plaudits as “a high church of reverently prepared fish,” as Frank Bruni, then The New York Times’s restaurant critic, called it in 2005, Le Bernardin has undergone a sleek makeover. The restaurant has added a more contemporary feel, along with an extensive cocktail list and a lounge where patrons can order from a small-plate menu (no jackets required). The dining room is now dominated by a 24-foot triptych painting of waves, a design motif carried throughout in the twisted metal blades lining a few walls, a slatted teak room divider and the yellow striations of the white onyx bar. ",New York,https://www.nytimes.com/2011/10/02/nyregion/le-bernardins-makover-provides-an-excuse-to-meet.html
2011-10-03,TimesCast | Al-Awlaki's Influence,"September 30, 2011 - A look at Al-Awlaki's radicalizing influence on young Muslims in the English-speaking world.",World,https://www.nytimes.com/video/world/middleeast/100000001084038/timescast--al-awlakis-influence.html
2011-10-03,Another Look at the War in Libya,To the Editor:,Opinion,https://www.nytimes.com/2011/10/01/opinion/another-look-at-the-war-in-libya.html
2011-10-03,"On Facebook, Neighborhoods as They Once Were","WHEN she and her husband moved out in 1980, Kathy LaPolla DeStefano was not at all happy with Williamsburg, Brooklyn. ",New York,https://www.nytimes.com/2011/10/02/nyregion/on-facebook-recalling-neighborhoods-as-they-once-were.html
2011-10-03,Try These On. But Take Them Seriously.,"At some point in the 1950s, artists around the globe decided they wanted to do more than just paint on canvas. Inspired in part by Jackson Pollock’s dripped and poured paintings, and the idea that the process of making an artwork was as important as the final product, artists began puncturing, scorching and imprinting bodies on canvas. Franz Erhard Walther, a German artist whose work is currently on view at Dia:Beacon, took the idea a step further, creating objects out of fabric that people could manipulate to increase their awareness of time, space and the human body. ",New York,https://www.nytimes.com/2011/10/02/nyregion/franz-erhard-walther-exhibition-at-dia-beacon-review.html
2011-10-03,Icahn Locks In a Deputy With a New Contract,"Carl C. Icahn lost one of his top deal makers last year when Keith Meister left the billionaire investor’s firm to start his own fund seeded by Soros Fund Management. And two weeks ago, there were reports that another top Icahn deputy, Alex Denner, might be leaving to start his own fund.",Business Day,https://dealbook.nytimes.com/2011/09/30/icahn-locks-in-a-deputy-with-a-new-contract/
2011-10-03,Events in Westchester,A guide to cultural and recreational events in the Hudson Valley. Items for the calendar should be sent at least three weeks in advance to westweek@nytimes.com.,New York,https://www.nytimes.com/2011/10/02/nyregion/events-in-westchester.html
2011-10-03,Canada: Court Saves Drug Injection Center from Shutdown," An effort by the Conservative government to close the only center in North America where addicts may legally inject drugs was thwarted by the country’s Supreme Court in a unanimous decision released Friday. In 2008, the government said it would not extend the center’s exemption from federal narcotics laws, a position endorsed by the Royal Canadian Mounted Police. The Insite center in Vancouver, British Columbia, does not supply drugs, but allows addicts to inject them without fear of arrest under medical supervision on the condition that they undergo treatment. The court ruled that denying that permit and closing the clinic violated its users’ constitutional rights by “threatening their health and indeed their lives.” The justices also said that “during its eight years of operation, Insite has been proven to save lives with no discernible negative impact on the public safety and health objectives of Canada.” ",World,https://www.nytimes.com/2011/10/01/world/americas/canada-court-saves-drug-injection-center-from-shutdown.html
2011-10-03,A Lively Villain in the Court of King Arthur,"In most productions of “Camelot,” the character of Mordred, the evil spawn of King Arthur and a sorceress who seduced him in his youth, is a footnote. Usually, he’s barely remembered by theatergoers and mentioned only briefly in reviews; in the movie version, he was stripped of his two big numbers. In the stage musical, he doesn’t even appear until the second act. ",New York,https://www.nytimes.com/2011/10/02/nyregion/camelot-at-the-john-w-engeman-theater-review.html
2011-10-03,A House That Reflects an Island’s History,"THE house at Montauk Highway and Ocean Road in Bridgehampton started out as a simple farmhouse around 1824, before being transformed in 1840 by a noted portrait artist into a handsome example of Greek Revival architecture, complete with four tall columns in front. In the 1880s, it became a boardinghouse for visitors to the “summer colony” that had taken root in the Hamptons. By 1894, it had been altered again, this time into an elegant inn, and then reverted to a private residence in the 1950s. ",New York,https://www.nytimes.com/2011/10/02/nyregion/the-evolution-of-the-nathaniel-rogers-house-reflects-long-islands-history.html
2011-10-03,You Love Your iPhone. Literally.,"WITH Apple widely expected to release its iPhone 5 on Tuesday, Apple addicts across the world are getting ready for their latest fix.",Opinion,https://www.nytimes.com/2011/10/01/opinion/you-love-your-iphone-literally.html
2011-10-03,Devoted Fans Go to the Grave With Team Spirit,"Mildred Ryan never missed a Yankee game. She was watching when Reggie Jackson swatted three home runs in Game 6 of the 1977 World Series. She was watching as Don Mattingly toiled for years to keep his team from plunging to the bottom of the standings. She was watching when Derek Jeter — “her boy,” her son, Ed, said — helped return the World Series trophy to the Bronx in 1996.",New York,https://www.nytimes.com/2011/10/01/nyregion/at-sports-fans-funerals-floral-renderings-of-a-team-logo.html
