aligned_date,headline,text,section,url
2005-06-01,A Pastry Chef Unleashed,"IACOPO FALAI had already made a success of himself. He was just 30, a relative newcomer to the United States, and working as the pastry chef at no less a restaurant than Le Cirque 2000. But nothing about the job felt right - not the volume of orders, the size of the staff, the emphasis on showmanship, the glossy Midtown location. He was wearing marzipan shackles, and he wanted to take longer strides.",Food,https://www.nytimes.com/2005/06/01/dining/reviews/a-pastry-chef-unleashed.html
2005-06-01,'Deep Throat' Unmasks Himself as Ex-No. 2 Official at F.B.I.,"WASHINGTON, May 31 - Deep Throat, the mystery man who reigned as Washington's best-kept secret source for more than 30 years, was not just any shadowy, cigarette-smoking tipster in a raincoat. He was the No. 2 official of the F.B.I., W. Mark Felt, who helped The Washington Post unravel the Watergate scandal and the presidency of Richard M. Nixon, a feat that he lived to see disclosed on Tuesday, frail but smiling at 91.",Archives,https://www.nytimes.com/2005/06/01/politics/deep-throat-unmasks-himself-as-exno-2-official-at-fbi.html
2005-06-01,"Paid Notice: Deaths   CONROY, BARBARA","CONROY--Barbara. Emmy-Award winner and battlefield journalist wrapped production on May 26, 2005. The ""Beloved"" and her giftfor-laughter will be missed by the parents she adored, her siblings, and her friends beyond number. To them, Roger and the Yaseen Family send all love.",Archives,https://www.nytimes.com/2005/06/01/classified/paid-notice-deaths-conroy-barbara.html
2005-06-01,Recipe: Greenmarket Carnitas,"2pounds smoked pork shank, rinsed",Archives,https://www.nytimes.com/2005/06/01/dining/recipe-greenmarket-carnitas.html
2005-06-01,Hiding the Data on Drug Trials,Any Americans gullible enough to believe that the drug industry can be trusted to report fully on what clinical trials it is sponsoring or what results were found must be sorely disappointed by recent developments. A government survey determined that three of the largest drug companies have effectively reneged on their pledges to list trials in a federal database. A report in yesterday's Times by Alex Berenson reveals that this intransigence also extends to a voluntary industry database. It looks as if demands from researchers and the medical profession for full access to clinical trial data will continue to be frustrated.,Opinion,https://www.nytimes.com/2005/06/01/opinion/hiding-the-data-on-drug-trials.html
2005-06-01,Voice of Zarqawi on Tape Is Confirmed,"WASHINGTON, May 31 - American intelligence officials said Tuesday that experts had identified the voice of Abu Musab al-Zarqawi on a 17-minute audiotape in which the insurgent leader said he had been wounded slightly but remained in Iraq.",World,https://www.nytimes.com/2005/06/01/world/middleeast/voice-of-zarqawi-on-tape-is-confirmed.html
2005-06-01,BUSINESS DIGEST,"Supreme Court Overturns Conviction Of Arthur Andersen in Enron Case In a unanimous opinion, the Supreme Court overturned Arthur Andersen's federal conviction for shredding accounting documents of Enron as it was collapsing in one of the nation's biggest corporate scandals. But the decision represents little more than a Pyrrhic victory for Andersen, which lost its clients after being indicted for obstruction of justice and has no chance of ever returning as a viable enterprise. [Page A1.]",Business Day,https://www.nytimes.com/2005/06/01/business/business-digest.html
2005-06-01,Corrections,"An article on May 23 about an appearance by Howard Dean, the Democratic National Committee chairman, on ""Meet the Press"" on May 22 included an incorrect reference by the program's host, Tim Russert, to the interview. It was Dr. Dean's second national television interview since his election as head of the party. (He appeared on April 20 on ""The Tavis Smiley Show,"" on PBS.)",New York,https://www.nytimes.com/2005/06/01/nyregion/pageoneplus/corrections-099538.html
2005-06-01,"150 Years Later, Judging the Judges of Fine Bordeaux","AS much as multimillionaires love to buy land, plant grapes, build a cellar and immediately win raves for their bottles, great wine cannot be produced on an impatient schedule. In wine time, a year is like a heartbeat.",Style,https://www.nytimes.com/2005/06/01/dining/150-years-later-judging-the-judges-of-fine-bordeaux.html
2005-06-01,"At My Table; Fear of Fusion, Happily Resolved","I SPENT 12 years, starting at the age of 24, as a restaurant critic, and I'm only now beginning to recover from my fear of fusion.",Style,https://www.nytimes.com/2005/06/01/style/dining/at-my-table-fear-of-fusion-happily-resolved.html
2005-06-01,New York and Connecticut,NEW YORK,New York,https://www.nytimes.com/2005/06/01/nyregion/new-york-and-connecticut.html
2005-06-01,Security Issues Are Discussed by the Police and the Jets,"The Jets have been meeting with the New York Police Department to discuss security issues related to the team's proposal to build an 18-story, glass-walled football stadium over a railyard on the Far West Side of Manhattan.",New York,https://www.nytimes.com/2005/06/01/nyregion/security-issues-are-discussed-by-the-police-and-the-jets.html
2005-06-01,"Paid Notice: Deaths   WRANGEL, BARON ALEXIS","WRANGEL--Baron Alexis, 83, of Tara, County Meath, Ireland, died peacefully on May 27, 2005 after a lengthy illness. He is survived by his wife Diana and his sister Nathalie Basilevsky as well as an extended family. Baron Wrangel was a diplomat, author, equestrian and former U.S. Air Force Officer who was a son of General Baron Peter N. Wrangel, the last Commander in Chief of the White Russian Army during the Russian Civil War. A funeral service will held on Friday, June 3, 2005 at St. Colmans Russian Orthodox Church, Stradbally, County Leix, Ireland. In lieu of flowers, donations may be made in his name to: The Tolstoy Foundation, 104 Lake Road, Valley Cottage, New York, 10989.",Archives,https://www.nytimes.com/2005/06/01/classified/paid-notice-deaths-wrangel-baron-alexis.html
2005-06-01,"Paid Notice: Deaths   TYLER, HAROLD R. JR.","TYLER--Harold R. Jr. The Trustees of the Practising Law Institute record with deep sorrow the loss of our friend and colleague, Harold R. Tyler, Jr., a trustee since 1979, and extend our deepest sympathy to his family. Werner L. Polak, Chairman Stephen J. Friedman, Pres.",Archives,https://www.nytimes.com/2005/06/01/classified/paid-notice-deaths-tyler-harold-r-jr.html
2005-06-01,"Teachers' Pay: A Start, Not a Panacea (7 Letters)",To the Editor:,Opinion,https://www.nytimes.com/2005/06/01/opinion/teachers-pay-a-start-not-a-panacea-7-letters.html
2005-06-01,O'Neal Slowed by Fouls,"AUBURN HILLS, Mich., May 31 - On Sunday in Game 3, Shaquille O'Neal looked nothing like a man nursing a bruised thigh. He pummeled the Pistons almost every time he got the ball, backing down his defender and often finishing with a baby hook in the lane. He finished with 24 points and shot 8 for 13.",Sports,https://www.nytimes.com/2005/06/01/sports/basketball/oneal-slowed-by-fouls.html
2005-06-01,"Herbert Warren Wind, Golf Writer, Dies at 88","Herbert Warren Wind, whose richly detailed prose graced the pages of The New Yorker and Sports Illustrated for 43 years and established him as the dean of American golf writers, died Monday in an assisted-living facility in Bedford, Mass. He was 88.",Sports,https://www.nytimes.com/2005/06/01/sports/golf/herbert-warren-wind-golf-writer-dies-at-88.html
2005-06-01,"Trying to Halt Slide, Royals Hire Bell","KANSAS CITY, Mo., May 31 - Viewed through the windows, the Stadium Club at Kauffman Stadium appeared neat and well appointed, with rows of white tablecloths. But inside, where the Royals introduced Buddy Bell as their new manager Tuesday, one look down told a different story - dark old carpeting, scruffy and well worn in places.",Sports,https://www.nytimes.com/2005/06/01/sports/baseball/trying-to-halt-slide-royals-hire-bell.html
2005-06-01,"Paid Notice: Deaths   HEALEY, JOHN ANTHONY, ''TONY.''","HEALEY -- John Anthony, ""Tony."" Died on May 28 in New York City at the age of 69 after long suffering from the effects of the neurological disease Multiple Systems Atrophy (MSA). He is survived by his beloved family: wife Louise, daughter Virginia, son John, daughter-inlaw Christina and two lovely grandsons, Jack and Scott, who were the apples of his eyes. He is also survived by his brothers Father Joseph G. Healey, Thomas J. Healey, sister Ann Oglesby and stepbrothers Michael K. Sheehan, Peter C. Sheehan, and predeceased by Barry C. Sheehan. Upon his retirement, Tony was a Managing Director at TCW and prior to that headed up his own private financial services firm specializing in international projects in energy, natural resources and the emerging markets. He also had been a partner at A.W. Jones. A memorial service will be held on Thursday, June 2, at 11:30 AM, at St. Ignatius Loyola, 84th and Park Avenue. In lieu of flowers, donations may be made to: The memory of John A. Healey, The Department of Neurology, Columbia University at 170 West 168th Street, New York 10032.",Archives,https://www.nytimes.com/2005/06/01/classified/paid-notice-deaths-healey-john-anthony-tony.html
2005-06-01,New York's Revolving Door of Good Teachers Driven Out,THEY knew from their children that there was trouble in the fifth grade at Public School 111 in Manhattan. But it wasn't until teacher conferences in late February that parents learned how badly the class had fallen apart.,New York,https://www.nytimes.com/2005/06/01/education/new-yorks-revolving-door-of-good-teachers-driven-out.html
