aligned_date,headline,text,section,url
2017-03-01,Warren Beatty Calls on the Academy to Explain What Happened,"LOS ANGELES — Warren Beatty on Tuesday called on the president of the Academy of Motion Picture Arts and Sciences to “publicly clarify” what went wrong at the Oscars over the weekend, when “La La Land” was mistakenly named best picture.",Movies,https://www.nytimes.com/2017/02/28/movies/warren-beatty-oscars-mixup.html
2017-03-01,"Desperate for Presidential Leadership, Republicans Find Little","WASHINGTON — Congressional Republicans, racked by divisions over health care, taxes and spending, are increasingly desperate for leadership from the White House to unite the party and point the way toward consensus.",U.S.,https://www.nytimes.com/2017/02/28/us/politics/congress-republicans-democrats.html
2017-03-01,Shareholder Activism at Arconic Points to a New Wave,"Arconic, the aerospace and automotive parts manufacturer formerly known as Alcoa, is brawling with Paul Singer’s hedge fund, the activist Elliott Management, which owns 13 percent of Arconic.",Business Day,https://www.nytimes.com/2017/02/28/business/dealbook/arconic-elliott-management.html
2017-03-01,Longing for Obama as President — of France,"PARIS — Many voters in France cannot identify all the candidates running for president, who now number more than a dozen. But they recognize the smiling politician on campaign posters with the slogan “Oui on peut.”",World,https://www.nytimes.com/2017/02/28/world/europe/france-obama-president.html
2017-03-01,"‘Gary From Chicago,’ Oscar Ceremony Star, Has Quite a Back Story",Some people unexpectedly catapulted into the harsh spotlight of public attention may wish they had stayed in the shadows.,U.S.,https://www.nytimes.com/2017/02/28/us/gary-from-chicago-oscar-ceremony-star-days-after-release-from-prison.html
2017-03-01,"Review: The Vienna Philharmonic Adds New Work, and Women","The annual visit of the Vienna Philharmonic to Carnegie Hall, with Franz Welser-Möst conducting three splendid concerts over the weekend, brought bonuses historical, musical and educational. Like the New York Philharmonic, the Vienna is celebrating its 175th anniversary this year, and the two orchestras have assembled a compact joint exhibition of archival documents and photographs, which opened on Feb. 22 at the Austrian Cultural Forum in Midtown and will travel to Vienna on March 28.",Arts,https://www.nytimes.com/2017/02/28/arts/music/review-the-vienna-philharmonic-adds-new-work-and-women.html
2017-03-01,The Endless Search for a Lost Glove,Dear Diary:,New York,https://www.nytimes.com/2017/02/28/nyregion/metropolitan-diary-the-endless-search-for-a-lost-glove.html
2017-03-01,Italy Reduces Sentence for Ex-C.I.A. Officer Sought in Rendition Case,"ROME — A 10-year legal battle over the “extraordinary rendition” of a terrorism suspect by American intelligence agents seemed to draw nearer to resolution on Tuesday, when the president of Italy commuted part of a prison sentence that one former C.I.A. officer had been given in absentia.",World,https://www.nytimes.com/2017/02/28/world/europe/italy-rendition-cia-sabrina-de-sousa-cleric.html
2017-03-01,"Emmanuelle Khanh, Who Reinvigorated French Fashion, Dies at 79","Emmanuelle Khanh, who reinvigorated French fashion in the early 1960s with quirky, fluid clothes intended for young, active women, died on Feb. 17 at her home in Paris. She was 79.",Fashion & Style,https://www.nytimes.com/2017/02/28/fashion/emmanuelle-khanh-french-fashion-designer-dies.html
2017-03-01,YouTube Unveils Subscription Television Service,SAN FRANCISCO — It’s hard to imagine from watching the first video posted on YouTube — a 19-second clip from 2005 of one of the company’s founders standing in front of the elephant cage at the San Diego Zoo — that the service one day could alter the media landscape.,Technology,https://www.nytimes.com/2017/02/28/technology/youtube-subscription-television-service.html
