aligned_date,headline,text,section,url
2005-12-01,"A Genocide Unfolds, in Plain Sight",To the Editor:,Opinion,https://www.nytimes.com/2005/12/01/opinion/a-genocide-unfolds-in-plain-sight-835544.html
2005-12-01,World Business Briefing | Americas: Canada: Airline Woes Hurt Bombardier,"Bombardier posted its first loss in six quarters after Northwest Airlines canceled an order and the company incurred costs from job cuts at its train operations. Shares fell 6.6 percent. The company lost $9 million in the quarter ended Oct. 31. Northwest canceled five planes in September, Bombardier's chief executive, Laurent Beaudoin, said.",Business Day,https://www.nytimes.com/2005/12/01/business/world-business-briefing-americas-canada-airline-woes-hurt.html
2005-12-01,World Briefing | Middle East: Saudi Arabia: 2 Women Win Seats In A Landmark Election,"Two Saudi businesswomen won election to the Jidda Chamber of Commerce and Industry, the first women to win any election in Saudi Arabia. The chamber elections this week were the first polls in the country in which women were allowed to run. There were 17 women among the 71 candidates in the elections, and the two, Lama al-Sulaiman and Nashwa Taher, were part of an alliance that swept most of the 12 seats on the chamber's board. Women could neither vote nor run in the kingdom's first nationwide municipal elections, earlier this year. But the chamber elections are thought to be a prelude to voting by women in municipal elections in 2009. Hassan M. Fattah (NYT)",World,https://www.nytimes.com/2005/12/01/world/world-briefing-middle-east-saudi-arabia-2-women-win-seats-in-a.html
2005-12-01,"Britain, the Continent and the Issue of Foreign Ownership","LONDON, Nov. 30 - It had been a sinew of empire, a shipping line that ferried soldiers and diplomats, even royalty, on the Victorian mail runs that tied Britain to its outposts far to the east and beyond.",Business Day,https://www.nytimes.com/2005/12/01/business/international-business-britain-the-continent-and-the-issue-of.html
2005-12-01,Supreme Court hears a rare abortion case,,World,https://www.nytimes.com/2005/12/01/world/americas/supreme-court-hears-a-rare-abortion-case.html
2005-12-01,Much Is Riding on a Cowboys-Giants Face-Off,"EAST RUTHERFORD, N.J., Nov. 30 - In many ways, the Giants and the Dallas Cowboys are mirror images of each other.",Sports,https://www.nytimes.com/2005/12/01/sports/pro-football-much-is-riding-on-a-cowboysgiants-faceoff.html
2005-12-01,Irish ferry dispute over cheaper foreign labor widens,,Business Day,https://www.nytimes.com/2005/12/01/business/worldbusiness/irish-ferry-dispute-over-cheaper-foreign-labor-widens.html
2005-12-01,The State of AIDS,"AIDS is outrunning us. The annual report of the United Nations' AIDS agency, released last week to mark World AIDS Day today, informs us that this year there will be 5 million new infections, a record, and more than 3.1 million deaths, another record.",Opinion,https://www.nytimes.com/2005/12/01/opinion/the-state-of-aids.html
2005-12-01,"To Drum Beats, Orpheus Lands in Brazil at Carnival",A 35th anniversary! A world premiere! The opening night of a two-week stand at the Joyce Theater! Cheers from the gala audience!,Arts,https://www.nytimes.com/2005/12/01/arts/dance/to-drum-beats-orpheus-lands-in-brazil-at-carnival.html
2005-12-01,National Briefs,WEST,U.S.,https://www.nytimes.com/2005/12/01/national/national-briefs.html
2005-12-01,EU agrees to terror rules amid discord,,World,https://www.nytimes.com/2005/12/01/world/europe/eu-agrees-to-terror-rules-amid-discord.html
2005-12-01,New WellPoint Chairman,"WellPoint, the health-insurance provider, said yesterday that its chairman, Leonard D. Schaeffer, had resigned from the board and that the chief executive, Larry C. Glasscock, would add those duties to his current positions.",Business Day,https://www.nytimes.com/2005/12/01/business/new-wellpoint-chairman.html
2005-12-01,Hooked on the Web: Help Is on the Way,"REDMOND, Wash. - THE waiting room for Hilarie Cash's practice has the look and feel of many a therapist's office, with soothing classical music, paintings of gentle swans and colorful flowers and on the bookshelves stacks of brochures on how to get help.",Style,https://www.nytimes.com/2005/12/01/fashion/thursdaystyles/hooked-on-the-web-help-is-on-the-way.html
