date,headline,abstract,lead_paragraph,section,url
2017-01-01,Alabama Bulls Its Way Past Washington to Reach Title Game,"A two-touchdown, 180-yard performance from Bo Scarbrough, a relatively unheralded running back, left the Crimson Tide one win from a second straight championship.",ATLANTA — Alabama running back Bo Scarbrough sure is going to miss the Georgia Dome.,Sports,https://www.nytimes.com/2016/12/31/sports/ncaafootball/alabama-washington-peach-bowl-college-playoff.html
2017-01-01,Istanbul Nightclub Attack,"A gunman opened fire inside a packed Istanbul nightclub shortly after midnight on New Year’s Day, killing dozens and wounding dozens more, Turkish officials said.","A gunman opened fire inside a packed Istanbul nightclub shortly after midnight on New Year’s Day, killing dozens and wounding dozens more, Turkish officials said.",World,https://www.nytimes.com/slideshow/2016/12/31/world/istanbul-nightclub-attack.html
2017-01-01,"Allan Williams, First Manager of the Beatles, Dies at 86","Mr. Williams booked a long series of shows in Germany in 1960, forcing the band to expand its repertoire and sharpen its stagecraft.","Allan Williams, the stocky Liverpool club owner and impresario who, as the first manager of the Beatles, played a crucial role in the group’s transformation from a mediocre local dance band to the hard-rocking ensemble that mesmerized the world, died on Friday in Liverpool. He was 86.",Arts,https://www.nytimes.com/2016/12/31/arts/music/allan-williams-dead-beatles-manager.html
2017-01-01,Quotation of the Day,"Quotation of the day for Sunday, January 1, 2017.",“I don’t think that Putin has a plan. I think that he is stunned by the number of bonus points that he has gotten.”,Today’s Paper,https://www.nytimes.com/2016/12/31/todayspaper/quote-of-the-day.html
2017-01-01,Recent Terrorist Attacks in Turkey,A timeline of recent terrorist attacks in Turkey.,A timeline of recent terrorist attacks in Turkey.,World,https://www.nytimes.com/interactive/2016/12/31/world/europe/turkey-recent-attacks.html
2017-01-01,Trump Promises a Revelation on Hacking,Mr. Trump said that he knew “things that other people don’t know” and that the information would be revealed “on Tuesday or Wednesday.”,"WEST PALM BEACH, Fla. — President-elect Donald J. Trump, expressing lingering skepticism about intelligence assessments of Russian interference in the election, said on Saturday evening that he knew “things that other people don’t know” about the hacking, and that the information would be revealed “on Tuesday or Wednesday.”",U.S.,https://www.nytimes.com/2016/12/31/us/politics/donald-trump-russia-hacking.html
2017-01-01,Clemson Pounds Ohio State to Set Up a Rematch With Alabama,"Seeking redemption for last season’s loss to Alabama in the national title game, the Tigers handed Urban Meyer his first shutout loss as a head coach.","GLENDALE, Ariz. — The goal, Clemson quarterback Deshaun Watson said last week, was to “flip the script,” and he wasted no time getting started on the revisions.",Sports,https://www.nytimes.com/2016/12/31/sports/ncaafootball/clemson-ohio-state-fiesta-bowl.html
2017-01-01,A Year That Can Never Be Taken From Cleveland,"With an N.B.A. title for the Cavaliers and the Indians falling just short in the World Series, forgive a city that once lost the Browns and LeBron James for feeling buoyant.","Any recap of a year in sports demands a great lede, like: “It was the best of times, it was the worst of times.”",Sports,https://www.nytimes.com/2017/01/01/sports/a-year-that-can-never-be-taken-from-cleveland.html
2017-01-01,"Richie Lin, Neil Glaser",The couple met in 2000 through the dating website PlanetOut; they were married in Aspen.,"Richie Lin and Neil Lorne Glaser were married Dec. 30 at Ajax Holdings, a private equity firm in Aspen, Colo. Brooke Peterson, a retired judge of Pitkin County, Colo., officiated.",Fashion & Style,https://www.nytimes.com/2017/01/01/fashion/weddings/richie-lin-neil-glaser.html
2017-01-01,"Marissa Brown, Colin McGreal",The couple met during college but didn’t really connect until they went to their 25th reunion.,"Marissa Halewijn Brown, a daughter of Liet M. Brown and Dale M. Brown of Alexandria, Va., was married Dec. 28 to Colin Patrick McGreal, the son of Mary Ann McGreal and William K. McGreal of Coral Springs, Fla. Maureen Burke, a minister affiliated with the Universal Brotherhood Movement, officiated at the home of the bride’s parents.",Fashion & Style,https://www.nytimes.com/2017/01/01/fashion/weddings/marissa-brown-colin-mcgreal.html
2017-01-01,"Amy Koppe, John Murtagh",The groom is a financial analyst and a Marine reservist; the bride is a third-grade teacher.,"Amy Judith Koppe, a daughter of Robert W. Koppe of Fort Lee, N.J., and Laurie A. Koppe of Shelton, Conn., was married Dec. 31 to Marine Capt. John Martin Murtagh, III, a son of John M. Murtagh, Jr. and Margaret M. Murtagh of Yonkers. The Rev. Robert Sweeney, a Roman Catholic priest who baptized the groom and married his parents, performed the ceremony at the Church of the Sacred Heart of Jesus in Highland Falls, N.Y.",Fashion & Style,https://www.nytimes.com/2017/01/01/fashion/weddings/amy-koppe-john-murtagh.html
