date,headline,abstract,lead_paragraph,section,url
2020-05-01,Two Arrested in Killings of Transgender Women in Puerto Rico,The police said they had classified the deaths as a hate crime after the remains of two women were found in a badly burned car last week.,"A week after the bodies of two transgender women were found in a badly burned car in Puerto Rico, the police said Thursday that they had arrested two men in connection with the killings and had turned them over to the F.B.I.",U.S.,https://www.nytimes.com/2020/04/30/us/puerto-rico-transgender-murder-arrests.html
2020-05-01,Fiona Ex Machina,"Fiona Apple blows our minds, again.","“Fetch the Bolt Cutters” is Fiona Apple’s master class in channeling frustration and anger into what can only be called wisdom. Also, we hear from listeners all over the planet, sharing how they are taking care of the people in their lives.",Podcasts,https://www.nytimes.com/2020/04/30/podcasts/still-processing-fiona-apple-fetch-bolt-cutters.html
2020-05-01,No Graduation Ceremony? You Get Oprah!,Oprah Winfrey will give a virtual commencement address on Facebook for college and high school seniors across the United States.,"They will not get to share in the memories synonymous with college graduation — the collective tossing of caps, the hugs from friends and the walk across the stage to get their diplomas.",U.S.,https://www.nytimes.com/2020/04/30/us/oprah-winfrey-graduation-commencement-speeches-virus.html
2020-05-01,Coronavirus Briefing: What Happened Today,Public beaches have become a flashpoint as the U.S. begins to emerge from stay-at-home restrictions.,"As Americans wrestle with how to emerge from weeks of social-distancing restrictions, tensions are building between those who remain desperate to suppress the coronavirus and those who are desperate to get out of the house. And the nation’s beaches have become a flash point.",U.S.,https://www.nytimes.com/2020/04/30/us/coronavirus-today.html
2020-05-01,Closing Number of a Musical,Trenton Charlson raises the curtain on our solving weekend.,"FRIDAY PUZZLE — This puzzle by Trenton Charlson is another Friday dazzler worth showing up for. Not only does it have a generous sprinkling of high-score Scrabble letters (just take a gander at the four Z’s in the northeast!), the entries are flashy and fun. The topics covered in the puzzle are plentiful, giving even a Friday-averse solver a chance at conquering it. And overall, the tone of the puzzle is cheery and optimistic, the perfect antidote to what we are all going through right now during the pandemic.",Crosswords & Games,https://www.nytimes.com/2020/04/30/crosswords/daily-puzzle-2020-05-01.html
2020-05-01,Labs Across U.S. Join Federal Initiative to Study Coronavirus Genome,"The project, announced by the C.D.C., will help trace patterns of transmission, investigate outbreaks and map how the virus is evolving, which can affect a cure.","The Centers for Disease Control and Prevention on Thursday announced a national initiative to speed research into how the coronavirus was spreading around the country, bringing together at least 75 public health, academic and commercial institutions studying its genome.",Science,https://www.nytimes.com/2020/04/30/science/coronavirus-genetic-sequencing.html
2020-05-01,"Corrections: May 1, 2020","Corrections that appeared in print on Friday, May 1, 2020.","An article on Saturday about some states that are allowing businesses to reopen misidentified the location of a drive-by protest in Atlanta. It was outside the Governor’s Mansion, not the governor’s office.",Corrections,https://www.nytimes.com/2020/04/30/pageoneplus/corrections-may-1-2020.html
2020-05-01,Quotation of the Day: Billions Slide Down Ladder That Took Decades to Climb,"Quotation of the Day for Friday, May 1, 2020.",“The garment factory helped me and my family to get out of poverty. But the coronavirus has pushed me back in.”,Today’s Paper,https://www.nytimes.com/2020/04/30/todayspaper/quotation-of-the-day-billions-slide-down-ladder-that-took-decades-to-climb.html
2020-05-01,"Making Space in Marriage, Even as the Walls Close In","She didn’t want to go to Burning Man (for all the reasons people don’t), but then there she was, dancing naked in the desert, and it was good.","It was a week before our 25th anniversary, and I wanted out.",Style,https://www.nytimes.com/2020/05/01/style/modern-love-coronavirus-burning-man-making-space-in-marriage.html
2020-05-01,U.S. Stocks End the Week Lower After Tech Earnings,The latest on stock market and business news during the coronavirus outbreak.,This briefing is no longer updating. Read the latest developments in the coronavirus outbreak here.,Business Day,https://www.nytimes.com/2020/05/01/business/stock-market-today-coronavirus.html
