date,headline,abstract,lead_paragraph,section,url
2022-11-01,Correction Officer Is Stabbed in Head by Rikers Detainee,"The officer was seriously injured in the attack, which took place in the protective custody unit at Rikers, a union official said.","A city correction officer at the Rikers Island prison complex was seriously injured on Monday when a detainee stabbed him more than a dozen times in the back of the head, the correction officers’ union said in a statement.",New York,https://www.nytimes.com/2022/10/31/nyregion/rikers-inmate-stabbing-correction-officer.html
2022-11-01,Game 3 of the World Series Is Postponed Because of Rain,"The Houston Astros and the Philadelphia Phillies are tied at one game apiece. The series is scheduled to resume Tuesday, and each remaining game will be pushed back one day.","PHILADELPHIA — Game 3 of the World Series was postponed Monday because of rain, with the Houston Astros and the Philadelphia Phillies tied at one game apiece. The series is scheduled to resume Tuesday, and in place of eliminating the built-in travel day, each game will be pushed back one day.",Sports,https://www.nytimes.com/2022/10/31/sports/baseball/world-series-astros-game-3-phillies.html
2022-11-01,Rumor Has It …,Make some connections with Bruce Haight’s puzzle.,TUESDAY PUZZLE — Rumor has it that this is the 61st puzzle constructed by Bruce Haight for The Times. That’s a lot of puzzles!,Crosswords & Games,https://www.nytimes.com/2022/10/31/crosswords/daily-puzzle-2022-11-01.html
2022-11-01,Idaho Man Convicted in 1984 Murder of 12-Year-Old Colorado Girl,"The long-unsolved kidnapping and killing of Jonelle Matthews haunted the community of Greeley, about 50 miles north of Denver.","A Colorado jury on Monday convicted an Idaho man of murder and kidnapping in the 1984 disappearance and death of a 12-year-old girl who was killed days before Christmas, a case that went unsolved for decades and haunted the tight-knit community of Greeley, Colo., where she lived.",U.S.,https://www.nytimes.com/2022/10/31/us/steven-pankey-murder-kidnapping-id.html
2022-11-01,Prosecutor Announces Charges Against Suspect in Pelosi Attack,"David DePape, who is accused of breaking into the San Francisco home of Speaker Nancy Pelosi, was charged with attempting to kidnap Ms. Pelosi and with assaulting a relative of a federal official.","David DePape, who is accused of breaking into the San Francisco home of Speaker Nancy Pelosi, was charged with attempting to kidnap Ms. Pelosi and with assaulting a relative of a federal official.",U.S.,https://www.nytimes.com/video/us/politics/100000008610372/pelosi-attack-suspect-charges.html
2022-11-01,Suit by Meadows Seeking to Block Jan. 6 Panel’s Subpoenas Is Dismissed,The decision does not necessarily mean the committee will get the information it is seeking.,"WASHINGTON — A federal judge on Monday dismissed a lawsuit by Mark Meadows, the final chief of staff for President Donald J. Trump, that sought to block two subpoenas from the House committee investigating the Jan. 6 attack, including one to Verizon for Mr. Meadows’s phone and text data.",U.S.,https://www.nytimes.com/2022/10/31/us/politics/meadows-jan-6-committee-lawsuit.html
2022-11-01,2-Minute Showers and a Flotilla of Gas Shipments: Europe Braces for Winter,"Countries across the continent have taken extraordinary steps to decrease energy use and ramp up supply, moving swiftly away from their longtime primary provider, Russia.","A flotilla of tankers carrying liquefied natural gas have been parked in a maritime traffic jam off the coast of Spain in recent days, waiting to unload their precious cargo for Europe’s power grid. In Finland, where sweltering sauna baths are a national pastime, the government is urging friends and families to take saunas together to save energy.",Business Day,https://www.nytimes.com/2022/11/01/business/europe-energy-crisis.html
2022-11-01,"Corrections: Nov. 1, 2022","Corrections that appeared in print on Tuesday, Nov. 1, 2022.","An article on Saturday about Giorgia Meloni, Italy’s new prime minister, and what her ascent has meant to her far-right followers misstated when the Italian Social Movement was first formed. It was 1946, not 1948.",Corrections,https://www.nytimes.com/2022/11/01/pageoneplus/corrections-nov-1-2022.html
2022-11-01,"In Israel’s Election, the Judiciary Is on Trial",Everyone’s eyes are on Benjamin Netanyahu as Israelis head back to the polls. It’s the Supreme Court they should be most worried about.,"TEL AVIV — Israel’s election this week is being touted as a new referendum on an old leader — former Prime Minister Benjamin Netanyahu, who is standing trial on corruption charges and is attempting yet another political comeback. But the country faces a much deeper, more worrisome concern: Israel’s judicial branch is on trial and with it Israel’s best hope for democracy.",Opinion,https://www.nytimes.com/2022/11/01/opinion/in-israels-election-the-judiciary-is-on-trial.html
2022-11-01,Putin Says Ukraine Doesn’t Exist. That’s Why He’s Trying to Destroy It.,The country has a profound story to tell.,"How did people imagine Ukraine before Feb. 24, 2022? If pressed, some might have conjured mail-order brides and shaven-head gangsters roaming one big post-Soviet Chernobyl. But most probably didn’t think even that; instead, they didn’t imagine Ukraine at all. The country popped up on most people’s radar only in connection to Western political scandals and Russian war making. Few Westerners visited it, and those who did might have concluded — as one Western journalist confessed to me recently — that “Ukraine was just like Russia but without all the crap.”",Opinion,https://www.nytimes.com/2022/11/01/opinion/ukraine-war-national-identity.html
2022-11-01,Three more grain ships set sail from Ukraine amid questions about their safety.,"Three more ships carrying grain departed from Ukraine’s Black Sea ports on Tuesday, a day after President Vladimir V. Putin signaled that Russia would no longer ensure the safety of the cargo vessels, a message that underscored the perils facing a watershed agreement meant to help alleviate the global food crisis.","Three more ships carrying grain departed from Ukraine’s Black Sea ports on Tuesday, a day after President Vladimir V. Putin signaled that Russia would no longer ensure the safety of the cargo vessels, a message that underscored the perils facing a watershed agreement meant to help alleviate the global food crisis.",World,https://www.nytimes.com/2022/11/01/world/europe/putin-reaffirms-russias-suspension-of-grain-deal-even-as-grain-ships-leave-ukrainian-ports.html
2022-11-01,"Fourteen People, Including Three Children, Are Wounded in Chicago Shooting","The victims were attending a vigil near the city’s West Side when the shooting occurred, the police said.","Fourteen people, including a 3-year-old boy and two other children, were wounded in a drive-by shooting in Chicago on Monday night, the police said.",U.S.,https://www.nytimes.com/2022/11/01/us/chicago-shooting-halloween.html
2022-11-01,Your Tuesday Briefing,Skyrocketing inflation in Europe.,"Consumer prices in the 19 countries that use the euro as their currency rose at a record annual rate of 10.7 percent in October, the European Commission reported yesterday.",Briefing,https://www.nytimes.com/2022/11/01/briefing/inflation-brazil-russia.html
2022-11-01,Word of the Day: omniscient,This word has appeared in 49 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word omniscient has appeared in 49 articles on NYTimes.com in the past year, including on May 21 in “Who’s Playing Dungeons & Dragons These Days? The Usual Fans, and Then Some” by Amelia Diamond:",The Learning Network,https://www.nytimes.com/2022/11/01/learning/word-of-the-day-omniscient.html
2022-11-01,"When Picasso Created an Image of Notre-Dame, All in Glass",The “gemmail” — a glass mosaic — will go on the auction block with an estimate of at least $1 million.,"Good morning. It’s Tuesday. We’ll look at an unusual Picasso — it’s an all-glass image of the Notre-Dame cathedral. And with Election Day a week away, we’ll look at two races, including one for a House seat the Democrats have long dreamed of flipping.",New York,https://www.nytimes.com/2022/11/01/nyregion/picasso-notre-dame-gemmail.html
2022-11-01,Red Poster,"Tell us a story, real or made up, that is inspired by this image.",Use your imagination to write the opening of a short story or poem inspired by this illustration — or tell us about a memory from your own life that this image makes you think of.,The Learning Network,https://www.nytimes.com/2022/11/01/learning/red-poster.html
2022-11-01,Spelling Bee Forum,Feeling stuck on today’s puzzle? We can help.,"TUESDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",Crosswords & Games,https://www.nytimes.com/2022/11/01/crosswords/spelling-bee-forum.html
2022-11-01,"In Close, Crucial Governor’s Races, Poll Finds Sharp Split on Elections","In Arizona, voters are narrowly divided on whether to elect a prominent Trump-backed election denier. In Pennsylvania, they appear likely to reject a similarly minded Republican.",Follow our live coverage of the 2022 midterm elections for the latest news and updates.,U.S.,https://www.nytimes.com/2022/11/01/us/politics/midterm-elections-governor-key-races.html
2022-11-01,The Fading Art of Preserving the Dead,A dwindling group of professionals is tasked with navigating the often fraught passage from life to death.,"To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",Science,https://www.nytimes.com/2022/11/01/science/embalming-funerals-death.html
2022-11-01,Here’s what’s at stake as Israelis cast their ballots.,"As Israelis vote on Tuesday in their fifth parliamentary election in less than four years, former Prime Minister Benjamin Netanyahu is hoping to return to power, but polls are predicting another deadlock.","As Israelis vote on Tuesday in their fifth parliamentary election in less than four years, former Prime Minister Benjamin Netanyahu is hoping to return to power, but polls are predicting another deadlock.",World,https://www.nytimes.com/2022/11/01/world/middleeast/heres-whats-at-stake-in-the-election.html
2022-11-01,Why Does Israel Keep Having Elections?,A divided electorate and shifting alliances make for a delicate balance in the country’s voting outcomes and lawmakers’ ability to hold diverse blocs together.,"Israel keeps returning to the polls primarily because voters remain evenly split on the question of whether Benjamin Netanyahu, the longest-serving Israeli prime minister, is fit to run the country while standing trial on corruption charges.",World,https://www.nytimes.com/2022/11/01/world/middleeast/israel-why-many-elections.html
2022-11-01,Trevor Noah Brings ‘The Daily Show’ to Georgia,Noah kicked off a week of taping in Atlanta on Monday ahead of next week’s big elections.,"Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. Here are the 50 best movies on Netflix right now.",Arts,https://www.nytimes.com/2022/11/01/arts/television/trevor-noah-daily-show-georgia.html
2022-11-01,American Money Has Discovered Indian Cricket,"Billion-dollar investment funds and N.F.L. ownership groups are among those angling for a foothold in the Indian Premier League. The returns, not the sport, are the draw.","In the decade since he founded the private investment firm RedBird Capital Partners, Gerry Cardinale has acquired stakes in sports properties as varied as Fenway Sports Group, the Yankees’ YES Network and the Italian soccer team A.C. Milan. One of his partners at RedBird, Alec Scheiner, previously worked as a vice president of the N.F.L.’s Dallas Cowboys, and later ran the Cleveland Browns.",Sports,https://www.nytimes.com/2022/11/01/sports/cricket/indian-cricket-us-investors.html
2022-11-01,Long Line of Ladies,"In Northern California, the Karuk people celebrate a girl’s first period in a coming-of-age ceremony.","In Northern California, the Karuk people celebrate a girl’s first period in a coming-of-age ceremony.",Opinion,https://www.nytimes.com/video/opinion/100000008461725/long-line-of-ladies.html
2022-11-01,Denmark Heads for Period of Uncertainty After Snap Election,"With no clear coalition as of Tuesday night, the stage is set for a negotiation to form what analysts say will likely be a centrist government.","COPENHAGEN — Denmark on Tuesday voted in a snap general election, precipitated by anger over a government-mandated mink cull during the pandemic that led to accusations that top officials, including the prime minister, misled the public.",World,https://www.nytimes.com/2022/11/01/world/europe/denmark-election.html
2022-11-01,What Are the Little Rituals That Keep You Going?,"What routines, habits or practices do you do to stay grounded, happy and healthy?","What are the little things you do regularly that make you feel good, whether physically or mentally or both?",The Learning Network,https://www.nytimes.com/2022/11/01/learning/what-are-the-little-rituals-that-keep-you-going.html
2022-11-01,"In This Novel, You’ll Hear a Dead Person. Listen Carefully.","Jacqueline Bublitz’s debut, “Before You Knew My Name,” follows the parallel tracks of two women in New York City — one vital and vibrant, the other not so much.","Should men have a curfew? A British politician, Baroness Jenny Jones, proposed one for men after the London police advised women not to go out alone at night, in the wake of a high-profile killing. Baroness Jones intended the curfew as a provocative thought experiment: Imagine if cities belonged only to women after dark. After reading “Before You Knew My Name,” though, a curfew for men might seem downright reasonable.",Books,https://www.nytimes.com/2022/11/01/books/review/before-you-knew-my-name-jacqueline-bublitz.html
2022-11-01,Can’t Sleep? Try Sticking Your Head in the Freezer.,"In a new book, a sleep scientist offers tips for better rest — without reaching for a pill.","A good night’s sleep can make us more empathetic, more creative, better parents and better partners, according to Aric Prather, a psychologist at the University of California, San Francisco who treats insomnia and is the author of the new book “The Sleep Prescription.” Sleep can help us manage stress; it can make us competent and capable and better able to take on the day. But Dr. Prather says we too often view sleep as an afterthought — until we find ourselves frozen in the middle of the night, our thoughts racing, fumbling for rest or relief.",Well,https://www.nytimes.com/2022/11/01/well/better-sleep-tips.html
2022-11-01,"My Greek Father’s Simple, Comforting Bowl of Chickpeas and Spinach",Revithia me spanaki is a connection to his legacy that I’m passing on to my son.,"Not long before he died, my father, a doctor, announced that he would write a cookbook of Greek food. The news came as a shock. In England, where he’d spent most of his life, he had shown very little interest in cooking. In Greece, where he was born and where he returned to live much later, he was now fanatical about it. Research began. Tavernas were scouted and recipes recorded. One summer when I visited him, we went together to a restaurant on the island of Paros. There he had discovered fava, a pea or bean purée, yellow and buttery, that he thought was the best he’d ever had. He felt it deserving of a page in his book. I watched him photograph the dish from above, his shirt damp with midafternoon sweat, the cotton pulled tight against his belly, the fava set against a plain white tablecloth.",Magazine,https://www.nytimes.com/2022/11/01/magazine/revithia-me-spanaki.html
2022-11-01,"In Northern Ireland During the Troubles, a Secret Romance","Louise Kennedy’s debut novel, “Trespasses,” considers the relationship of a Catholic woman and a Protestant man.","Recently, The New York Times published a photograph of children in Ukraine playing on a playground, surrounded by bombed-out buildings. I happened to see it the same week I was reading “Trespasses,” the brilliant, beautiful, heartbreaking debut novel by Louise Kennedy. I think the two will be forever linked in my mind.",Books,https://www.nytimes.com/2022/11/01/books/review/trespasses-louise-kennedy.html
2022-11-01,A Worrisome Pattern Re-emerges in Seeking Response From Republicans,"A big challenge for some pollsters, nonresponse bias, appears to be back.","In the aftermath of the 2020 election, most pollsters concluded that the polls probably underestimated Donald J. Trump because of something called nonresponse bias. In short, Mr. Trump’s supporters were less likely to respond to surveys than Joe Biden’s supporters, even among people who had the same demographic characteristics.",The Upshot,https://www.nytimes.com/2022/11/01/upshot/polling-2022-midterms.html
