date,headline,abstract,lead_paragraph,section,url
2019-12-01,A Leak-Prone White House Finally Manages to Keep a Secret,President Trump’s aides were delighted that news of his Thanksgiving Day visit to Afghanistan stayed under wraps.,"BAGRAM AIR FIELD, Afghanistan — It may be the leakiest White House in history. The news media has unearthed details of President Trump’s calls with foreign leaders, his candid assessments of senior aides and his private daily schedules.",U.S.,https://www.nytimes.com/2019/11/30/us/politics/white-house-afghanistan-secrecy.html
2019-12-01,Justin Fields Has ‘Heisman Moment’ in Ohio State’s Win Over Michigan,The Buckeyes quarterback threw one of his four touchdown passes in a 56-27 win immediately after returning from an injury scare.,"ANN ARBOR, Mich. — The throw was only one of 25 that Ohio State quarterback Justin Fields attempted on Saturday against Michigan. But considering the dramatic circumstances that surrounded it, the 30-yard strike from Fields may be the one that is remembered most.",Sports,https://www.nytimes.com/2019/11/30/sports/ncaafootball/ohio-state-michigan-justin-fields.html
2019-12-01,Mikaela Shiffrin Learns a New Way to Win: Without Her Mother as Coach,A personal loss has prompted Eileen Shiffrin to step away from coaching her daughter after the two decided “it was important for her to get back to her life.”,"KILLINGTON, Vt. — Mikaela Shiffrin, the two-time Olympic gold medalist, has charged through the opening stage of a new ski racing season with customary success, winning once and finishing second and third in her two other races.",Sports,https://www.nytimes.com/2019/11/30/sports/skiing/mikaela-shiffrin-mom-eileen.html
2019-12-01,Leonardo DiCaprio Responds to Brazil’s President About Amazon Fires,The actor and environmentalist released a statement on Saturday after President Jair Bolsonaro falsely accused him of funding the fires recently set in the Amazon rainforest.,The actor and environmentalist Leonardo DiCaprio said on Saturday that he was not going to let President Jair Bolsonaro of Brazil get in the way of his support of the Amazon rainforest.,World,https://www.nytimes.com/2019/11/30/world/americas/Jair-bolsonaro-amazon-fires-Leonardo-DiCaprio.html
2019-12-01,Cooking Grease Down a Drain Eyed in Sewage Flood of at Least 80 Homes,A blocked pipe caused sewage to back up several feet deep in homes in a Queens neighborhood as officials looked at a familiar culprit on the heels of Thanksgiving.,"A blocked pipe sent sewage flooding into at least 80 homes in a Queens neighborhood on Saturday, with city officials pointing to a familiar culprit on the heels of Thanksgiving: cooking grease poured down a drain.",New York,https://www.nytimes.com/2019/11/30/nyregion/Queens-sewage-spill.html
2019-12-01,Trump’s Intervention in SEALs Case Tests Pentagon’s Tolerance,Chief Petty Officer Edward Gallagher’s case pits a Pentagon hierarchy committed to enforcing longstanding rules of combat against a commander in chief with no military experience but a finely honed sense of grievance against authority.,"He was limp and dusty from an explosion, conscious but barely. A far cry from the fierce, masked Islamic State fighters who once seized vast swaths of Iraq and Syria, the captive was a scraggly teenager in a tank top with limbs so thin that his watch slid easily off his wrist. ",U.S.,https://www.nytimes.com/2019/11/30/us/politics/trump-seals-eddie-gallagher.html
2019-12-01,"9 Family Members Die in Plane Crash During Storm in South Dakota, Officials Say","Members of four generations of a family who were returning from a hunting trip died in the accident, according to a statement from a company that two of the victims founded.","A dozen family members were returning home from a hunting trip in South Dakota when their small plane, flying in blizzard-like conditions, crashed shortly after takeoff on Saturday. Nine people, including two children, were killed, the authorities said.",U.S.,https://www.nytimes.com/2019/11/30/us/south-dakota-plane-crash.html
2019-12-01,"Daniella Berman, Anthony Cak","Mutual friends conspired to introduce the couple, in 2011, at a small dinner party to celebrate the groom’s birthday.",Daniella Nadine Berman and Anthony Daniel Cak are to be married Dec. 1 in Brooklyn. Rabbi Amichai Lau-Lavie is to officiate at Brooklyn Winery.,Fashion & Style,https://www.nytimes.com/2019/12/01/fashion/weddings/daniella-berman-anthony-cak.html
2019-12-01,"Quotation of the Day: Amazon’s Expansive, Creeping Influence in an American City","Quotation of the Day for Sunday, December 1, 2019.","“They’re an equal opportunity exploiter, I’ll tell you that. You could come in with three arms and they wouldn’t care.”",Today’s Paper,https://www.nytimes.com/2019/12/01/todayspaper/quotation-of-the-day-amazons-expansive-creeping-influence-in-an-american-city.html
2019-12-01,"Corrections: Dec. 1, 2019","Corrections that appeared in print on Sunday, Dec. 1, 2019.","An article last Sunday about the new 17-mile Crosstown Trail in San Francisco misspelled the surname of the man who spearheaded the path’s creation. He is Bob Siegel, not Seigel. ",Corrections,https://www.nytimes.com/2019/12/01/pageoneplus/corrections-dec-1-2019.html
2019-12-01,"Ellie Krupnick, Daniel Aronhime",The couple met in 2013 at a Shabbat dinner with mutual friends.,"Ellie Krupnick and Daniel Moshe Aronhime were married Nov. 27 at Congregation Beth El in Voorhees, N.J. Rabbi Aaron B. Krupnick, the bride’s father, officiated.",Fashion & Style,https://www.nytimes.com/2019/12/01/fashion/weddings/ellie-krupnick-daniel-aronhime.html
2019-12-01,"Helen Yang, Maxwell Meyer","The couple met in 2009 while running for positions with Harvard China Care, a college club that supports orphans in China.","Dr. Helen Xiao Yang and Maxwell Livingston Meyer were married Nov. 30 at the Marriott resort on Ko Naka Yai, an island off the coast of Phuket, Thailand. Mark Angus Meyer, the brother of the groom and who became a Universal Life minister for the event, led a ceremony. The following week, the couple is to register their union with the Phuket amphur (a Thai district office).",Fashion & Style,https://www.nytimes.com/2019/12/01/fashion/weddings/helen-yang-maxwell-meyer.html
2019-12-01,"Courtney Bass, Daniel Sherizen","The couple met via email through a mutual friend in 2016, and reconnected in January 2019 through the dating app Hinge.","Courtney Jameson Bass and Daniel Benjamin Sherizen were married Nov. 29 at Boston City Hall. Alex Geourntas, a justice of the peace, officiated.",Fashion & Style,https://www.nytimes.com/2019/12/01/fashion/weddings/courtney-bass-daniel-sherizen.html
2019-12-01,"Lindsey Puliti, Gregory Kay","The couple met in 2014 at a mutual friend’s backyard party, and began dating six months later, after the friend invited both of them to another party.",Lindsey Maria Puliti and Gregory Alan Kay were married Nov. 30 in Newark. The Rev. Paul M. Donohue performed the ceremony at St. Lucy’s Roman Catholic Church.,Fashion & Style,https://www.nytimes.com/2019/12/01/fashion/weddings/lindsey-puliti-gregory-kay.html
2019-12-01,What’s on TV Sunday: Kacey Musgraves’s Christmas Show and ‘Apollo 11’,"Stream Kacey Musgraves’s modern take on classic Christmas specials, and catch an immersive documentary about the Apollo 11 moon landing.","THE KACEY MUSGRAVES CHRISTMAS SHOW Stream on Amazon. Kacey Musgraves is an artist who can create her own psychedelic, technicolor world inspired by sepia-tone, classic country music. That’s the conceit behind this Christmas special, which pays tribute to holiday variety shows of the past hosted by Bing Crosby, Johnny Cash and the Carpenters. Musgraves has tapped an all-star cast that includes Dan Levy of “Schitt’s Creek,” Kendall Jenner and the Radio City Rockettes to help her bring her 2016 Christmas album “A Very Kacey Christmas” to life. Leon Bridges, Camila Cabello, Lana Del Rey, James Corden and Zooey Deschanel stop by to perform songs from that album and the Christmas canon with Musgraves, while Troye Sivan joins the singer in the debut of a new collaboration called “Glittery.” Even Musgraves’s grandmother Nana stops by to spread some Christmas cheer.",Arts,https://www.nytimes.com/2019/12/01/arts/television/whats-on-tv-sunday-kacey-musgravess-christmas-show-and-apollo-11.html
2019-12-01,China Cracks Down on Fentanyl. But Is It Enough to End the U.S. Epidemic?,"After years of American pressure, China is taking steps to shut off the illicit supply of deadly synthetic opioids. But don’t expect an end to the overdoses.","When things go wrong, those in power often promise to make it right. But do they? In this series, The Times investigates to see if those promises were kept.",World,https://www.nytimes.com/2019/12/01/world/asia/china-fentanyl-crackdown.html
2019-12-01,‘My Children Often Call Me Old-Fashioned. I Prefer Traditional.’,"Paying with cash, wondering what a subway rider is studying and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:,New York,https://www.nytimes.com/2019/12/01/nyregion/metropolitan-diary.html
2019-12-01,Plunge in 3 Hong Kong Stocks Offers a Cautionary Tale,The sudden drops raise fresh questions about corporate governance and regulatory oversight in a crossroads for global finance.,"HONG KONG — Even by the standards of Hong Kong, where the ups and downs of the stock market rival events at the horse track as a spectator sport, three recent flameouts have been spectacular. ",Business Day,https://www.nytimes.com/2019/12/01/business/dealbook/hong-kong-stocks.html
2019-12-01,Hong Kong Police Fire Tear Gas as Protesters Return in Force,"After a week of relative calm and a vote that boosted protesters’ cause, officers fired tear gas and rubber bullets, and demonstrators attacked shops.","HONG KONG — After a relative lull in the protests, thousands of pro-democracy activists turned out Sunday for three demonstrations a week after scoring a major victory in elections that were viewed as a broad endorsement of the movement’s goals.",World,https://www.nytimes.com/2019/12/01/world/asia/hong-kong-protests.html
2019-12-01,‘Sent Candy’: Cockpit Tapes Show Russian Pilots Bombing Syrian Civilians,"A Times investigation used cockpit recordings to show for the first time how Russian pilots attacked civilians in Syria this summer, killing dozens.","A Times investigation used cockpit recordings to show for the first time how Russian pilots attacked civilians in Syria this summer, killing dozens.",World,https://www.nytimes.com/video/world/middleeast/100000006818506/russia-bombs-syria-civlians.html
2019-12-01,A Civilian Camp in Syria Was Bombed. Here’s How We Traced the Culprit.,"Eyewitness photos and videos, flight logs and cockpit tapes obtained by The Times enabled reporters to trace an airstrike on a Syrian camp for displaced families to a Russian pilot.","Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together.",Reader Center,https://www.nytimes.com/2019/12/01/reader-center/syria-russia-bombing-video-investigation.html
2019-12-01,Called to Serve Children and Looking for Her Opportunity,Shirley Dieujuste lost her job at a child care center and could not pay her rent. Now she is looking for other ways to provide children with love and hope.,"NEW ROCHELLE, N.Y. — When Shirley Dieujuste worked at a child care center in Westchester County, she loved helping children puzzle out how to write letters.",Neediest Cases,https://www.nytimes.com/2019/12/01/neediest-cases/foster-care-new-rochelle.html
2019-12-01,How a Curious Mammal Evolved Its Venom,"Solenodons are highly unusual, and very difficult to study.",The Hispaniolan solenodon is a wondrously strange creature.,Science,https://www.nytimes.com/2019/12/01/science/solenodons-venom.html
2019-12-01,"Homes That Sold for Around $600,000",Recent residential sales in New York City and the region.,"Each week, our survey of recent residential sales in New York City and the surrounding region focuses on homes that sold around a certain price point, allowing you to compare single-family homes, condos and co-ops in different locales.",Real Estate,https://www.nytimes.com/2019/12/01/realestate/homes-that-sold-for-around-600000.html
2019-12-01,How a Divided Left Is Losing the Battle on Abortion,"Miscalculations, and an unexpected victory by President Trump, have put abortion access at its most vulnerable point in decades, and the left on the defensive. Now it is trying to recover.","ATLANTA — The pin was small, and rusted on the back. Sharon Wood had packed it away in 1973 as a relic of a battle fought and won: the image of a black coat hanger, slashed out by a red line. ",U.S.,https://www.nytimes.com/2019/12/01/us/politics/abortion-planned-parenthood.html
2019-12-01,‘I Wanted to Die:’ Northern Ireland Confronts a Suicide Crisis,"Haunted by a violent past, the territory has one of the highest suicide rates in the world.","LURGAN, Northern Ireland — On a cold February night in 2001, as Joe Holbeach was jogging along the pebbled shores of Newcastle in Northern Ireland, he imagined being taken in by the vicious tide and drowning. Days later, he stood on the edge of the Giant’s Causeway cliff top and gazed down at the steep drop, trying to find the courage to jump.",World,https://www.nytimes.com/2019/12/01/world/europe/northern-ireland-suicide.html
2019-12-01,Assange to Testify on Being Recorded in Embassy in London,"Recordings have emerged of private conversations that Julian Assange, the WikiLeaks founder, had while living in the Ecuadorean Embassy. He and a Spanish prosecutor blame the United States.","MADRID — This much has become clear in recent weeks: When Julian Assange, the WikiLeaks founder, was living in Ecuador’s embassy in London, someone was spying on him, recording his private conversations. The question is: Who ordered the surveillance?",World,https://www.nytimes.com/2019/12/01/world/europe/assange-spying-embassy-Ecuador.html
2019-12-01,"Holiday Travel, AIDS, Sea Snakes: Your Weekend Briefing",Here’s what you need to know about the week’s top stories.,(Want to get this briefing by email? Here’s the sign-up.) ,Briefing,https://www.nytimes.com/2019/12/01/briefing/holiday-travel-aids-sea-snakes.html
2019-12-01,"U.S. Drone Killed Afghan Civilians, Officials Say","The strike on a car killed all five onboard, including a woman who had given birth hours before, relatives and officials said.","KHOST, Afghanistan — An American drone strike on a car carrying a woman who had just given birth in southeastern Afghanistan left five people dead, including the mother, three of her relatives and the driver, Afghan officials and family members said on Sunday.",World,https://www.nytimes.com/2019/12/01/world/asia/drone-civilians-afghanistan.html
2019-12-01,"In Prince Andrew Scandal, Prince Charles Emerges as Monarch-in-Waiting","After a public-relations debacle stirred questions about the role of Queen Elizabeth II, the Prince of Wales is asserting a newfound authority in British royal affairs.","LONDON — When Queen Elizabeth II welcomes President Trump and other world leaders to Buckingham Palace on Tuesday to mark the 70th anniversary of NATO, it will be another testament to her extraordinary longevity: She acceded to the throne only three years after the alliance was formed.",World,https://www.nytimes.com/2019/12/01/world/europe/prince-charles-andrew-queen.html
2019-12-01,The Week in Business: The King of Luxury Just Got Even Richer,"Look, it’s a not a Black Friday-related email! Allow us to interrupt your post-Thanksgiving pie nibbling and online shopping with our weekly cheat sheet to the top stories in business and tech. Catch up on the latest and then enjoy what’s left of your loafing time. ","Look, it’s a not a Black Friday-related email! Allow us to interrupt your post-Thanksgiving pie nibbling and online shopping with our weekly cheat sheet to the top stories in business and tech. Catch up on the latest and then enjoy what’s left of your loafing time. ",Business Day,https://www.nytimes.com/2019/12/01/business/the-week-in-business-the-king-of-luxury-just-got-even-richer.html
2019-12-01,"China Is Aiming to ‘Break’ Detained Australian Writer, Lawyers Say","Yang Hengjun has been shackled, cut off from all contact with his family and interrogated daily to make him confess to being a spy, his representatives said.","SYDNEY, Australia — Chinese officials have cut off all contact between a detained Australian writer and democracy activist, Yang Hengjun, and his family, in what his lawyers described on Sunday as an effort to “break” Mr. Yang and force him to confess to being a spy.",World,https://www.nytimes.com/2019/12/01/world/australia/yang-hengjun-isolation-china.html
2019-12-01,"10 People Wounded in New Orleans Shooting, Police Say",A motive for the shooting is unknown and the authorities said no arrests had been made.,The authorities in New Orleans are investigating a shooting that left at least 10 people wounded early on Sunday during a weekend of a popular football game that draws many visitors.,U.S.,https://www.nytimes.com/2019/12/01/us/new-orleans-shooting.html
2019-12-01,How I Found Myself in Mrs. Maisel’s Shoes,"Newly separated and living in her parents’ building, a writer gives stand-up comedy a try. What happened next was not in the script.","Last summer, the day my husband drove my daughter to sleepaway camp, I moved into my parents’ apartment building. Neighbors who had known me since childhood saw me in the elevator and asked what I was doing there. “House-sitting,” I said. In truth I was getting divorced, and crashing to save money until I found a new place for my daughter, 14, and me. When I told friends my situation, they said, “You’re the real-life Mrs. Maisel.” Minus the costuming and time period, there were striking similarities: difficult split, close Jewish family, prying neighbors. ",Arts,https://www.nytimes.com/2019/12/01/arts/television/stand-up-comedy-mrs-maisel.html
2019-12-01,"The Best Movies and TV Shows Coming to Netflix, Apple TV Plus and More in December","Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for December.",Watching is The New York Times’s TV and film recommendation website. Sign up for our twice-weekly newsletter here.,Arts,https://www.nytimes.com/2019/12/01/arts/television/new-to-stream-netflix.html
2019-12-01,What to Cook This Week,"Cook salsa verde chicken in a pressure or slow cooker, or make a comforting bowl of beef and broccoli.","Good morning. There’s holiday music playing 12 hours a day in my house these days, frost in the corner of the windows, a fire in the hearth. Projects are running: tourtière for Christmas Eve; black cake for Christmas night. We’re finishing up the leftovers from Thanksgiving, and I’m planning the turkey-bone gumbo I’ll make later today, a tradition I picked up from the New Orleans storyteller Pableaux Johnson, whose ways with a turkey carcass are legendary.",Food,https://www.nytimes.com/2019/12/01/dining/what-to-cook-this-week.html
2019-12-01,Snow and Sleet Cause Havoc for Travelers,"The morning commute will be cold and rainy, with snow beginning later as temperatures drop.",[Update: Get the latest information on weather and transit conditions here.],New York,https://www.nytimes.com/2019/12/01/nyregion/nyc-weather.html
2019-12-01,Jack Merritt Died in the London Bridge Attack. Don’t Forget What He Stood For.,Remembering a life cut short.,"I remember a morning of unadulterated goodness. I’d come to celebrate graduation at a local men’s prison. The inmates had spent the semester studying criminal justice with students from the University of Cambridge as part of a program called Learning Together. The men from the prison dressed up for the occasion, hair slicked back and shirts tucked in.",Opinion,https://www.nytimes.com/2019/12/01/opinion/london-bridge-attack-jack-merritt.html
2019-12-01,"Irving Burgie, Who Wrote Calypso Hits for Harry Belafonte, Dies at 95","He and Mr. Belafonte were behind the calypso craze of the 1950s. Mr. Burgie was also a singer, under the name Lord Burgess.","Irving Burgie, a singer, composer and lyricist whose songs were immortalized by Harry Belafonte during the calypso craze of the 1950s, died on Friday in Brooklyn. He was 95.",Arts,https://www.nytimes.com/2019/12/01/arts/music/irving-burgie-dead.html
2019-12-01,Don’t Give Up on Criminal Justice Reform,"Philanthropies cite a false choice between justice and safety, and the positive effects of cash bail reform.",To the Editor:,Opinion,https://www.nytimes.com/2019/12/01/opinion/letters/criminal-justice-reform.html
