date,headline,abstract,lead_paragraph,section,url
2019-03-01,The Eagles of Reelfoot Lake,Why do these birds mean so much to us? Maybe because we almost lost them.,"TIPTONVILLE, Tenn. — In the far northwest corner of Tennessee, just this side of the Mississippi River, lies a landscape like no other. Reelfoot Lake is less a lake than a system of bayous, creeks and swampland connected by areas of shallow open water. It was created in the winter of 1811-1812 when a series of powerful earthquakes and aftershocks caused 15,000 acres of cypress forest to sink. The waters of the Mississippi River rushed into the depression. To eyewitnesses, the river seemed to be flowing backward.",Opinion,https://www.nytimes.com/2019/02/28/opinion/the-eagles-of-reelfoot-lake.html
2019-03-01,"Why Allen Weisselberg, Trump’s Money Man, Could Face Scrutiny Next",Mr. Weisselberg has referred to himself as President Trump’s “eyes and ears” at the Trump Organization. He was incriminated by Michael Cohen in testimony on Wednesday.,[What you need to know to start the day: Get New York Today in your inbox.],New York,https://www.nytimes.com/2019/02/28/nyregion/allen-weisselberg-facts-history.html
2019-03-01,"Russia Blocks Venezuela Measure at U.N., Calling It a U.S. Ploy for Regime Change","In a Cold War-style dispute at the United Nations, Russia sided with President Nicolás Maduro of Venezuela and against an American resolution calling for aid distribution and new elections.","Calling it a “mere pretext” for sinister intent, Russia vetoed an American resolution in the United Nations Security Council on Thursday for new elections and unhindered distribution of humanitarian aid in Venezuela.",World,https://www.nytimes.com/2019/02/28/world/americas/russia-venezuela-veto-united-nations.html
2019-03-01,Gap Plans to Spin Off Old Navy After a Dismal Year,"Old Navy will become its own public company, while Gap will form another public company made up of its namesake label and its other brands like Banana Republic.","Gap, one of the largest operators of mall stores in the United States, said on Thursday that it planned to spin off Old Navy into a separate public company, drawing a line between the family-friendly apparel chain and its classic, more expensive brands.",Business Day,https://www.nytimes.com/2019/02/28/business/gap-old-navy-spinoff.html
2019-03-01,Netanyahu Responds to Effort to Indict Him: What He Said and What He Meant,"Prime Minister Benjamin Netanyahu delivered an emotional response to the decision to indict him, with a not-too-subtle subtext.","JERUSALEM — By turns angry and choked up, sneering and defiant, Prime Minister Benjamin Netanyahu delivered a lengthy, emotional response Thursday night to the decision by Israel’s attorney general to indict him on bribery and other corruption charges.",World,https://www.nytimes.com/2019/02/28/world/middleeast/benjamin-netanyahu-indictment-speech.html
2019-03-01,Morality and Michael Cohen,Wednesday’s testimony and the crisis of American conscience.,"I often wonder who didn’t love Donald Trump. I often wonder who left an affection void that he has tried to fill by winning attention, which is not the same thing. He’s turned his life into a marketing strategy. As Michael Cohen said in his testimony on Wednesday, even the presidential campaign was a marketing campaign to build the Trump brand.",Opinion,https://www.nytimes.com/2019/02/28/opinion/michael-cohen-testimony.html
2019-03-01,A Clash at the Cohen Hearing Reveals the Left’s Racial Divide,A clash over racism between a freshman Democrat and a conservative Republican revealed as much about the divide within the Democratic Party as the chasm between Democrats and Republicans over race.,"WASHINGTON — As the child of former sharecroppers, Representative Elijah E. Cummings of Maryland is no stranger to blunt conversations about race. But when a fiery freshman Democrat practically accused a conservative Republican of racism on Wednesday, the uneasy truce that Mr. Cummings brokered put him in the center of a raw debate over race and gender in a changing House.",U.S.,https://www.nytimes.com/2019/02/28/us/politics/race-divide-democrats-republicans.html
2019-03-01,"Mongols Biker Club Can Keep Its Logo, Judge Rules",A federal jury said last month that the motorcycle gang must forfeit the rights to its trademarked logo. But a judge said it would be unconstitutional.,"SANTA ANA, Calif. — Nearly two months after a federal jury decided that a notorious motorcycle club must forfeit the rights to its trademarked emblem, a judge on Thursday nullified the verdict, finding that seizure of the intellectual property was unconstitutional.",U.S.,https://www.nytimes.com/2019/02/28/us/mongol-motorcycle-club-ruling.html
2019-03-01,"Mexico Approves 60,000-Strong National Guard. Critics Call It More of the Same.",Congress gave the go-ahead for the creation of a new security force to be overseen by civilian authorities. The move awaits state approvals.,"MEXICO CITY — Mexico’s Congress on Thursday approved the creation of a 60,000-member National Guard to tackle the nation’s public security crisis, a force that President Andrés Manuel López Obrador has made a cornerstone of his plan to confront organized crime and curb soaring violence.",World,https://www.nytimes.com/2019/02/28/world/americas/mexico-amlo-national-guard.html
2019-03-01,How Much Watching Time Do You Have This Weekend?,"Our TV critic Margaret Lyons has great suggestions on what to watch, whether you have a half-hour or several.","No matter how much free time you have this weekend, we have TV recommendations for you. Come back every Friday for new suggestions on what to watch.",Arts,https://www.nytimes.com/2019/02/28/arts/television/best-weekend-tv.html
