date,headline,abstract,lead_paragraph,section,url
2014-12-01,Evolution and the American Myth of the Individual,The sanctification of the idea of the individual embraced by libertarians and the Tea Party ignores our evolved human nature as social animals.,We will certainly hear it said many times between now and the 2016 elections that the country’s two main political parties have “fundamental philosophical differences.” But what exactly does that mean? ,Opinion,https://opinionator.blogs.nytimes.com/2014/11/30/evolution-and-the-american-myth-of-the-individual/
2014-12-01,"In Long-Awaited Barclays Debut, Derrick Rose Helps Bulls Win","Rose, who some believe should have played in a 2013 playoff series against the Nets, struggled early but ended up with a steady performance and a standing ovation by the Chicago fans in attendance.","During Tom Thibodeau’s seven years as a Knicks assistant, from 1996 to 2003, he witnessed the range of emotions that the team’s fans harbored for Patrick Ewing.",Sports,https://www.nytimes.com/2014/12/01/sports/basketball/derrick-rose-making-belated-brooklyn-debut-leads-bulls-over-nets.html
2014-12-01,Finding a Secretary of Defense,"If Chuck Hagel isn't the right Pentagon chief to respond to an onslaught of global crises, who is?",,Opinion,https://www.nytimes.com/roomfordebate/2014/11/30/what-kind-of-pentagon-chief-does-obama-need
2014-12-01,Star Witness in Apple Lawsuit Is Still Steve Jobs,"The Apple co-founder’s emails in past lawsuits — a mix of blunt threats and cheery financial promises — have made him an exceptional witness against his own company, even from beyond the grave.","SAN FRANCISCO — Three years after his death, Steve Jobs is very much a presence in courtrooms across the country.",Technology,https://www.nytimes.com/2014/12/01/technology/star-witness-in-apple-suit-is-steve-jobs.html
2014-12-01,Power Line Fears,News media coverage in the 1980s and early 1990s fueled fears of a national cancer epidemic caused by power lines and generated a debate that still lingers today.,News media coverage in the 1980s and early 1990s fueled fears of a national cancer epidemic caused by power lines and generated a debate that still lingers today.,Health,https://www.nytimes.com/video/health/100000003263065/power-line-fears.html
2014-12-01,"A Last Hurrah for ‘Night at the Museum’ Franchise, and for Robin Williams","“Night at the Museum: Secret of the Tomb,” which opens in the United States on Dec. 19, features Robin Williams in his final film role.","LOS ANGELES — After wrapping his last shot of Robin Williams in “Night at the Museum: Secret of the Tomb” in May, Shawn Levy, the movie’s director, joined Ben Stiller, its star, in an on-set tribute to Mr. Williams.",Business Day,https://www.nytimes.com/2014/12/01/business/media/a-last-hurrah-for-night-at-the-museum-franchise-and-for-robin-williams.html
2014-12-01,"Long After an ’80s Scare, Suspicion of Power Lines Prevails",News reports in the 1980s and early 1990s fueled fears of a national cancer epidemic caused by power lines and generated a debate that still lingers.,"If you are old enough to have been watching television before the advent of plasma screens, your parents may very well have ordered you not to sit too close to the set. Bad for your eyes, they probably said. Worse, they warned, the TV’s cathode ray tube emitted radiation that could cause who-knows-how-much harm.",Health,https://www.nytimes.com/2014/12/01/health/long-after-an-80s-scare-suspicion-of-power-lines-prevails.html
2014-12-01,A Neighbor and His Window Box,"Metropolitan Diary: A woman followed the seasons, and the progress of an acquaintance, through the ups and downs of his flower display.", Dear Diary: ,New York,https://cityroom.blogs.nytimes.com/2014/11/30/a-neighbor-and-his-window-box/
2014-12-01,"Arbitrator Says Roger Goodell Didn’t Lie About Ray Rice Case, N.F.L. Counsel Asserts","The arbitrator, Barbara S. Jones, disagreed with Goodell’s version of discussions with Rice over his suspension. But she also did not question his honesty or integrity, the league’s general counsel said.","N.F.L. Commissioner Roger Goodell did not lie. That was the message that Jeff Pash, the league’s general counsel, relayed to team executives Friday after an arbitrator overturned the indefinite suspension of Ray Rice, the onetime Baltimore Ravens running back who was caught on video knocking out his fiancée in a hotel elevator.",Sports,https://www.nytimes.com/2014/12/01/sports/football/arbitrator-says-roger-goodell-didnt-lie-about-ray-rice-case-nfl-counsel-asserts.html
2014-12-01,Black Friday Fatigue? Thanksgiving Weekend Sales Slide 11 Percent,"Sales were estimated to have dropped to $50.9 billion from $57.4 billion last year, puzzling experts who predicted strong growth.",Have Americans finally had enough of Black Friday madness? ,Business Day,https://www.nytimes.com/2014/12/01/business/thanksgiving-weekend-sales-at-stores-and-online-slide-11-percent.html
