date,headline,abstract,lead_paragraph,section,url
2021-04-01,Nationals Player Tests Positive for Virus Before Opening Day,"Because of contract-tracing rules, four other players and a staff member will be held out of Washington’s season opener against the Mets on Thursday.","WASHINGTON — In the last Major League Baseball game of 2020, the Los Angeles Dodgers were forced to remove third baseman Justin Turner from the final moments of the World Series after learning that he had tested positive for the coronavirus.",Sports,https://www.nytimes.com/2021/03/31/sports/baseball/nationals-positive-test-coronavirus.html
2021-04-01,Investment Firm’s Collapse Put Unseen Risks on Full Display,Archegos Capital Management’s use of swaps helped conceal its exposure to huge blocks of shares but showed once again how lightly regulated derivatives can shake the financial system.,"After the implosion of a little-known investment firm saddled banks around the world with billions of dollars in losses last week, one big question is being asked all over Wall Street: How did they let this happen?",Business Day,https://www.nytimes.com/2021/03/31/business/archegos-stock-market-swaps.html
2021-04-01,Clerk Who Questioned $20 Bill Watched Floyd Arrest With ‘Disbelief and Guilt’,"During the third day of Derek Chauvin’s trial, witness after witness agonized over whether they could have done anything to stop what would eventually happen to George Floyd.","MINNEAPOLIS — He chatted with a store clerk about playing football. He grabbed a banana off a shelf, flipped through a wad of cash, and hugged and exchanged pleasantries with a woman, laughing with his hand on her back.",U.S.,https://www.nytimes.com/2021/03/31/us/chauvin-trial-floyd.html
2021-04-01,"40 Years After Reagan, a Bet Big Government Can Get Something Done","President Biden feels a burning sense of competition, his aides say, to prove that democratic capitalism can work.","WASHINGTON — It has been 40 years since President Ronald Reagan declared in his first inaugural address that “government is not the solution to our problems, government is the problem.”",U.S.,https://www.nytimes.com/2021/03/31/us/politics/biden-infrastructure.html
2021-04-01,Investigators say a Trump aide took it upon himself to award hefty pandemic contracts.,"Peter Navarro, frustrated by the snail’s pace response to Covid-19, gave contracts worth hundreds of millions of dollars to politically connected or novice companies, according to a House inquiry.",The Trump administration was so slow to prepare for the coronavirus pandemic that a top aide to President Donald J. Trump took matters into his own hands.,World,https://www.nytimes.com/2021/03/31/world/trump-peter-navarro-pandemic.html
2021-04-01,"Jill Biden, in California, Lends Support to Farmworkers Seeking Vaccinations","The first lady was in Delano, Calif., to mark the birthday of César Chávez, the labor organizer who formed the country’s first successful farmworkers’ union.","DELANO, Calif. — Jill Biden, the first lady, traveled to California on Wednesday to visit a pop-up vaccination site for farmworkers who have lobbied for priority access to shots during the pandemic.",U.S.,https://www.nytimes.com/2021/03/31/us/politics/jill-biden-california.html
2021-04-01,Man Is Charged With Smuggling in Crash That Killed 13 Migrants in California,More than two dozen people were crowded into an S.U.V. that collided with a tractor-trailer near the border. Jose Cruz Noguez was accused of coordinating the smuggling attempt.,Federal authorities in California charged a man on Tuesday with coordinating a smuggling attempt that resulted in the deaths of 13 Mexican and Guatemalan citizens in one of the deadliest border-related crashes in decades.,U.S.,https://www.nytimes.com/2021/03/31/us/california-mexico-border-crash-jose-cruz-noguez.html
2021-04-01,"For many college students, pandemic life is disappointing. For others, it is a financial crisis.","As campuses struggle under the shadow of the pandemic, many students report having trouble paying for food, housing and other basic needs.","Colleges around the country have been struggling under the shadow of the coronavirus, facing declining enrollment and major budget cuts. And students have mourned the loss of the traditional college experience, grappling with the disruption as campuses closed and many classes moved on line.",World,https://www.nytimes.com/2021/03/30/world/college-students-economic-struggle.html
2021-04-01,Child Care in Crisis: Can Biden’s Plan Save It?,"Child-care centers improvised during the pandemic, scrambling to stay open with razor-thin budgets and little government guidance. How long will the short-term solutions last?","In suburban Ohio, a decades-old child-care center that was thriving before the pandemic shut its doors for the final time in August.",U.S.,https://www.nytimes.com/2021/03/31/us/child-care-centers-crisis.html
2021-04-01,"Quite a Job, You Have to Admit",Sam Ezersky wishes us all a happy April Fools’ Day.,"THURSDAY PUZZLE — It doesn’t happen every year, but once in a while the puzzle editors like to throw solvers a curveball on April 1. The most notable one — at least while I’ve been here — was in 2016, when Peter Gordon made a puzzle containing the message, “DUE TO BUDGET CUTS, THE NEW YORK TIMES CROSSWORD PUZZLE WILL END TOMORROW.” I thought that this was a hilarious April Fools’ joke that no one would possibly take seriously, so the Wordplay column for that day played along.",Crosswords & Games,https://www.nytimes.com/2021/03/31/crosswords/daily-puzzle-2021-04-01.html
