date,headline,abstract,lead_paragraph,section,url
2016-07-01,"With Rose and (Maybe) Noah, Knicks’ Rebuilding Strategy Heats Up","The team is said to be meeting with Joakim Noah, its primary target in the free-agent market.","WINTER GARDEN, Fla. — Not so long ago, the Knicks appeared to be settling in for a long rebuilding under Phil Jackson, the team’s president. He preached patience and prudence, twin concepts that never really meshed with Carmelo Anthony’s stated desire to vie for championships — or at least a shot at the playoffs — while he still clung to some vestige of his prime.",Sports,https://www.nytimes.com/2016/07/01/sports/basketball/joakim-noah-knicks-turn-their-rebuilding-strategy-up-a-notch.html
2016-07-01,Slowdown in Merger Deals Attributed to Political Uncertainty,"Mergers and acquisitions bankers and lawyers pegged the decline to concerns about antitrust regulation, the United States presidential election and last week’s Brexit vote.",Uncertainty is often a deal breaker.,Business Day,https://www.nytimes.com/2016/07/01/business/dealbook/slowdown-in-merger-deals-attributed-to-political-uncertainty.html
2016-07-01,"Donald Trump, in a Trade Speech in New Hampshire, Veers Off to Jab Mexico","The comment was reminiscent of the primary campaign, rather than the more disciplined approach Mr. Trump has sought to take in recent weeks.","MANCHESTER, N.H. — Donald J. Trump was seven minutes into an address on Thursday on the loading dock of a shuttered lighting plant here in New Hampshire, reading from prepared remarks, when he turned his attention to Mexico. That country’s leaders are smarter than those in the United States, the presumptive Republican presidential nominee said.",U.S.,https://www.nytimes.com/2016/07/01/us/politics/donald-trump-campaign.html
2016-07-01,Dance Listings for July 1-7,A selected guide to dance performances in New York City.,A selected guide to dance performances in New York City.,Arts,https://www.nytimes.com/2016/07/01/arts/dance/dance-listings-for-july-1-7.html
2016-07-01,"Fewer New York Students Will Attend Summer School, Continuing a Trend","Nearly 6 percent of all third through eighth graders must attend the classes, down from 6.3 percent last year, the city’s Education Department said.","Fewer students will be required to go to summer school this year, the New York City Education Department said on Thursday, continuing a downward trend under Mayor Bill de Blasio.",New York,https://www.nytimes.com/2016/07/01/nyregion/fewer-new-york-students-will-attend-summer-school-continuing-a-trend.html
2016-07-01,Half of Williams’s Board Resigns After Vote to Oust C.E.O. Falls Short,"The moves call into question the future of Williams, where directors had been divided over whether to accept Energy Transfer’s initial approaches a year ago.","About half of the directors at the Williams Companies resigned on Thursday over disagreements about the future of the pipeline operator, three people with direct knowledge of the matter said. The moves followed the dismantling of its $38 billion merger with Energy Transfer Equity earlier in the week over a tax issue.",Business Day,https://www.nytimes.com/2016/07/01/business/dealbook/half-of-williamss-board-resigns-after-vote-to-oust-ceo-falls-short.html
2016-07-01,Joe Maddon’s Zaniness Keeps the Game Fun for His Cubs,"Tuesday’s game against the Reds, in which three Chicago relievers played left field, was the latest example of the manager’s creativity.","When the bullpen phone rang in the 15th inning of Tuesday’s road game in Cincinnati, Pedro Strop assumed he would start warming up. Strop is a relief pitcher, after all, and that is his job.",Sports,https://www.nytimes.com/2016/07/01/sports/baseball/joe-maddons-zaniness-keeps-the-game-fun-for-his-cubs.html
2016-07-01,Museum & Gallery Listings for July 1-7,A critical guide to exhibitions and installations in the New York area.,A critical guide to exhibitions and installations in the New York area.,Arts,https://www.nytimes.com/2016/07/01/arts/design/museum-gallery-listings-for-july-1-7.html
2016-07-01,An Uphill Fight to Curb the Pull of New York City’s Lobbyists,The City Council is sitting on a bill that would stop a campaign finance law from being used to bolster lobbyists’ power.,"In a season rank with the stench of money in politics, you’d think that a piece of legislation that would strike a small blow for better government, a wiser use of public funds, would sail through the New York City Council.",New York,https://www.nytimes.com/2016/07/01/nyregion/an-uphill-fight-to-curb-the-pull-of-new-york-citys-lobbyists.html
2016-07-01,Syrians Stranded at Jordan’s Border Struggled to Survive. Then the Water Stopped.,"Since a suicide bomber killed seven Jordanian security officials more than a week ago, some 60,000 refugees have not had access to food or medicine.","AMMAN, Jordan — In the middle of a roadless desert on the edge of Syria and Jordan, thousands of Syrian men, women and children have been living for months in tents made of head scarves and tarp.",World,https://www.nytimes.com/2016/07/01/world/middleeast/syrian-refugees-jordan.html
2016-07-01,"As Top Golfers Drop Out of Rio Games, Tennis Stars Still Seek Gold","When tennis made its return to the Olympics in 1988, players stayed away, much like the golfers who have opted out of Rio. But tennis has since made a triumphant comeback.","WIMBLEDON, England — The list of entries for the tennis event at the Summer Olympics was announced on Thursday, and it was quite a contrast with the announcements that keep landing in our inboxes from the planet’s top golfers.",Sports,https://www.nytimes.com/2016/07/01/sports/tennis/as-top-golfers-drop-out-of-rio-games-tennis-stars-still-seek-gold.html
2016-07-01,New Jersey Legislature Fails to Reach Deal on Gas Tax,"The State Senate declined to sign on to the Assembly’s plan, backed by Gov. Chris Christie, to raise the gas tax and lower the sales tax.","New Jersey lawmakers failed to reach an agreement this week over plans to raise the state’s famously low gas tax, after Gov. Chris Christie threw his support behind one of two competing proposals.",New York,https://www.nytimes.com/2016/07/01/nyregion/new-jersey-legislature-fails-to-reach-deal-on-gas-tax.html
2016-07-01,Recruit’s Death Leads to Wider Investigation of Abuse in Marines,"More than three months after Raheel Siddiqui fell to his death at a training depot, 15 drill instructors and other Marine leaders are under investigation.","TAYLOR, Mich. — Raheel Siddiqui was well on his way to becoming an American success story.",U.S.,https://www.nytimes.com/2016/07/01/us/recruits-death-leads-to-wider-investigation-of-abuse-in-marines.html
2016-07-01,Around Town for July 1-7,"A listing of discussions, film screenings, cultural activities and walking tours in New York City.","A listing of discussions, film screenings, cultural activities and walking tours in New York City.",Arts,https://www.nytimes.com/2016/07/01/arts/around-town-for-july-1-7.html
2016-07-01,Luck Runs Out for a Leader of ‘Brexit’ Campaign,"Boris Johnson, the chronically disheveled former mayor of London, was done in by his own hubris and lack of preparation in the face of the Brexit result.","LONDON — One day in 2004, Boris Johnson was interrupted on his morning jog by a pack of tabloid reporters massed outside his house in North London. They asked about rumors that Mr. Johnson, then editor of The Spectator magazine and a member of Parliament, had once had an extramarital affair, gotten his lover pregnant and paid for her abortion.",World,https://www.nytimes.com/2016/07/01/world/europe/boris-johnson-brexit-conservatives.html
2016-07-01,Spare Times for Children Listings for July 1-7,"A select guide to cultural events for children, teenagers and families.","A select guide to cultural events for children, teenagers and families.",Arts,https://www.nytimes.com/2016/07/01/arts/spare-times-for-children-listings-for-july-1-7.html
2016-07-01,Movie Listings for July 1-7,Read reviews of new releases and search our full database of thousands of films at nytimes.com/reviews/movies.,Read reviews of new releases and search our full database of thousands of films at nytimes.com/reviews/movies.,Movies,https://www.nytimes.com/2016/07/01/movies/movie-listings-for-july-1-7.html
2016-07-01,New Documents Question Timeline in Orlando Nightclub Massacre,City officials were asked why it may have taken nearly three hours after the shooting stopped to take down the gunman who killed 49 and injured more than 50.,"Wounded nightclub patrons, trapped inside a bathroom during a standoff with a heavily armed gunman, pleaded for the police to rescue them, according to newly released sheriff’s dispatch logs — with some of them telling 911 operators that they were bleeding to death, or losing their vision and the feeling in their limbs.",U.S.,https://www.nytimes.com/2016/07/01/us/new-documents-question-timeline-in-orlando-nightclub-massacre.html
2016-07-01,"Oh Se-jong, Olympic Speedskater Who Won Relay Gold, Dies at 33",Oh was a member of star-studded South Korean teams that won titles at the Olympic Games and world championships.,"Oh Se-jong, a South Korean speedskater who helped his country win the gold medal in the 5,000-meter relay at the 2006 Winter Olympics in Turin, Italy, died in a motorcycle collision Monday in Seoul. He was 33.",Sports,https://www.nytimes.com/2016/07/02/sports/olympics/oh-se-jong-olympic-speedskater-who-won-relay-gold-dies-at-33.html
2016-07-01,"Anahid Ajemian, Violinist and New-Music Champion, Dies at 92","Ms. Ajemian was known for her extensive solo work but also for performing with her sister, Maro Ajemian, a pianist.","Anahid Ajemian, a violinist known as an ardent champion of new music, died on June 13 at her home in Manhattan. She was 92.",Arts,https://www.nytimes.com/2016/07/01/arts/music/anahid-ajemian-violinist-and-new-music-champion-dies-at-92.html
2016-07-01,Backslash Neighbor,James Mulhern offers us a tough entry into our solving weekend.,FRIDAY PUZZLE — You know a solve is going to be tough when your very first gimme is a misdirection about foreign currency (RIALS). I hope this doesn’t mean we’re going to have a tough solving holiday weekend.,Crosswords & Games,https://wordplay.blogs.nytimes.com/2016/06/30/backslash-neighbor/
2016-07-01,"Wassyl Slipak, Who Left Paris Opera for Ukraine War, Dies at 41",Mr. Slipak quit his baritone position in Paris to join nationalist fighters in his native Ukraine.,"MOSCOW — Wassyl Slipak, a baritone at the Paris Opera who became a folk hero in his native Ukraine for returning home to fight in his country’s war in the east, was killed by sniper fire on Wednesday near the town of Debaltseve. He was 41.",World,https://www.nytimes.com/2016/07/01/world/europe/wassyl-slipak-who-left-paris-opera-for-ukraine-war-dies-at-41.html
2016-07-01,Few Newark Children Found to Have Elevated Lead After School Water Scare,Blood tests were offered after the Newark school district found high levels of lead in water from drinking fountains and faucets at 30 public schools in March.,"High levels of lead found in the drinking water of public schools in Newark do not appear to have caused widespread poisoning of children, the results of blood tests released by the school district indicate.",New York,https://www.nytimes.com/2016/07/01/nyregion/few-newark-children-found-to-have-elevated-lead-after-school-water-scare.html
2016-07-01,Indictment Links Chipotle Executive to New York Drug Ring,"In another blow to Chipotle, its chief creative and development officer, Mark Crumpacker, was charged with drug possession.",Chipotle Mexican Grill was dealt another blow on Thursday after the executive leading many of its efforts to recover from a food safety scandal was charged with drug possession and accused him of having a connection to a cocaine delivery service in New York.,Business Day,https://www.nytimes.com/2016/07/01/business/indictment-links-chipotle-executive-to-new-york-drug-ring.html
2016-07-01,New York Police Department to Review ‘No Beard’ Policy,The rule was at the center of a lawsuit filed on behalf of a Muslim officer who was suspended for refusing to shave his beard. He was later reinstated.,"The Police Department will review its so-called no-beard policy and has reinstated a Muslim officer who was suspended on June 21 for defying the rule, a department official and lawyers for the officer said on Thursday.",New York,https://www.nytimes.com/2016/07/01/nyregion/new-york-police-department-to-review-no-beard-policy.html
2016-07-01,U.N. Envoy Says Israeli Settlements ‘Undermine’ Peace Talks,"The comments offered a glimpse into a long-awaited, carefully negotiated report that is intended to help revive the peace process that collapsed more than two years ago.",United Nations — The United Nations envoy charged with persuading the Israelis and Palestinians to resume peace talks said on Thursday that Israel’s policy of expanding settlements in the West Bank was among the trends that “severely undermine hopes for peace.”,World,https://www.nytimes.com/2016/07/01/world/middleeast/israeli-settlements-mideast-peace.html
2016-07-01,An Owner of Brooklyn’s L&B Spumoni Gardens Pizzeria Is Fatally Shot,"Louis Barbati, 61, was shot in the torso outside his home on 12th Avenue in the Dyker Heights section, the police said.","An owner of a popular Brooklyn pizzeria was fatally shot outside his home on Thursday night, the police said.",New York,https://www.nytimes.com/2016/07/01/nyregion/an-owner-of-a-well-known-brooklyn-pizzeria-is-fatally-shot-outside-his-home.html
2016-07-01,American Men Post Scorching Times at Swimming Trials,"Josh Prenot missed the 200-meter breaststroke world record by 16-hundredths of a second, and Nathan Adrian won the 100-meter freestyle to earn the chance to defend his Olympic title.","OMAHA — Through the first four days, the United States Olympic trials had not produced the anticipated surge of times that would knock the rest of the world off its feet. In the first 13 events contested, only Katie Ledecky, in the women’s 400-meter freestyle, and Lilly King, in the 100 breaststroke, had produced world-best times.",Sports,https://www.nytimes.com/2016/07/01/sports/olympics/american-men-post-scorching-times-at-swimming-trials.html
2016-07-01,Rookie Provides a Much-Needed Spark for the Struggling Mets,"Brandon Nimmo scored the game-winning run for the Mets as they secured a win over the Cubs, who hold the best record in the M.L.B.","For at least one night, the savior of the Mets’ sputtering and lethargic offense was a 23-year-old outfielder from Wyoming standing at second base with a wide-toothed smile. Brandon Nimmo produced the night’s best at-bat with the game in the balance, and then his youthful legs scored the winning run.",Sports,https://www.nytimes.com/2016/07/01/sports/baseball/rookie-provides-much-needed-spark-for-struggling-mets.html
2016-07-01,Home Sales Around the New York Region,"Information on sales in New York, New Jersey and Connecticut.","Information on sales in New York, New Jersey and Connecticut.",Real Estate,https://www.nytimes.com/interactive/2016/07/03/realestate/03Real-Estate-Matrix-Graphic.html
2016-07-01,Trump Campaign Parts Ways With Digital Consultant,"The strategist, who once worked on Senator Rand Paul’s presidential campaign, had been hired just a week ago to shore up an area where Mr. Trump lags.","A digital consultant was let go by Donald J. Trump’s campaign within a week of being hired, according to two people briefed on the matter.",U.S.,https://www.nytimes.com/2016/07/01/us/politics/trump-campaign-parts-ways-with-digital-consultant.html
2016-07-01,Drop in Manhattan Home Sales Indicates a Market Cool-Down,"Sales reports by major real estate firms show signs that the market is becoming more favorable for buyers, with fewer bidding wars and more listings hitting the market.","Manhattan apartment prices continued to hover at or near record highs in the second quarter of 2016, but there are signs that the market may finally be turning more favorable for buyers.",Real Estate,https://www.nytimes.com/2016/07/01/realestate/drop-in-manhattan-home-sales-indicates-a-market-cool-down.html
2016-07-01,A Call for Action on Toxic Chemicals,"A coalition of top doctors, scientists and health advocates is calling for more aggressive regulation of chemicals found in household items.","Every day, children and adults are exposed to a variety of chemicals found in common household items. Now a growing body of research suggests that many of these chemicals — which are used to make plastic more flexible, fruits and vegetables more abundant and upholstery less flammable — may also pose a threat to the developing brain.",Health,https://well.blogs.nytimes.com/2016/07/01/a-call-for-action-on-toxic-chemicals/
2016-07-01,"Royal Troon, a British Open Host, Moves Up Vote on Allowing Female Members","Looking to remain in the tournament’s rotation, the golf club is taking steps to address its male-only policy.",LONDON — Members of Royal Troon Golf Club will vote Friday on whether to end the club’s male-only membership policy.,Sports,https://www.nytimes.com/2016/07/01/sports/golf/royal-troon-a-british-open-host-moves-up-vote-on-allowing-female-members.html
2016-07-01,"Coastal Carolina Wins College World Series, the School’s First N.C.A.A. Title",Arizona is doomed by two errors on the same play in the sixth inning.,"Coastal Carolina capitalized on two errors on the same play to score four unearned runs in the sixth inning Thursday in Omaha, and the Chanticleers won their first national championship in any sport with a 4-3 victory over Arizona in Game 3 of the College World Series finals.",Sports,https://www.nytimes.com/2016/07/01/sports/coastal-carolina-wins-college-world-series-the-school.html
2016-07-01,"Corrections: July 1, 2016","Corrections appearing in print on Friday, July 1, 2016.",NATIONAL,Corrections,https://www.nytimes.com/2016/07/01/pageoneplus/corrections-july-1-2016.html
2016-07-01,What’s on TV Friday,"“Marcella” introduces another addled female detective to the crime genre. And in an era of “Brexit,” “The Great British Baking Show” lets outsiders in.","“Marcella” introduces another addled female detective to the crime genre, courtesy of Hans Rosenfeldt of “The Bridge.” A new season of “The Great British Baking Show” spices things up by letting outsiders in. And Rob Thomas of Matchbox Twenty and Charles Kelley of Lady Antebellum cross over.",Arts,https://www.nytimes.com/2016/07/01/arts/television/whats-on-tv-friday.html
2016-07-01,"The Week in Pictures: July 1, 2016",Photos from The New York Times and photographers from around the world.,Photos from The New York Times and photographers from around the world.,Blogs,https://www.nytimes.com/slideshow/2016/07/01/blogs/the-week-in-pictures-july-1-2016.html
2016-07-01,"The Week in Pictures: July 1, 2016",Photos from The New York Times and photographers from around the world.,Photos from The New York Times and photographers from around the world. ,Multimedia/Photos,https://lens.blogs.nytimes.com/2016/07/01/the-week-in-pictures-july-1-2016/
2016-07-01,Mississippi Law Protecting Opponents of Gay Marriage Is Blocked,"Minutes before it was to go into effect, a federal judge blocked a measure that would go beyond religious freedom laws in protecting those opposed to same-sex marriages.",A federal judge blocked — shortly before it was to take effect — a Mississippi law that would have given special protections to those who opposed same-sex marriage.,U.S.,https://www.nytimes.com/2016/07/02/us/mississippi-law-protecting-opponents-of-gay-marriage-is-blocked.html
2016-07-01,We’re Better Than That,The sun never sets on a stupid idea. Britain is cracking up now because it followed the crackpots. The U.S. could make the same mistake.,"More than a century ago, in the first attempts to shape the face of a nation open to people from all nations, the United States banned convicts, prostitutes and Chinese laborers from landing on our shores. Later, “idiots” were added to the list of forbidden immigrants. Alas, it was too early keep Donald Trump at bay.",Opinion,https://www.nytimes.com/2016/07/01/opinion/were-better-than-that.html
2016-07-01,The Coming Political Realignment,How Trump is smashing everything.,"Donald Trump has done something politically smart and substantively revolutionary. He is a Republican presidential candidate running against free trade and, effectively, free markets.",Opinion,https://www.nytimes.com/2016/07/01/opinion/the-coming-political-realignment.html
2016-07-01,Why Guest Workers Are Easily Exploited,"An exploitative system of foreign guest workers may be expanded, to serve businesses that profit from cheap labor.","So far this year, employers in the United States have hired some 80,000 foreign guest workers for low-skilled nonagricultural jobs. If a bipartisan group in Congress gets its way, the number could soon rise as high as 264,000.",Opinion,https://www.nytimes.com/2016/07/01/opinion/why-guest-workers-are-easily-exploited.html
2016-07-01,Is the Trump Campaign Just a Giant Safe Space for the Right?,A rally for the presumptive G.O.P. nominee suggests that crowds are reveling in their chance to get out from under the thumb of political correctness.,"Statesboro, Ga. — DEPENDING on whom you ask, political correctness is either an effort to expunge offensive expression from our culture, or it’s a weapon fashioned by the left to brainwash the next generation. If you believe the right-wing media, the next generation’s brains have already been sufficiently washed: The internet is flooded with disparaging articles about “trigger warnings,” “microaggressions” and “safe spaces” where, the right charges, frail young liberals seek shelter from unpleasant realities.",Opinion,https://www.nytimes.com/2016/07/01/opinion/is-the-trump-campaign-just-a-giant-safe-space-for-the-right.html
2016-07-01,A ‘No Buy’ List for Guns Is a Bad Idea,It would pose an enormous threat to our civil liberties.,"AFTER the mass shooting in Orlando, Fla., some legislators are seeking to create a “no buy” list to block certain people from purchasing guns. Last month the Senate considered (but voted down) measures that would have prevented gun sales to anyone in the federal Terrorist Screening Database, a.k.a. the terrorist watch list. And while a proposal by Senator Susan Collins, Republican of Maine, to deny sales to anyone on the government’s no-fly list did not pass last week, it was not voted down either, offering supporters hope.",Opinion,https://www.nytimes.com/2016/07/01/opinion/a-no-buy-list-for-guns-is-a-bad-idea.html
2016-07-01,The Deadly Mix of Guns and Domestic Violence,More than half of all women murdered by guns are killed by partners or family members. Congress was right to ban domestic abusers from having guns.,"It’s a good thing Congress passed a law in 1996 barring people convicted of domestic violence from buying or owning guns. Today, despite horrifyingly frequent mass shootings and yearly gun deaths topping 30,000, lawmakers, nearly all of them Republican, stand in lock-step formation against even modest gun-control efforts — like preventing people suspected of terrorist ties from easily buying firearms.",Opinion,https://www.nytimes.com/2016/07/01/opinion/the-deadly-mix-of-guns-and-domestic-violence.html
2016-07-01,"Taiwan Navy Accidentally Fires Antiship Missile, Killing Fisherman","The supersonic missile, which was set off during a training exercise, hit a fishing boat, killing its captain and injuring three crew members.","HONG KONG — A Taiwan Navy vessel accidentally fired an antiship missile during a training exercise Friday morning, killing the captain of a fishing boat and injuring three crew members, officials said.",World,https://www.nytimes.com/2016/07/02/world/asia/taiwan-china-missile.html
2016-07-01,How Do You Say ‘Welcome to Europe’ in Maltese? Check an Arabic Dictionary,"About a third of the words, not to mention the language’s grammar, are derived from the Arabic that was spoken by Muslim settlers of the Mediterranean islands.","When Christians in Malta go to church, they pray to “Alla.” Their period of Lent is known as “Randan,” a close linguistic relative of “Ramadan,” the Muslim holy month.",World,https://www.nytimes.com/2016/07/02/world/what-in-the-world/maltese-european-union-arabic-language.html
2016-07-01,Outdoor Decor: A Checklist,"Tips from Amber Freda, a New York landscape designer, on improving a terrace, a balcony or a backyard.","Not every outdoor space needs the full designer treatment, but many could benefit from a little help. Amber Freda, a New York landscape designer, suggested a few basic elements to consider.",Real Estate,https://www.nytimes.com/2016/07/03/realestate/outdoor-decor-a-checklist.html
2016-07-01,"A Proper Farewell, Finally, for a Victim of an Anti-Gay Rampage in New York","Thirty-six years after Vernon Kroening, music director of St. Joseph’s Roman Catholic Church, was killed outside the Ramrod bar in the West Village, friends remembered him as “all-embracing.”","It is more than about time, 36 years later, to bid a proper farewell to Vernon Kroening.",New York,https://www.nytimes.com/2016/07/02/nyregion/a-proper-farewell-finally-for-a-victim-of-an-anti-gay-rampage-in-new-york.html
2016-07-01,Loretta Lynch to Accept F.B.I. Recommendations in Clinton Email Inquiry,The move by Attorney General Loretta E. Lynch would eliminate the possibility that a political appointee would overrule investigators.,"WASHINGTON — Attorney General Loretta E. Lynch, conceding that her airport meeting with former President Bill Clinton this week had cast a shadow over the federal investigation of Hillary Clinton’s personal email account, said Friday that she would accept whatever recommendations career prosecutors and the F.B.I. director made about whether to bring charges in the case.",U.S.,https://www.nytimes.com/2016/07/02/us/politics/loretta-lynch-hillary-clinton-email-server.html
2016-07-01,Unpredictability Is Hallmark of Convention to Crown Donald Trump,"Much of the program remains up in the air, including who will speak, how and when Mr. Trump will arrive and what he will say when he does.","With just over two weeks until the Republican National Convention opens in Cleveland, Donald J. Trump’s preparations for what is usually a polished and highly choreographed affair are looking a lot like the Trump campaign itself: chaotic, freewheeling and unpredictable.",U.S.,https://www.nytimes.com/2016/07/02/us/politics/donald-trump-republican-convention.html
2016-07-01,How to Furnish Your Terrace or Backyard,"Private outdoor space is rare in New York. Some owners make the most of it, spending a pretty penny on carefully selected plantings and furnishings.","When Joe and Nivia Santagata toured a penthouse condominium with a private terrace on East 33rd Street in late 2011, their imaginations blossomed with visions of a verdant lounge in the sky. “It wasn’t on the priority list,” Mr. Santagata said, “but we thought it would be so cool to have a terrace.”",Real Estate,https://www.nytimes.com/2016/07/03/realestate/how-to-furnish-your-terrace-or-backyard.html
2016-07-01,A Tumultuous Love Affair Begins Anew,"It took a while but Adrianne Mathiowetz and Janaka Stucky finally managed to find a “yes” to the question of marriage. Their wedding was held on June 11 in Bridgton, Me.","It took a while but Adrianne Mathiowetz and Janaka Stucky finally managed to find a “yes” to the question of marriage. Their wedding was held on June 11 in Bridgton, Me.",Fashion & Style,https://www.nytimes.com/slideshow/2016/07/03/fashion/weddings/a-tumultuous-love-affair-begins-anew.html
2016-07-01,He Said No. Then She Did. But Proposal No. 3 Was the Charm,It was a long journey to yes after many years of fits and starts.,"When Adrianne Mathiowetz proposed to Janaka Stucky in September 2011, he balked, so she bolted.",Fashion & Style,https://www.nytimes.com/2016/07/03/fashion/weddings/vows-adrianne-mathiowetz-janaka-stucky.html
2016-07-01,"‘Child, I Trust You’: On Deadline With Bill Cunningham","Week after week, two young staff members would hunker down with Bill Cunningham to help produce the work readers loved.","On Fridays at 10 a.m., we heard his voice before we saw the flash of his bright blue jacket. Bill was hard of hearing and always spoke loudly, very loudly. We had to speak loudly to him, too, always talking directly into his right ear.",Fashion & Style,https://www.nytimes.com/2016/07/03/fashion/bill-cunningham-photography.html
2016-07-01,1916: The Battle of the Somme,"From the archives of The International Herald Tribune: The battle of the Somme, one of the largest of World War I, began on July 1, 1916, and lasted until November that year, incurring huge losses for both sides.","One of the most murderous battles in history took place along the Somme river in northern France from July to November 1916, pitting hundreds of thousands of Allied troops against their German foes. The British and French gained 12 kilometers, or seven miles, from the Germans, at the cost of more than one million lives total. Below are excerpts from reports of the early days of the battle, published in The New York Herald. ",World,https://iht-retrospective.blogs.nytimes.com/2016/07/01/1916-the-battle-of-the-somme/
2016-07-01,Vetements Brings Its Brand of Disruption to Couture,"Fashion’s ultimate outsider brand is about to become the ultimate insider. And Manolo Blahnik, Juicy Couture and Levi’s are helping.","To hear Demna Gvasalia, the leader of Vetements, a guerrilla collective cum fashion label, tell it, the inspiration behind his most famous pieces was purely practical.",Fashion & Style,https://www.nytimes.com/2016/07/03/fashion/vetements-couture.html
2016-07-01,Ask Well: Is Watermelon Good for You?,"Watermelon is rich in nutrients like lycopene, which may have benefits for the heart, and a lower sugar content, gram for gram, than many other fruits.",Question:,Health,https://well.blogs.nytimes.com/2016/07/01/ask-well-is-watermelon-good-for-you/
2016-07-01,"The Weekly Health Quiz: Cookie Dough, Pubic Hair and Fear of Fireworks",Test your knowledge of this week’s health news.,Take the Quiz,Health,https://well.blogs.nytimes.com/2016/07/01/the-weekly-health-quiz-cookie-dough-pubic-hair-and-fear-of-fireworks/
2016-07-01,"Loretta Lynch, ‘Brexit,’ Istanbul: Your Friday Briefing",Here’s what you need to know to start your day.,(Want to get this briefing by email? Here’s the sign-up.),NYT Now,https://www.nytimes.com/2016/07/01/nytnow/your-friday-briefing-loretta-lynch-brexit-istanbul.html
