date,headline,abstract,lead_paragraph,section,url
2017-03-01,Warren Beatty Calls on the Academy to Explain What Happened,"The actor says the organization must answer questions about the epic mixup. Meanwhile, the man who gave him the wrong envelope was told not to tweet.","LOS ANGELES — Warren Beatty on Tuesday called on the president of the Academy of Motion Picture Arts and Sciences to “publicly clarify” what went wrong at the Oscars over the weekend, when “La La Land” was mistakenly named best picture.",Movies,https://www.nytimes.com/2017/02/28/movies/warren-beatty-oscars-mixup.html
2017-03-01,"Desperate for Presidential Leadership, Republicans Find Little","A lack of engagement from President Trump, who has relied on attention-grabbing executive actions, has left the party paralyzed when it expected legislative activity.","WASHINGTON — Congressional Republicans, racked by divisions over health care, taxes and spending, are increasingly desperate for leadership from the White House to unite the party and point the way toward consensus.",U.S.,https://www.nytimes.com/2017/02/28/us/politics/congress-republicans-democrats.html
2017-03-01,Shareholder Activism at Arconic Points to a New Wave,The aerospace manufacturer has seen Elliott Management nominate five directors to replace the company’s board and call for the chief executive to be replaced.,"Arconic, the aerospace and automotive parts manufacturer formerly known as Alcoa, is brawling with Paul Singer’s hedge fund, the activist Elliott Management, which owns 13 percent of Arconic.",Business Day,https://www.nytimes.com/2017/02/28/business/dealbook/arconic-elliott-management.html
2017-03-01,Longing for Obama as President — of France,"A group of Parisians uninspired by the French presidential candidates have collected over 43,000 signatures calling for Barack Obama to run. The catch: He’s not French.","PARIS — Many voters in France cannot identify all the candidates running for president, who now number more than a dozen. But they recognize the smiling politician on campaign posters with the slogan “Oui on peut.”",World,https://www.nytimes.com/2017/02/28/world/europe/france-obama-president.html
2017-03-01,"‘Gary From Chicago,’ Oscar Ceremony Star, Has Quite a Back Story","Days before his improbable rise to celebrity in the Academy Awards broadcast, Gary Alan Coe was released from prison after serving 20 years.",Some people unexpectedly catapulted into the harsh spotlight of public attention may wish they had stayed in the shadows.,U.S.,https://www.nytimes.com/2017/02/28/us/gary-from-chicago-oscar-ceremony-star-days-after-release-from-prison.html
2017-03-01,"Review: The Vienna Philharmonic Adds New Work, and Women","In its annual visit to Carnegie Hall, this orchestra followed its own rules and inclinations during a weekend of concerts.","The annual visit of the Vienna Philharmonic to Carnegie Hall, with Franz Welser-Möst conducting three splendid concerts over the weekend, brought bonuses historical, musical and educational. Like the New York Philharmonic, the Vienna is celebrating its 175th anniversary this year, and the two orchestras have assembled a compact joint exhibition of archival documents and photographs, which opened on Feb. 22 at the Austrian Cultural Forum in Midtown and will travel to Vienna on March 28.",Arts,https://www.nytimes.com/2017/02/28/arts/music/review-the-vienna-philharmonic-adds-new-work-and-women.html
2017-03-01,The Endless Search for a Lost Glove,"If you can’t find your own, perhaps you can help someone else on a similar mission.",Dear Diary:,New York,https://www.nytimes.com/2017/02/28/nyregion/metropolitan-diary-the-endless-search-for-a-lost-glove.html
2017-03-01,Italy Reduces Sentence for Ex-C.I.A. Officer Sought in Rendition Case,Sabrina de Sousa was tried and convicted in absentia over the kidnapping of a radical Egyptian cleric in Milan in 2003.,"ROME — A 10-year legal battle over the “extraordinary rendition” of a terrorism suspect by American intelligence agents seemed to draw nearer to resolution on Tuesday, when the president of Italy commuted part of a prison sentence that one former C.I.A. officer had been given in absentia.",World,https://www.nytimes.com/2017/02/28/world/europe/italy-rendition-cia-sabrina-de-sousa-cleric.html
2017-03-01,"Emmanuelle Khanh, Who Reinvigorated French Fashion, Dies at 79","Frustrated with the rigidity of haute couture and the lack of spontaneity in French fashion, Ms. Khanh designed quirky, fluid clothes for young, active women.","Emmanuelle Khanh, who reinvigorated French fashion in the early 1960s with quirky, fluid clothes intended for young, active women, died on Feb. 17 at her home in Paris. She was 79.",Fashion & Style,https://www.nytimes.com/2017/02/28/fashion/emmanuelle-khanh-french-fashion-designer-dies.html
2017-03-01,YouTube Unveils Subscription Television Service,The site says people watch more than a billion hours a day on it. It will join other companies offering content to viewers trying to cut the cord.,SAN FRANCISCO — It’s hard to imagine from watching the first video posted on YouTube — a 19-second clip from 2005 of one of the company’s founders standing in front of the elephant cage at the San Diego Zoo — that the service one day could alter the media landscape.,Technology,https://www.nytimes.com/2017/02/28/technology/youtube-subscription-television-service.html
