date,headline,abstract,lead_paragraph,section,url
2015-06-01,"Even With a Struggling Stephen Drew on Bench, the Yankees Go Quietly Against the A’s","The Yankees are having a hard time finding a productive replacement at second base for Robinson Cano, whom they will face again this week when they play the Mariners in Seattle.","OAKLAND, Calif. — It is hard to argue with the Yankees’ decision to let Robinson Cano leave for Seattle as a free agent, not when the Mariners committed $240 million to him through the age of 40. This is especially true at the moment, when Cano is off to a worrisome start, having just hit his second home run on Saturday.",Sports,https://www.nytimes.com/2015/06/01/sports/baseball/slumping-stephen-drew-sits-and-the-yankees-are-shut-down-in-oakland.html
2015-06-01,Dennis Hastert’s Name Removed by Alma Mater,Wheaton College scrubbed J. Dennis Hastert’s name from its public policy center after the former House speaker’s indictment on charges that he lied to the F.B.I. about financial transactions.,"The alma mater of J. Dennis Hastert, the former speaker of the House of Representatives, announced on Sunday that it had scrubbed his name from the school’s public policy center, after his indictment on charges that he lied to the F.B.I. about financial transactions he made to cover up past sexual misconduct.",U.S.,https://www.nytimes.com/2015/06/01/us/hasterts-name-removed-by-alma-mater.html
2015-06-01,"Louis Johnson, Bassist and Singer for the Brothers Johnson, Dies at 60","Mr. Johnson, who collaborated with his brother George on 1970s funk hits, was also in demand as a session musician for Quincy Jones and others.","Louis Johnson, a bassist who had a string of funk hits with the Brothers Johnson and worked as a session musician for Quincy Jones, notably on the Michael Jackson albums “Off the Wall” and “Thriller,” was found dead on May 21 at his home in Las Vegas. He was 60. ",Arts,https://www.nytimes.com/2015/06/01/arts/music/louis-johnson-bassist-and-singer-for-the-brothers-johnson-dies-at-60.html
2015-06-01,"E.C.B. Policy Meeting, U.S. Employment and the Greek Repayment Deadline",Highlights of this week include a news conference by the European Central Bank chief Mario Draghi; government employment data for April; and a critical Greek debt deadline.,"On Monday at 8:30 a.m., the Commerce Department reports on personal income and consumption growth in April. Economists estimate that consumption spending rose 0.2 percent, while personal income rose 0.3 percent. Despite the big fall in energy prices over the last year, consumers have been cautious about spending, one reason that experts think consumption in April was muted.",Business Day,https://www.nytimes.com/2015/06/01/business/ecb-policy-meeting-us-employment-and-the-greek-repayment-deadline.html
2015-06-01,Treasury Auctions Set for the Week of June 1,The following tax-exempt fixed-income issues are scheduled for pricing this week.,The Treasury’s schedule of financing this week includes Monday’s regular weekly auction of new three- and six-month bills and an auction of four-week bills on Tuesday.,Business Day,https://www.nytimes.com/2015/06/01/business/treasury-auctions-set-for-the-week-of-june-1.html
2015-06-01,Up on the Roof: Top-Floor Attractions Help Maximize Revenues,Developers are trying to squeeze more money out of their real estate by taking advantage of their rooftops and observatories.,"In a city crowded with venerable towers and gleaming new skyscrapers, builders and developers are trying to squeeze more money out of their real estate by taking advantage of one of their last available spaces: their rooftops.",New York,https://www.nytimes.com/2015/06/01/nyregion/up-on-the-roof-top-floor-attractions-help-maximize-revenues.html
2015-06-01,U.S. Citizens Held in Yemen by Houthis,"At least four Americans were believed to be in custody in the capital, Sana, which is under rebel control.","CAIRO — Several American citizens are being detained in Yemen by the Houthis, a Shiite rebel group that controls the capital and parts of the country, a United States official said Sunday.",World,https://www.nytimes.com/2015/06/01/world/middleeast/us-citizens-held-in-yemen-by-houthis.html
2015-06-01,And They’re Off: Crowd Numbers Will Be Smaller at the Belmont Stakes,"After a variety of problems at Belmont Park during California Chrome’s bid for a Triple Crown last year, crowd size will be curtailed to 90,000 as American Pharoah takes his shot.","In the nearly four decades since the last sweep of horse racing’s coveted Triple Crown, 12 horses have left the Belmont Stakes starting gate with a shot at the feat. The New York Racing Association promoted those events and attracted gigantic crowds, including 102,199 last year, when the popular colt California Chrome failed to secure a sweep. A record 120,139 showed up in 2004, when Smarty Jones lost his bid.",Sports,https://www.nytimes.com/2015/06/01/sports/triple-crown-crowd-numbers-will-be-smaller-at-the-belmont-stakes.html
2015-06-01,"For Charter Communications Chief, Time Warner Cable Is a Long-Sought Prize","With last week’s cable deal, Thomas M. Rutledge stands to become one of the most powerful people in the Internet and television industries.","STAMFORD, Conn. — Thomas M. Rutledge declared victory last week when Charter Communications struck a $56.7 billion deal to acquire its much larger rival Time Warner Cable.",Business Day,https://www.nytimes.com/2015/06/01/business/media/capturing-a-prize-in-cable.html
2015-06-01,"For Swapped Taliban Prisoners From Guantánamo Bay, Few Doors to Exit Qatar","As the United States pressed Qatar for a six-month travel ban for the former Guantánamo detainees exchanged for Sgt. Bowe Bergdahl, no countries appeared eager to let them in.","KABUL, Afghanistan — Two of them are accused of mass murders. Another defended the killings of foreigners. One has been described by the United States military as an opium drug lord and an associate of Osama bin Laden. Another was a top official in the feared intelligence service of the Taliban leader, Mullah Muhammad Omar.",World,https://www.nytimes.com/2015/06/01/world/middleeast/us-presses-qatar-on-travel-ban-for-swapped-taliban-prisoners.html
2015-06-01,"Prices Are Down, but Saudis Keep Oil Flowing",The change is upending the traditional market dynamics that have influenced the direction of oil prices for decades.,"HOUSTON — The international cartel of oil producers has long followed the same basic strategy. When the market was soft, the group slashed production to raise prices.",Business Day,https://www.nytimes.com/2015/06/01/business/energy-environment/prices-are-down-but-saudis-keep-oil-flowing.html
2015-06-01,Use of Tasers Is Scrutinized After Walter Scott Shooting,"Records show that a North Charleston, S.C., police officer, who fatally shot Mr. Scott in April, like others in the department frequently made use of a Taser.","NORTH CHARLESTON, S.C. — It was late on a Sunday in May 2014 when Officer Michael T. Slager of the North Charleston Police Department stood outside an apartment and faced off with a man whose fists, he said, were clenched as he assumed an “aggressive stance.” Mr. Slager, who said he had just watched the man assault a roommate, forced him to the ground with a five-second burst of electricity from a Taser.",U.S.,https://www.nytimes.com/2015/06/01/us/use-of-tasers-is-scrutinized-after-walter-scott-shooting.html
2015-06-01,Removing the Fangs From Ty Cobb’s Notoriety,"When he began work on “Ty Cobb: A Terrible Beauty,” Charles Leerhsen expected to uncover “new examples of monstrous monstrosity.” But the man and the myth did not line up.","When he began work on a new biography, “Ty Cobb: A Terrible Beauty” (Simon & Schuster), Charles Leerhsen expected to uncover fresh depictions of the player as a racist and a spikes-sharpening attacker of opposing infielders. If Cobb was the meanest man in baseball flannels, additional animosity would not be difficult to find.",Sports,https://www.nytimes.com/2015/06/01/sports/baseball/removing-the-fangs-from-ty-cobbs-notoriety.html
2015-06-01,‘Viagra for Women’ Gets Push for F.D.A. Approval,"A campaign for a drug that aims to restore lost libido accuses the Food and Drug Administration of gender bias for approving Viagra and 25 other drugs to help men have sex, but none for women.",Is sexual desire a human right? And are women entitled to a little pink pill to help them feel it?,Business Day,https://www.nytimes.com/2015/06/01/business/groups-press-fda-to-approve-womens-viagra.html
2015-06-01,Rand Paul Takes On ‘Eye Roll’ Caucus to Oppose Data Gathering in Patriot Act,Mr. Paul took to the Senate floor on Sunday evening to fulfill his promise to use his power as a single senator to try to assure that a data collection program would expire at midnight.,"WASHINGTON — With his presidential campaign flagging, Senator Rand Paul, the Kentucky Republican known for a strong libertarian bent and a penchant for dramatics, understood on Sunday that he had to make good on his “Stand With Rand” sloganeering.",U.S.,https://www.nytimes.com/2015/06/01/us/politics/rand-paul-takes-on-eye-roll-caucus-to-oppose-data-gathering-in-patriot-act.html
2015-06-01,Motorola’s Antitrust Lawsuit May Head to Top Court,"Years after the mobile device company was a corporate victim of a price-fixing scheme, the Supreme Court might take up the case.",The evidence is compelling. The cartel of Asian electronics makers worked for more than five years to set the prices of liquid-crystal display screens used in computers and cellphones. They gathered for monthly meetings in private conference rooms at luxury hotels.,Technology,https://www.nytimes.com/2015/06/01/technology/antitrust-lawsuit-may-head-to-top-court.html
2015-06-01,"A Gap in Surveillance, but Ways Around It",The fact that Congress allowed counterterrorism laws to lapse is an extraordinary moment in the story of the tensions between post-9/11 policies and privacy rights.,"WASHINGTON — For the first time since the aftermath of the terrorist attacks of Sept. 11, 2001, Americans are again free to place phone calls — to friends, lovers, business associates, political groups, doctors and pizza restaurants — without having logs of those contacts vacuumed up in bulk by the National Security Agency.",U.S.,https://www.nytimes.com/2015/06/01/us/a-gap-in-surveillance-but-ways-around-it.html
