date,headline,abstract,lead_paragraph,section,url
2023-03-01,"On Ukraine, Biden Outshines Macron, Scholz — and DeSantis",Now we need to help Kyiv win decisively in 2023.,"To President Emmanuel Macron of France, a suggestion:",Opinion,https://www.nytimes.com/2023/02/28/opinion/ukraine-war-biden-russia.html
2023-03-01,"Linda Kasabian, 73, Dies; Lookout Testified Against Charles Manson","She had been a Manson family member and was along on the nights of the infamous Tate-LaBianca murders, but she became the prosecution’s lead witness.","Linda Kasabian, who stood lookout while other members of the Charles Manson family engaged in two nights of murder in 1969 and then, after an immunity deal, became a pivotal prosecution witness in the trials that put Mr. Manson and four of his other followers in prison, died on Jan. 21 in Tacoma, Wash. She was 73.",U.S.,https://www.nytimes.com/2023/02/28/us/linda-kasabian-dead.html
2023-03-01,"Lawmakers Question Pentagon on Ukraine Funds, Signaling Fresh Concerns","Some Republicans and Democrats quizzed military officials about the money that has been sent to Kyiv so far and what is still to come, threatening a consensus in favor of aid.","WASHINGTON — Republicans in Congress sharply questioned senior Pentagon officials on Tuesday about the tens of billions of dollars in military and other aid the United States has sent to Ukraine, casting fresh doubt on whether they would embrace future spending as Democrats pleaded for a cleareyed assessment of how much more money would be needed.",U.S.,https://www.nytimes.com/2023/02/28/us/politics/ukraine-congress-military-spending-republicans-democrats.html
2023-03-01,"After a Difficult Debut, Fire Commissioner Faces a Suit From Top Chiefs","Laura Kavanagh, the first woman to lead the New York Fire Department, demoted several officials. In return, they accused her of putting residents at risk.",Few thought it would be easy when Laura Kavanagh took the reins of the nation’s largest fire department in November as its first female leader.,New York,https://www.nytimes.com/2023/02/28/nyregion/fdny-laura-kavanagh-lawsuit.html
2023-03-01,Review: A ‘Seagull’ Airlifted to a World of Soy Milk and Prada Sneakers,"Parker Posey stars in “The Seagull/Woodstock, NY,” as Chekhov comes to the Catskills.","With so many Chekhov adaptations on the market, it’s fair to wonder whether the Dramatists Guild requires playwrights to crank them out as a condition of membership.",Theater,https://www.nytimes.com/2023/02/28/theater/the-seagull-woodstock-ny-review.html
2023-03-01,Chicago Municipal Election Results,See full results and maps from the Chicago Municipal elections.,See full results and maps from the Chicago Municipal elections.,U.S.,https://www.nytimes.com/interactive/2023/02/28/us/elections/results-illinois-chicago-municipal-election.html
2023-03-01,Fox Leaders Wanted to Break From Trump but Struggled to Make It Happen,"Executives and top hosts found themselves in a bind after Donald Trump began pushing unfounded claims about election fraud, court filings show.","Five days after a pro-Trump mob attacked the U.S. Capitol, a board member of the Fox Corporation, Anne Dias, reached out to Rupert and Lachlan Murdoch with an urgent plea.",Business Day,https://www.nytimes.com/2023/02/28/business/media/fox-news-trump-break.html
2023-03-01,Vanessa Bryant Settles Helicopter Crash Photos Lawsuit for $28.85 Million,"Bryant, the widow of the basketball star Kobe Bryant, sued Los Angeles County after some of its employees shared graphic photos of the crash that killed her husband and one of their daughters.","Los Angeles County agreed to pay Vanessa Bryant and three of her daughters nearly $30 million to settle a lawsuit and potential claims over the sharing of graphic photos of the January 2020 helicopter crash that killed Bryant’s husband, the basketball star Kobe Bryant, and one of their daughters, according to a court filing on Tuesday. The settlement includes $15 million a jury awarded Vanessa Bryant in August, with additional funds to settle potential claims from her daughters.",Sports,https://www.nytimes.com/2023/02/28/sports/basketball/vanessa-bryant-kobe-helicopter-crash-lawsuit.html
2023-03-01,"Blinken Finds Receptive Leaders in Central Asia, Where Russia Seeks Aid","The U.S. secretary of state’s diplomatic mission is part of a broader Biden administration effort to strengthen support for Ukraine, or at least push neutral nations to refrain from aiding Russia.","ASTANA, Kazakhstan — Secretary of State Antony J. Blinken came to Central Asia to press his case that the region should hold the line against Russian efforts to seek economic aid as Moscow grapples with Western sanctions.",World,https://www.nytimes.com/2023/02/28/world/asia/blinken-russia.html
2023-03-01,"Adams, Discussing Faith, Dismisses Idea of Separating Church and State","Mayor Eric Adams also suggested that banning organized public school prayer was a mistake, saying, “When we took prayers out of schools, guns came into schools.”",The annual interfaith breakfast hosted on Tuesday by Mayor Eric Adams began normally enough. A choir sang a rousing rendition of “My Country ’Tis of Thee.” A rabbi spoke. So did Buddhist and Muslim leaders.,New York,https://www.nytimes.com/2023/02/28/nyregion/eric-adams-religion-church.html
2023-03-01,Just a Thought,Aaron M. Rosenberg’s puzzle is royally fun.,Jump to: Tricky Clues | Today’s Theme,Crosswords & Games,https://www.nytimes.com/2023/02/28/crosswords/daily-puzzle-2023-03-01.html
2023-03-01,Death Toll Climbs After Trains Collide in Greece,A train with about 350 passengers collided with a freight train near the city of Larissa in northern Greece.,A train with about 350 passengers collided with a freight train near the city of Larissa in northern Greece.,World,https://www.nytimes.com/video/world/europe/100000008791166/greece-train-crash.html
2023-03-01,"Foreign Efforts to Subvert Canada’s Last 2 Elections Failed, Report Says","An independent review found that China, Russia and Iran tried to interfere in the 2019 and 2021 votes, but that the elections’ integrity was not compromised.","OTTAWA — Foreign governments tried to interfere with the last two federal elections in Canada, but they did not succeed in “impacting” the voting results, according to an independent review released on Tuesday.",World,https://www.nytimes.com/2023/02/28/world/canada/canada-elections-foreign-interference.html
2023-03-01,"Bola Tinubu, a Political ‘Godfather’ in Nigeria, Sought the Presidency for Years","Mr. Tinubu, a former governor of Lagos and the ruling party candidate, campaigned using the slogan “It’s my turn.” He promised to address widespread insecurity and economic woes, but he faced concerns about his fitness for office.","The winner of Nigeria’s presidential election, Bola Tinubu, is a divisive figure in Africa’s most populous country.",World,https://www.nytimes.com/2023/02/28/world/africa/nigeria-election-bola-tinubu.html
2023-03-01,"Corrections: March 1, 2023","Corrections that appeared in print on Wednesday, March 1, 2023.","An article on Tuesday about the Supreme Court’s review of a federal identity theft law misstated the given name of a defendant who was convicted of health care fraud. He is David Dubin, not Davis.",Corrections,https://www.nytimes.com/2023/02/28/pageoneplus/corrections-march-1-2023.html
2023-03-01,Quotation of the Day: Why Jaromir Jagr Can’t Quit Hockey,"Quotation of the Day for Wednesday, March 1, 2023.",“This club and this city made my life. It’s my responsibility to give it back.”,Corrections,https://www.nytimes.com/2023/02/28/pageoneplus/quotation-of-the-day-why-jaromir-jagr-cant-quit-hockey.html
2023-03-01,How an Israeli Raid on a Safe House Ended With Civilians Killed,A New York Times analysis of videos shows how an Israeli raid to capture Palestinian gunmen rippled into one of the most violent encounters in the West Bank in decades.,"When Israeli forces entered the city of Nablus in the occupied West Bank on the morning of Feb. 22, their goal was to apprehend three members of an armed Palestinian group in a single safe house. But after a firefight broke out with the three gunmen, chaos and violence spread well beyond the stated targets and into the busy surrounding streets.",World,https://www.nytimes.com/2023/03/01/world/middleeast/israel-palestinian-safe-house-raid.html
2023-03-01,"Whales, Turtles, the Alligator, Flaco: Animals in the News","Wild creatures have been in the headlines lately, sometimes in disturbing ways that reflect the impact of climate change.",Good morning. Today we’ll look at what has happened to animals that have made headlines lately.,New York,https://www.nytimes.com/2023/03/01/nyregion/whales-turtles-the-alligator-flaco-animals-in-the-news.html
2023-03-01,Man Arrested in Brazen Sidewalk Killing in St. Louis That Was Captured on Video,The morning shooting shocked many people who saw a roughly 45-second clip of the encounter.,"A 23-year-old man has been charged with first-degree murder in connection with a brazen sidewalk killing of a man in St. Louis on Monday, the police said, an episode that a witness captured on video that was widely shared on social media.",U.S.,https://www.nytimes.com/2023/03/01/us/st-louis-man-shot.html
2023-03-01,Your Wednesday Briefing,Concerns about U.S. spending on aid to Ukraine.,"Republicans in Congress sharply questioned senior Pentagon officials about the tens of billions of dollars in aid the U.S. has sent to Ukraine, casting fresh doubt on whether they would embrace future spending as Democrats pleaded for a cleareyed assessment of how much more money would be needed.",Briefing,https://www.nytimes.com/2023/03/01/briefing/spending-ukraine-nigeria-election-israel.html
2023-03-01,U.S. fears Lukashenko’s visit to China is strengthening ties between Russia’s closest allies.,The United States is framing a visit to China by President Aleksandr G. Lukashenko of Belarus as a sign of Beijing’s support for the war in Ukraine and an attempt by two of Russia’s closest allies to strengthen ties.,The United States is framing a visit to China by President Aleksandr G. Lukashenko of Belarus as a sign of Beijing’s support for the war in Ukraine and an attempt by two of Russia’s closest allies to strengthen ties.,World,https://www.nytimes.com/2023/03/01/world/europe/us-fears-lukashenkos-visit-to-china-is-strengthening-ties-between-russias-closest-allies.html
2023-03-01,Word of the Day: extravagance,This word has appeared in 67 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word extravagance has appeared in 67 articles on NYTimes.com in the past year, including on May 20 in “Hollywood’s Last Real Movie Star” by Nicole Sperling:",The Learning Network,https://www.nytimes.com/2023/03/01/learning/word-of-the-day-extravagance.html
2023-03-01,Train Crash in Greece Kills at Least 38,"A train with over 300 passengers on board collided with a freight train. The prime minister blamed “tragic human error,” the police arrested a station manager, and the transport minister announced his resignation.","Rescue workers in Greece frantically searched for survivors through flattened carriages and smoking wreckage on Wednesday after a high-speed, head-on collision between a freight train and a passenger train killed at least 38 people and injured scores of others in what appeared to be the country’s deadliest rail accident.",World,https://www.nytimes.com/2023/03/01/world/europe/greece-train-crash.html
2023-03-01,Stephen Colbert Has News for Fans of Fox,"“If there are any Fox viewers watching this — first off, I assume you’re looking for remote batteries. Try the junk drawer in the kitchen,” Colbert said.","Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. Here are the 50 best movies on Netflix right now.",Arts,https://www.nytimes.com/2023/03/01/arts/television/stephen-colbert-fox-news.html
2023-03-01,Digital Clutter,How organized are your digital spaces?,How many photos do you have on your phone? Where do you keep your school work and other projects on your computer? How easy is it for you to find what you need? ,The Learning Network,https://www.nytimes.com/2023/03/01/learning/digital-clutter.html
