date,headline,abstract,lead_paragraph,section,url
2019-07-01,Ukraine Role Focuses New Attention on Giuliani’s Foreign Work,A Ukrainian-Russian developer says he hired the former New York mayor Rudolph W. Giuliani to lobby. Mr. Giuliani says he never lobbied the U.S. government.,"WASHINGTON — More than two years ago, Pavel Fuks, a wealthy Ukrainian-Russian developer looking for ways to attract more investment from the United States to his hometown, Kharkiv, Ukraine, enlisted an especially well-connected American to help him: Rudolph W. Giuliani.",U.S.,https://www.nytimes.com/2019/06/30/us/politics/ukraine-giuliani-foreign-work.html
2019-07-01,"A Global Gay Pride Weekend, in Photos","An outpouring of celebration, and a demand for change, 50 years after Stonewall.","Parades to celebrate gay pride were held around the world this weekend, commemorating the 50th anniversary of the Stonewall uprising in New York.",World,https://www.nytimes.com/2019/06/30/world/gay-pride-parades-photos.html
2019-07-01,"In New Talks, U.S. May Settle for a Nuclear Freeze by North Korea","The idea taking shape inside the Trump administration would amount to negotiating a nuclear freeze that essentially enshrines the status quo, tacitly accepting the North as a nuclear power.","SEOUL, South Korea — From a seemingly fanciful tweet to a historic step into North Korean territory, President Trump’s largely improvised third meeting on Sunday with Kim Jong-un, the North Korean leader, was a masterpiece of drama, the kind of made-for-TV spectacle that Mr. Trump treasures.",World,https://www.nytimes.com/2019/06/30/world/asia/trump-kim-north-korea-negotiations.html
2019-07-01,Fiery Plane Crash Kills 10 People in Texas,"The turboprop airplane crashed into a hangar at Addison Airport, killing eight passengers and two crew members.","Ten people were killed when an airplane crashed and burst into flames shortly after taking off from an airport in Addison, Tex., local officials said.",U.S.,https://www.nytimes.com/2019/06/30/us/addison-texas-plane-crash.html
2019-07-01,Kamala Harris and Classmates Were Bused Across Berkeley. The Experience Changed Them.,Fellow Berkeley public school students remember the early days of the integration effort: “We were all just kids trying to figure it out on our own.”,"BERKELEY, Calif. — In 1967, the superintendent of the Berkeley, Calif., school district had resolved to desegregate the city schools. “We will set an example for all the cities of America,” he wrote in a report called “Integration: A Plan for Berkeley,” which he presented to the Berkeley Board of Education. “The children of Berkeley will grow in a community where justice is part of their pattern of life,” the report stated.",U.S.,https://www.nytimes.com/2019/06/30/us/politics/kamala-harris-berkeley-busing.html
2019-07-01,5 Cheap(ish) Things to Keep Your Bedroom Cool,"As summer heats up, here are some ways to keep cool at home.","Welcome to the Smarter Living newsletter! Every Monday, we email readers with tips and advice for living a better, more fulfilling life. Sign up here to get it in your inbox.",Smarter Living,https://www.nytimes.com/2019/06/30/smarter-living/5-cheap-ish-things-to-keep-your-bedroom-cool.html
2019-07-01,"Quotation of the Day: A Prism of Pride and Revelry, Born 50 Years Ago","Quotation of the Day for Monday, July 1, 2019.","“There is much to celebrate today, and still so much to fight for.”",Today’s Paper,https://www.nytimes.com/2019/06/30/todayspaper/quotation-of-the-day-a-prism-of-pride-and-revelry-born-50-years-ago.html
2019-07-01,"Corrections: July 1, 2019","No corrections appeared in print on Monday, July 1, 2019.","No corrections appeared in print on Monday, July 1, 2019.",Corrections,https://www.nytimes.com/2019/06/30/pageoneplus/corrections-july-1-2019.html
2019-07-01,"S&P and Dow Follow Global Markets Higher, as Investors Take Heart in Trade Thaw","A resumption of negotiations between Washington and Beijing lifted markets. Still, many doubt the two sides can reach a deal anytime soon.","Shares in technology companies led Wall Street stocks higher on Monday, with global investors buoyed by a thaw in the trade dispute between the United States and China even as prospects for a long-term deal remained uncertain.",Business Day,https://www.nytimes.com/2019/07/01/business/global-markets.html
2019-07-01,On Politics: Trump Visits North Korea,Mr. Trump became the first sitting American commander in chief to set foot in the reclusive country.,Good Monday morning. Here are some of the stories making news in Washington and politics today.,U.S.,https://www.nytimes.com/2019/06/30/us/politics/on-politics-trump-visits-north-korea.html
2019-07-01,"North Korea, Hong Kong, Gay Pride: Your Monday Briefing",Here’s what you need to know.,(Want to get this briefing by email? Here’s the sign-up.),Briefing,https://www.nytimes.com/2019/06/30/briefing/north-korea-hong-kong-pride.html
2019-07-01,What to Watch Monday at Wimbledon,"Novak Djokovic, Naomi Osaka and Venus Williams are among those in action on the first day of the tournament.","Djokovic, the defending men’s singles champion, will open play on Centre Court at 8 a.m. Eastern. Djokovic, the No. 1 seed, has won 10 of his 12 previous matches against Kohlschreiber, a 35-year-old German. But Kohlschreiber beat Djokovic at the Indian Wells tournament this year. If Kohlschreiber can use his varied shot selection to find Djokovic’s weaknesses early in the match, he may have a chance before Djokovic’s physical stamina can overwhelm him in the best-of-five-set format.",Sports,https://www.nytimes.com/2019/07/01/sports/wimbledon-what-to-watch.html
2019-07-01,"‘Big Little Lies’ Season 2, Episode 4 Recap: Unhinged",Is it still pretending if everyone can see through it?,"Good therapists (does Dr. Reisman still count?) will sometimes tell you that the reason we all fall into patterns, making the same mistakes over and over, is because the pain we’ve experienced in the past drives us to recreate the situation that caused it — so we can fix it. The subconscious wants a do over. It’s why we “marry” our fathers and mothers. It’s why we become them, and then realize we’re becoming them, and then fight so hard against becoming them.",Arts,https://www.nytimes.com/2019/07/01/arts/television/big-little-lies-episode-4-recap.html
2019-07-01,"As Wimbledon Begins, Ashleigh Barty Is on Top of the World","Barty’s rise to No. 1 has been sudden — just 12 weeks in the top 10 before reaching the top spot, the fewest ever for a top-ranked woman.","WIMBLEDON, England — Asked about her readiness for Wimbledon, where on Tuesday she will play her first match as the No. 1 seed, Ashleigh Barty used her preferred first-person plural pronouns.",Sports,https://www.nytimes.com/2019/07/01/sports/ashleigh-barty-wimbledon.html
2019-07-01,What’s on TV Monday: ‘Divorce’ and ‘Veronica Mars’,Sarah Jessica Parker’s comedy series returns for a fourth season. And the original “Veronica Mars” lands on Hulu ahead of a reboot.,"DIVORCE 10 p.m. on HBO; stream on HBO platforms. When this pitch-black comedy about the aftermath of a messy divorce debuted in 2016, critics gave it mixed reviews. Some found it too painful to enjoy, and the characters weren’t exactly a likable bunch. But its second season showed signs of improvement, mostly because we saw better sides of Frances (Sarah Jessica Parker) and Robert (Thomas Haden Church) as they moved on to different partners. In Season 3 (spoiler alert!), tensions rise as Robert’s wedding draws closer and he and Frances butt heads over their parenting styles. On the sidelines, Diane (Molly Shannon) searches for independence while her husband sits in prison, and Dallas (Talia Balsam) wrestles with a midlife crisis. Writing in The New York Times, James Poniewozik said the show isn’t “going to reinvent the breakup comedy or the HBO comedy. Its goal is more modest and midlife-appropriate: to tell one more story of two people trying to reinvent themselves.”",Arts,https://www.nytimes.com/2019/07/01/arts/television/whats-on-tv-monday-divorce-and-veronica-mars.html
2019-07-01,Hong Kong Protests: Police Crack Down on Demonstrators,"After hours of protesting in Hong Kong, demonstrators broke into the Legislative Council chambers on Monday. They were later cleared out by riot police who charged the crowd and used tear gas.","After hours of protesting in Hong Kong, demonstrators broke into the Legislative Council chambers on Monday. They were later cleared out by riot police who charged the crowd and used tear gas.",World,https://www.nytimes.com/video/world/asia/100000006588978/hong-kong-protest-police-video.html
2019-07-01,Why Many in China Oppose Hong Kong’s Protests,It goes beyond propaganda.,"Cecilia Zhang is the sort of Chinese person who you might think would be sympathetic to the protesters in Hong Kong. She went to a prestigious American university, gets her news from foreign media and has no plan to move back to the mainland from Hong Kong, where she has worked in the financial industry for the past four years. ",Business Day,https://www.nytimes.com/2019/07/01/business/hong-kong-china-protests.html
2019-07-01,"Wimbledon, Wedded to Tradition, Steps Into the Present",Courtesy titles and postage stamps are among the things no longer required at the All England Club.,"WIMBLEDON, England — Wimbledon’s 133rd championships begin on Monday at the All England Club, and there are many modern additions. There will be displays about new sustainability initiatives, a retractable roof above No. 1 Court, even voting on Wi-Fi-connected apps to determine which matches will be shown on the big screen facing the fans sitting on Henman Hill.",Sports,https://www.nytimes.com/2019/07/01/sports/wimbledon-wedded-to-tradition-steps-into-the-present.html
2019-07-01,"Under Modi, Hindus Find Hope for a Temple on Disputed Speck of Land","Hindus and Muslims have long sparred over a few barren acres in the city of Ayodhya. But since Prime Minister Narendra Modi’s commanding election win, Hindus feel a new optimism.","AYODHYA, India — The barefooted pilgrims passed by watchtowers, checkpoints and walls topped with barbed wire. They emptied their pockets, stepped through four metal detectors and lined up, single file, to enter a path enclosed by a narrow cage.",World,https://www.nytimes.com/2019/07/01/world/asia/india-hindus-muslims-ayodhya.html
2019-07-01,"2,000 Cameras Will Be Watching How You Drive in New York City",Will the nation’s largest urban network of speed cameras make the city safer or “one big speed trap?”,[What you need to know to start the day: Get New York Today in your inbox.],New York,https://www.nytimes.com/2019/07/01/nyregion/speeding-cameras-nyc.html
2019-07-01,Genealogy Sites Have Helped Identify Suspects. Now They’ve Helped Convict One.,"A new forensic technique sailed through its first test in court, leading to a guilty verdict. But beyond the courtroom, a battle over privacy is intensifying.","EVERETT, Wash. — It has been used to identify more than 40 murder and rape suspects in cases as much as a half-century old. It has led to guilty pleas and confessions, including in one case where another man was convicted of the crime. ",U.S.,https://www.nytimes.com/2019/07/01/us/dna-genetic-genealogy-trial.html
2019-07-01,Bombing Kills Dozens and Hurts Schoolchildren as Taliban Talks Resume,"While negotiators press toward a deal to withdraw U.S. troops, the Taliban set off bombs that wrecked a museum, TV station and a school in Kabul, Afghanistan.","KABUL, Afghanistan — A complex Taliban attack including a car-bombing and militant assault killed at least 40 people in Kabul on Monday, badly damaging a private war museum, an adjoining television station and a primary school, hurting dozens of children, officials said.",World,https://www.nytimes.com/2019/07/01/world/asia/afghanistan-bombing-war-museum.html
2019-07-01,Reversing the Damage of a Stroke,"For one patient, a decade of recovery took determination, persistence and the courage to weather repeated setbacks.","Strange as it may seem, the stroke Ted Baxter suffered in 2005 at age 41, leaving him speechless and paralyzed on his right side, was a blessing in more ways than one. Had the clot, which started in his leg, lodged in his lungs instead of his brain, the doctors told him he would have died from a pulmonary embolism.",Well,https://www.nytimes.com/2019/07/01/well/live/reversing-the-damage-of-a-massive-stroke.html
2019-07-01,"Dapper Dan on Creating Style, Logomania and Working With Gucci",“We have to take those elements of this new culture that’s been forced upon us and use that to recreate a culture for ourselves.”,“We have to take those elements of this new culture that’s been forced upon us and use that to recreate a culture for ourselves.”,Magazine,https://www.nytimes.com/interactive/2019/07/01/magazine/dapper-dan-hip-hop-style.html
2019-07-01,Consumers Are Spending. Businesses Aren’t. Who’s Right About the Future?,Forecasting is tricky when important economic indicators are pointing in different directions.,One of the hard things about projecting how the economy will evolve in the coming months is that two different sides of it are sending completely opposite signals.,The Upshot,https://www.nytimes.com/2019/07/01/upshot/economic-forecast-consumers-businesses.html
2019-07-01,Keeping the Fun in Children’s Sports,"“The evidence shows that what makes sports really fun for kids is trying hard, making progress, being a good sport, experiencing positive coaching,” a doctor of sports medicine said.","A new clinical report on organized sports for children, preadolescents and adolescents from the American Academy of Pediatrics keeps coming back to the question of fun.",Well,https://www.nytimes.com/2019/07/01/well/family/keeping-the-fun-in-childrens-sports.html
2019-07-01,The Rolling Stones Know What You Need: An Annuity,"The bad boys of rock ‘n’ roll are back on tour, sponsored by a group whose members see Stones fans as prime targets for a financial product geared toward retirement.","So it’s come to this: surgery, deferred annuities and rock ’n’ roll.",Business Day,https://www.nytimes.com/2019/07/01/business/rolling-stones-social-security-retirement.html
