date,headline,abstract,lead_paragraph,section,url
2024-08-01,Abraham Hamadeh Wins G.O.P. House Primary in Arizona,"In an unusual twist, Donald J. Trump had endorsed both Mr. Hamadeh and his rival, Blake Masters, effectively declaring that he had no preference in the primary race.","Abraham Hamadeh, an election denier who ran for attorney general in Arizona in 2022, won the Republican primary for the state’s Eighth Congressional District on Wednesday, according to The Associated Press.",U.S.,https://www.nytimes.com/2024/07/31/us/politics/abraham-hamedah-blake-masters.html
2024-08-01,Vance’s Links to the Project 2025 Leader Complicate Trump’s Attempts at Distance,"Donald Trump disavowed the set of conservative plans after it became a popular target for Democrats, but his running mate, JD Vance, wrote a foreword for a forthcoming book by its principal architect.","Even as Donald J. Trump is trying to distance himself from the Heritage Foundation-led Project 2025, his running mate’s contribution to a new book by the project’s principal architect is complicating his efforts.",U.S.,https://www.nytimes.com/2024/07/31/us/politics/project-2025-vance-trump.html
2024-08-01,Harris Responds to Trump’s Comments About Her Identity: ‘Divisiveness and Disrespect’,The vice president’s calibrated rebuttal was perhaps an early indication of how she will respond to racist and crude attacks from Donald Trump.,"Vice President Kamala Harris carefully hit back at former President Donald J. Trump after he questioned the legitimacy of her identity as a Black woman, saying on Wednesday that he had put on the “same old show” of “divisiveness and disrespect.”",U.S.,https://www.nytimes.com/2024/07/31/us/politics/kamala-harris-donald-trump-black-voters.html
2024-08-01,Iran’s Options for Retaliation Risk Escalating Middle East Crisis,The killing of Hamas’s political leader in Tehran was a humiliating security failure for the Iranian government.,"Most new Iranian presidents have months to settle into the decades-old cadence of gradual nuclear escalation, attacks against adversaries and, episodically, secret talks with the West to relieve sanctions.",U.S.,https://www.nytimes.com/2024/07/31/us/politics/iran-retaliation-risk-middle-east.html
2024-08-01,Many a Gymgoer’s Goal,Rajeswari Rajamani makes her New York Times Crossword debut.,Jump to: Today’s Theme | Tricky Clues,Crosswords & Games,https://www.nytimes.com/2024/07/31/crosswords/daily-puzzle-2024-08-01.html
2024-08-01,Ex-Green Beret Who Planned Failed 2020 Venezuela Coup Is Arrested by U.S.,"Jordan Goudreau, 48, had taken credit for a failed coup attempt against Nicolás Maduro of Venezuela. He faces federal charges of illegal arms smuggling.",A former U.S. Green Beret who orchestrated a disastrous failed coup attempt against the authoritarian president Nicolás Maduro of Venezuela in 2020 was arrested Tuesday in New York on federal arms smuggling charges.,World,https://www.nytimes.com/2024/07/31/world/americas/us-green-beret-venezuela-maduro-arrested.html
2024-08-01,Thunderstorms in Omaha Leave Thousands Without Power,"Two tornadoes were also reported near the city, which was battered by winds of up to 80 m.p.h. on Wednesday. Other parts of the Midwest were under severe thunderstorm warnings.","Destructive thunderstorms lashed Omaha, Neb., on Wednesday evening, leaving more than 200,000 customers without power, shutting down the city’s airport and felling trees. Two tornadoes were reported on the city’s outskirts, the National Weather Service said.",U.S.,https://www.nytimes.com/2024/07/31/us/storms-omaha-nebraska.html
2024-08-01,Vance Attacks Harris as a ‘Phony’ Who ‘Grew Up in Canada’,"Hours after Donald Trump questioned Kamala Harris’s racial identity, his running mate, Senator JD Vance, mocked her for having once lived in Canada.","During a campaign rally in Arizona on Wednesday night, Senator JD Vance of Ohio called Vice President Kamala Harris a “phony” who “grew up in Canada,” hours after former President Donald J. Trump, the Republican presidential nominee, questioned her identity as a Black woman.",U.S.,https://www.nytimes.com/2024/07/31/us/politics/vance-harris-canada.html
2024-08-01,Trump Remarks on Harris Evoke a Haunting and Unsettling History,White America has long sought to define racial categories — and who can belong to them.,The audience of Black journalists was prepared for a combative exchange well before Donald J. Trump took the stage on Wednesday for an interview at their annual gathering in Chicago.,U.S.,https://www.nytimes.com/2024/07/31/us/politics/trump-harris-race.html
2024-08-01,Arrest Warrant Issued for ‘Power Rangers’ Actor Hector David Rivera,"Mr. Rivera, whose stage name is Hector David Jr., was charged with battery in Idaho after a video showed him pushing an older man who used a walker, the police said.","An arrest warrant was issued on Wednesday for an actor who appeared for years as the Green Ranger in “Power Rangers” films and television shows, after a video showed him pushing a man in his 60s who used a walker, the police in Idaho said.",Arts,https://www.nytimes.com/2024/07/31/arts/television/power-ranger-hector-rivera-charged.html
